day,revenues,cumulative_revenues
2021-12-12T03:00:00+00:00,1.5748559560710416,328264.61773577495
2021-12-12T04:00:00+00:00,,328264.61773577495
2021-12-12T05:00:00+00:00,,328264.61773577495
2021-12-12T06:00:00+00:00,3.3633085186450713,328267.9810442936
2021-12-12T07:00:00+00:00,0.6778290786739037,328268.6588733723
2021-12-12T08:00:00+00:00,11.665304264462009,328280.32417763676
2021-12-12T09:00:00+00:00,165.63971185192315,328445.96388948866
2021-12-12T10:00:00+00:00,0.6366201396617249,328446.6005096283
2021-12-12T11:00:00+00:00,5.999290688799546,328452.5998003171
2021-12-12T12:00:00+00:00,12.790611198316352,328465.3904115154
2021-12-12T13:00:00+00:00,29.048141525099787,328494.4385530405
2021-12-12T14:00:00+00:00,4.8217688587700875,328499.26032189926
2021-12-12T15:00:00+00:00,40.35629846292726,328539.6166203622
2021-12-12T16:00:00+00:00,29.089191622339378,328568.70581198455
2021-12-12T17:00:00+00:00,20.10290174442907,328588.80871372897
2021-12-12T18:00:00+00:00,297.54349978997067,328886.3522135189
2021-12-12T19:00:00+00:00,45.85347954520957,328932.20569306414
2021-12-12T20:00:00+00:00,3.2054232678710153,328935.411116332
2021-12-12T21:00:00+00:00,4.235532512316532,328939.6466488443
2021-12-12T22:00:00+00:00,83.38560883163505,329023.03225767595
2021-12-12T23:00:00+00:00,58.23426870068329,329081.26652637665
2021-12-13T00:00:00+00:00,24.423702212160983,329105.6902285888
2021-12-13T01:00:00+00:00,27.207280922268186,329132.8975095111
2021-12-13T02:00:00+00:00,26.178831772052497,329159.07634128316
2021-12-13T03:00:00+00:00,43.56186205080456,329202.63820333395
2021-12-13T04:00:00+00:00,20.01253809448501,329222.6507414284
2021-12-13T05:00:00+00:00,2.1451728277275715,329224.79591425613
2021-12-13T06:00:00+00:00,32.28108354764274,329257.07699780376
2021-12-13T07:00:00+00:00,44.10723488522465,329301.184232689
2021-12-13T08:00:00+00:00,11.730675679696697,329312.91490836866
2021-12-13T09:00:00+00:00,53.758490194121926,329366.67339856277
2021-12-13T10:00:00+00:00,7.428162563741237,329374.10156112653
2021-12-13T11:00:00+00:00,14.802372412063393,329388.9039335386
2021-12-13T12:00:00+00:00,34.199993921239155,329423.1039274598
2021-12-13T13:00:00+00:00,36.36951875543203,329459.4734462152
2021-12-13T14:00:00+00:00,166.93396578984093,329626.40741200506
2021-12-13T15:00:00+00:00,108.69735999486235,329735.10477199993
2021-12-13T16:00:00+00:00,277.8814670085486,330012.9862390085
2021-12-13T17:00:00+00:00,95.95907282006924,330108.9453118286
2021-12-13T18:00:00+00:00,0.7672941385221119,330109.71260596707
2021-12-13T19:00:00+00:00,679.2883522205858,330789.0009581877
2021-12-13T20:00:00+00:00,417.49389796187734,331206.49485614954
2021-12-13T21:00:00+00:00,100.50303779097005,331306.9978939405
2021-12-13T22:00:00+00:00,40.56467191585175,331347.5625658563
2021-12-13T23:00:00+00:00,89.95800798742276,331437.52057384374
2021-12-14T00:00:00+00:00,10.503847497254357,331448.024421341
2021-12-14T01:00:00+00:00,134.08593739904518,331582.1103587401
2021-12-14T02:00:00+00:00,216.65494186549893,331798.76530060556
2021-12-14T03:00:00+00:00,77.43124551650466,331876.1965461221
2021-12-14T04:00:00+00:00,32.519837807388356,331908.7163839295
2021-12-14T05:00:00+00:00,262.3970180004334,332171.1134019299
2021-12-14T06:00:00+00:00,147.88988866731688,332319.00329059723
2021-12-14T07:00:00+00:00,70.77575438681643,332389.779044984
2021-12-14T08:00:00+00:00,7.680070638767391,332397.4591156228
2021-12-14T09:00:00+00:00,0.5004318249999997,332397.9595474478
2021-12-14T10:00:00+00:00,125.43888240095428,332523.3984298488
2021-12-14T11:00:00+00:00,28.09222308013966,332551.49065292894
2021-12-14T12:00:00+00:00,11.739896640175104,332563.2305495691
2021-12-14T13:00:00+00:00,53.658518815487064,332616.8890683846
2021-12-14T14:00:00+00:00,181.83503166400334,332798.7241000486
2021-12-14T15:00:00+00:00,91.52423489689521,332890.24833494547
2021-12-14T16:00:00+00:00,0.10012709004183208,332890.34846203553
2021-12-14T17:00:00+00:00,131.2916251179112,333021.6400871534
2021-12-14T18:00:00+00:00,28.052220836582066,333049.69230799
2021-12-14T19:00:00+00:00,40.74520724749603,333090.4375152375
2021-12-14T20:00:00+00:00,69.96854975406823,333160.40606499155
2021-12-14T21:00:00+00:00,181.0264280284739,333341.43249302
2021-12-14T22:00:00+00:00,31.501514737672313,333372.9340077577
2021-12-14T23:00:00+00:00,28.317089587397515,333401.2510973451
2021-12-15T00:00:00+00:00,40.54703007945788,333441.79812742455
2021-12-15T01:00:00+00:00,5.249937255496868,333447.0480646801
2021-12-15T02:00:00+00:00,22.222469627638997,333469.2705343077
2021-12-15T03:00:00+00:00,1.3146416630466,333470.58517597074
2021-12-15T04:00:00+00:00,45.885658178449766,333516.4708341492
2021-12-15T05:00:00+00:00,20.08995804206314,333536.5607921913
2021-12-15T06:00:00+00:00,16.983534084889023,333553.54432627617
2021-12-15T07:00:00+00:00,3.5341944235856246,333557.07852069975
2021-12-15T08:00:00+00:00,82.23139887459382,333639.30991957436
2021-12-15T09:00:00+00:00,14.837043065489487,333654.1469626398
2021-12-15T10:00:00+00:00,4.347914563522335,333658.49487720337
2021-12-15T11:00:00+00:00,24.39587115116124,333682.89074835455
2021-12-15T12:00:00+00:00,14.864350077438287,333697.755098432
2021-12-15T13:00:00+00:00,13.762141560510232,333711.5172399925
2021-12-15T14:00:00+00:00,499.9018898790019,334211.41912987153
2021-12-15T15:00:00+00:00,19.473854163155632,334230.89298403467
2021-12-15T16:00:00+00:00,74.26182290949713,334305.1548069442
2021-12-15T17:00:00+00:00,160.70296418673198,334465.8577711309
2021-12-15T18:00:00+00:00,160.09127366944625,334625.94904480036
2021-12-15T19:00:00+00:00,111.35013834811828,334737.2991831485
2021-12-15T20:00:00+00:00,202.5625178046335,334939.8617009531
2021-12-15T21:00:00+00:00,20.833571763270385,334960.69527271634
2021-12-15T22:00:00+00:00,38.566947496339395,334999.26222021267
2021-12-15T23:00:00+00:00,25.90852018792679,335025.1707404006
2021-12-16T00:00:00+00:00,33.5435657158261,335058.71430611645
2021-12-16T01:00:00+00:00,10.012299067771773,335068.7266051842
2021-12-16T02:00:00+00:00,57.485341470780504,335126.211946655
2021-12-16T03:00:00+00:00,34.2250911614718,335160.4370378165
2021-12-16T04:00:00+00:00,47.722368889569374,335208.15940670605
2021-12-16T05:00:00+00:00,12.48753994306153,335220.6469466491
2021-12-16T06:00:00+00:00,53.311645910473864,335273.9585925596
2021-12-16T07:00:00+00:00,28.17916534600153,335302.13775790564
2021-12-16T08:00:00+00:00,7.11000087703971,335309.2477587827
2021-12-16T09:00:00+00:00,0.14188329244767392,335309.38964207517
2021-12-16T10:00:00+00:00,113.08554936537601,335422.47519144055
2021-12-16T11:00:00+00:00,22.43407302327128,335444.9092644638
2021-12-16T12:00:00+00:00,18.546003179677918,335463.4552676435
2021-12-16T13:00:00+00:00,56.9430640866363,335520.39833173016
2021-12-16T14:00:00+00:00,147.8544234046348,335668.2527551348
2021-12-16T15:00:00+00:00,10.078670055957009,335678.3314251907
2021-12-16T16:00:00+00:00,13.971445390853148,335692.30287058157
2021-12-16T17:00:00+00:00,3.291649247738501,335695.5945198293
2021-12-16T18:00:00+00:00,5.271477273055062,335700.8659971024
2021-12-16T19:00:00+00:00,,335700.8659971024
2021-12-16T20:00:00+00:00,0.20015440333333326,335701.06615150574
2021-12-16T21:00:00+00:00,11.27273334258734,335712.33888484834
2021-12-16T22:00:00+00:00,13.503080854718013,335725.84196570306
2021-12-16T23:00:00+00:00,9.01770554486426,335734.85967124795
2021-12-17T00:00:00+00:00,,335734.85967124795
2021-12-17T01:00:00+00:00,25.027555416666644,335759.88722666464
2021-12-17T02:00:00+00:00,3.3336976407369567,335763.2209243054
2021-12-17T03:00:00+00:00,144.12436559999986,335907.3452899054
2021-12-17T04:00:00+00:00,178.1751950914385,336085.52048499684
2021-12-17T05:00:00+00:00,39.24939980091353,336124.76988479774
2021-12-17T06:00:00+00:00,23.278777354354702,336148.0486621521
2021-12-17T07:00:00+00:00,230.79668714248714,336378.8453492946
2021-12-17T08:00:00+00:00,564.360887205545,336943.2062365001
2021-12-17T09:00:00+00:00,8.82563755546585,336952.03187405557
2021-12-17T10:00:00+00:00,31.883836288903208,336983.91571034444
2021-12-17T11:00:00+00:00,57.53276379538386,337041.44847413985
2021-12-17T12:00:00+00:00,17.538930637971355,337058.98740477784
2021-12-17T13:00:00+00:00,16.109028483469487,337075.0964332613
2021-12-17T14:00:00+00:00,111.21849796181712,337186.3149312231
2021-12-17T15:00:00+00:00,313.37401200482253,337499.6889432279
2021-12-17T16:00:00+00:00,152.56518506195894,337652.2541282899
2021-12-17T17:00:00+00:00,,337652.2541282899
2021-12-17T18:00:00+00:00,66.8224653308267,337719.0765936207
2021-12-17T19:00:00+00:00,16.00039858555201,337735.0769922063
2021-12-17T20:00:00+00:00,,337735.0769922063
2021-12-17T21:00:00+00:00,5.149815746295704,337740.22680795257
2021-12-17T22:00:00+00:00,14.659901883732717,337754.8867098363
2021-12-17T23:00:00+00:00,5.7210121815702335,337760.60772201786
2021-12-18T00:00:00+00:00,,337760.60772201786
2021-12-18T01:00:00+00:00,3.927216989364928,337764.5349390072
2021-12-18T02:00:00+00:00,34.999826566203126,337799.5347655734
2021-12-18T03:00:00+00:00,467.8073437800377,338267.34210935346
2021-12-18T04:00:00+00:00,4.015349199810603,338271.3574585533
2021-12-18T05:00:00+00:00,45.75037130166666,338317.10782985494
2021-12-18T06:00:00+00:00,13.262173716726126,338330.3700035717
2021-12-18T07:00:00+00:00,28.102643680625988,338358.4726472523
2021-12-18T08:00:00+00:00,,338358.4726472523
2021-12-18T09:00:00+00:00,138.00559935965344,338496.47824661195
2021-12-18T10:00:00+00:00,116.85576401474485,338613.3340106267
2021-12-18T11:00:00+00:00,102.76059712933878,338716.09460775607
2021-12-18T12:00:00+00:00,3.7333860302518906,338719.8279937863
2021-12-18T13:00:00+00:00,101.76617101124495,338821.59416479757
2021-12-18T14:00:00+00:00,65.41065876917772,338887.00482356676
2021-12-18T15:00:00+00:00,82.88570904161644,338969.8905326084
2021-12-18T16:00:00+00:00,,338969.8905326084
2021-12-18T17:00:00+00:00,44.00157846586979,339013.89211107424
2021-12-18T18:00:00+00:00,,339013.89211107424
2021-12-18T19:00:00+00:00,0.5003860083333334,339014.3924970826
2021-12-18T20:00:00+00:00,80.57683662545661,339094.96933370805
2021-12-18T21:00:00+00:00,87.22775833595614,339182.197092044
2021-12-18T22:00:00+00:00,1.7477383696449615,339183.9448304136
2021-12-18T23:00:00+00:00,3.1545186665700955,339187.0993490802
2021-12-19T00:00:00+00:00,15.035707345823056,339202.135056426
2021-12-19T01:00:00+00:00,174.62041834720316,339376.7554747732
2021-12-19T02:00:00+00:00,5.002505264766425,339381.75798003795
2021-12-19T03:00:00+00:00,8.797613177920217,339390.55559321586
2021-12-19T04:00:00+00:00,52.48326533630849,339443.0388585522
2021-12-19T05:00:00+00:00,39.01538605854315,339482.0542446107
