block_time,tornado_pool,torn_fee,fee_contract_address,gas_fee,additional_eth,relayers_fee,relayer,tx_hash
2022-04-26T03:03:00+00:00,100 ETH,19.486052574407992,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01843985892995231400,0,0.40893,\x08657a1f4c1f06d657f31767831421ee7fadf549,\xc6ef9dae0fae3a7d07ec8fe15029b1b460b6bc5321402e94ababc9e24808d1e9
2022-04-26T03:00:00+00:00,100 ETH,19.443810969000648,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02222662693850382000,0,0.4191335,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x1f3c03e4aaa80db5f13f7017787161df90f0e78c43821f222babd05caba15aa5
2022-04-26T02:58:00+00:00,100 ETH,19.43691740732712,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01934243797232278200,0,0.4143595,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\xc3400b0514a4bf7f8f897074bb539d56fc348abee3bd09ae60118a66abf15c8a
2022-04-26T02:57:00+00:00,1 ETH,0.1943691740732712,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01733941837878138000,0,0.028055,\x08657a1f4c1f06d657f31767831421ee7fadf549,\xa540fe6c29364161f71487032520041cfce2ff2f5676e10d614e7438c29280e1
2022-04-26T02:54:00+00:00,100 ETH,19.42152145643693,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01706439639316569600,0,0.424155,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x6ada16e76376172bb0760be3fea29ab0dbe2191828c7ef90f78c7362c0075b77
2022-04-26T02:51:00+00:00,100 ETH,19.42152145643693,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01851801778039521000,0,0.4205,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x404df4b6bdb979313a7328f38464c1d8f2f3f22be71b35522a3e5031a04fff86
2022-04-26T02:49:00+00:00,100 ETH,19.406827048114433,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01334814839344908000,0,0.40035,\x08657a1f4c1f06d657f31767831421ee7fadf549,\xb6fbdcc1b94c5d16a463af1c0324cb7d4fcaad625df3d673ca456aa7d89a7649
2022-04-26T02:47:00+00:00,100 ETH,19.406827048114433,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01348800959208934400,0,0.407203,\x08657a1f4c1f06d657f31767831421ee7fadf549,\xb4758fa14f4bfd0ba4948ef653054aa0af0505f38fb8d96a265e288e84b4e9f4
2022-04-26T02:45:00+00:00,100 ETH,19.465891304347824,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01676532932347713000,0,0.4050855,\x08657a1f4c1f06d657f31767831421ee7fadf549,\xbd11d395fac68217bed0a91b12e8b28983832b15a34fc062b0a157077d2ae2c2
2022-04-26T02:40:00+00:00,100 ETH,19.50781928757602,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01568957058489161000,0,0.425047,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xd542b775967d9b13d30c69e5877c4037b3c5ad23db987301b17bfab4d20f10c3
2022-04-26T02:37:00+00:00,100 ETH,19.50781928757602,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01553901615687303400,0,0.4247885,\x62e142f218585827436f59997c301f7040396ad4,\x5a6835f37a188386a2ac6396c13ba1fdfc6838fdc3065b69e77e9f5b5fce0d86
2022-04-26T02:36:00+00:00,10 ETH,1.9507819287576023,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01910775666306510600,0,0.062088,\x62e142f218585827436f59997c301f7040396ad4,\x65b417304e749b503a8b0460e9b8d9e03473c05ac746bf29888aec606e30c401
2022-04-26T02:34:00+00:00,100 ETH,19.462451277609354,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01360194418816160200,0,0.4253605,\x62e142f218585827436f59997c301f7040396ad4,\x006cfc6d86d75b25f59b97b3d3638c1645a6f99610a12bf9d3c875a9e8c1cf67
2022-04-26T02:32:00+00:00,1 ETH,0.19462451277609355,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01329626040218157800,0,0.0268885,\x36989535f0290eac96692675cbf15a3bd2f42e46,\x09183d3bc9769e296238c6a38c842efb5fb7a210e5a9dbc3a7685bdfda2aab49
2022-04-26T02:32:00+00:00,100 ETH,19.462451277609354,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01329783359055708200,0,0.4236885,\x62e142f218585827436f59997c301f7040396ad4,\xa443cd8d61d408fac50f092240d073497dfcb8820a6bef6c7d5c9dc68f361ba9
2022-04-26T02:31:00+00:00,1 ETH,0.19462451277609355,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01563446488003576800,0,0.0253485,\x36989535f0290eac96692675cbf15a3bd2f42e46,\xdf6074a748625d991e2c156cc511f0c3d22682efc9db85205d699e12c5d0e6fc
2022-04-26T02:30:00+00:00,100 ETH,19.38387305699482,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01430790725965741800,0,0.4198165,\x62e142f218585827436f59997c301f7040396ad4,\xa1da6fff42ae7f9fbfb7726ac86d2495a334673be0f713e81de9afd69946f44c
2022-04-26T02:26:00+00:00,100 ETH,19.38387305699482,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01199639440670330800,0,0.4011695,\xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,\x905e7b4c39724b2fbc204234e9ccc0fa1010ddf331382cecc9cb59593c3af1ad
2022-04-26T02:23:00+00:00,100 ETH,19.420561555075594,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01334091900513252800,0,0.403078,\xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,\x4a40b981a0ac3a93061f7e3392c92805e64c931baa9ec80ef3c7e59fc6368f3a
2022-04-26T02:22:00+00:00,10 ETH,1.9420561555075593,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01686401118493686000,0,0.064333,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x45d27ab3ffc864af2ea81e7a5253c3870cbe3843605f30c57e87ebe51516f813
2022-04-26T02:20:00+00:00,100 ETH,19.424756966947502,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01652132008525129200,0,0.4205315,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xbbe5d6401a608698b1a13b127acca0f7c17b922ad7712f5ad99fce47fe641421
2022-04-26T02:17:00+00:00,100 ETH,19.421257290991573,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01467941453176924200,0,0.4195415,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x90b64d19af956c94bacac51a7cf851aadc4c0e60fade23bd7c1c689ec5f62308
2022-04-26T02:15:00+00:00,1 ETH,0.1939846751564861,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01520311374498016000,0,0.029839,\x62e142f218585827436f59997c301f7040396ad4,\xd1981eeefff5d45255d06d6323ee66bd4104cca691c110ae650e56e203a5d498
2022-04-26T02:15:00+00:00,100 ETH,19.39846751564861,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01320439889630271200,0,0.3435,\x36989535f0290eac96692675cbf15a3bd2f42e46,\xd75798145d27f1e059f0bdf6558510d1942f39ca85a76635d4269ce2e20470a4
2022-04-26T02:00:00+00:00,10 ETH,1.9440674303004104,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01714073872059163000,0,0.0620845,\xd6187b4a0f51355a36764558d39b2c21ac12393d,\x0be39c2eaf2e2a55b2c6435365d6e44893f61ff47d379306b05f45d2550dea58
2022-04-26T01:38:00+00:00,1 ETH,0.19381699206178934,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01993473662269696200,0,0.0339085,\x7e3893725d4e238b4c8c83375bbad024a66ffa42,\xa890549263bb7ab3c8d73e7e1d2f5185ad67ab05a68695246f6c714409f3955e
2022-04-26T01:30:00+00:00,1 ETH,0.193724115755627,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01561240853509222800,0,0.0327035,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x07aac754c5b8a72232299bf631470083175c3de2164eb3da277ab1dc26d171e3
2022-04-26T01:18:00+00:00,100 ETH,19.474806201550386,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01982721382363944000,0,0.42,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xe61759c86d229d407fa057b91f6e91589a9c20587174fd603c67cca08400dbd7
2022-04-26T01:06:00+00:00,1 ETH,0.1950245689655173,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01832172828595212400,0,0.028145,\x62e142f218585827436f59997c301f7040396ad4,\x587f51e375ac2fe6a72f2711e845f6917f79a84e2f309397aa0bb0d8a92fbd34
2022-04-26T01:00:00+00:00,10000 DAI,0.645063816072196,\x6b175474e89094c44da98b954eedeac495271d0f,0.02065422584713693000,0.20000000000000000000,741.4969697450999,\x7ba6781620c91676b070d319e7e894bfd4a9ec81,\xb94bdfd157290456baf4fdafd9daad8634fed31cb4a620c6f24e105e6e3f65e1
2022-04-26T00:43:00+00:00,1 ETH,0.19468674957118354,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01667799489335188200,0,0.0288535,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x41d9ddf65b2c37d90a55b7ddebcd92d1fe552fa18a0ab33983dc101cf23f7446
2022-04-26T00:38:00+00:00,100 ETH,19.44014160051491,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01468654409172658600,0,0.4031055,\x42fecb4137aff76e0e85702ff4f339dbfe6d859e,\xfd3010a90583317f97dac59989045f18478100a7cbdf8598ec88fe3cbb255f9c
2022-04-26T00:36:00+00:00,10 ETH,1.9440141600514909,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01897438397607586600,0,0.066323,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xd7c4eea62dcbb62fb4f3ca5e4f7e80d039ef00feb4dc16287cfa39303dc6712c
2022-04-26T00:36:00+00:00,1 ETH,0.1944014160051491,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01857798821373222000,0,0.033854,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x72dfaef68e5a3096386c10b4230f5ce7cceea6b57008262c16f33e786198f65a
2022-04-26T00:30:00+00:00,100 ETH,19.45379651537965,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02494156552185205300,0,0.433,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x8049bd11e6319c6ae7f3cc8cc14388f73d43e55b24060b74cc0148f0cd4480f9
2022-04-26T00:27:00+00:00,100 ETH,19.537848347375245,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02614105526449068000,0,0.4243035,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\xc7f65b71473a7624b12ff493002b5c87f21a1bcd3641d22850c9c1b320612c5c
2022-04-26T00:24:00+00:00,10 ETH,1.955912930474334,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01836795727215813000,0,0.069833,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x39e95eb6934c9f7bdebc79f0f9e58a1e077d3fc1a8eb45ebc776d427d11f190b
2022-04-26T00:12:00+00:00,10 ETH,1.9582250706061264,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03505214388174080100,0,0.0919265,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x14e6408b7bce51750e0ac28421806e896f5865e876f5165fe44de4736b76b286
2022-04-25T23:56:00+00:00,10 ETH,1.952997399219766,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02467038159990201000,0,0.0730065,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x76c51b678bb27d43e4ba31533992143c327e2ccf461dbed4b4aa851f95fe481d
2022-04-25T23:53:00+00:00,10 ETH,1.9527432286023834,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02329700472342327000,0,0.065829,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xa2dbc52d34e3975f33a4fa17bbc6a7ce13af1b7418ada873bda7ee6ee09301b5
2022-04-25T23:43:00+00:00,10 ETH,1.9521043515912535,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02512886149548941400,0,0.074787,\xa0f0287683e820ff4211e67c03cf46a87431f4e1,\x4043ff885e6d8290b1b19ad1a6295aec148e191e0986c303ca0276c74ba216db
2022-04-25T23:42:00+00:00,10000 DAI,0.6487027495128816,\x6b175474e89094c44da98b954eedeac495271d0f,0.02521817416617052800,0.00707300000000000000,182.71229048264038,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x81111516dfa3232aeca615351fe14f77e7532d2d2eae1f5dd7a76b9e4ac9810c
2022-04-25T23:34:00+00:00,100 ETH,19.52976603119584,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02927406690854195600,0,0.352,\x36989535f0290eac96692675cbf15a3bd2f42e46,\x4a1bdc6237b40cc75025f5af8406bd911ded41798feac2fb1bd8b3507dc9793c
2022-04-25T23:23:00+00:00,10 ETH,1.9516756873782204,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01813363277651478000,0,0.064755,\x9ee26a4bfd731e8e742b65bf955814eaddd7f151,\xf3bf1a6e6c3bf26c3f61cb9d2a4e63cbd54c9657535a1917a070251df3abab07
2022-04-25T23:11:00+00:00,100 ETH,19.530794270833333,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02305890634909865400,0,0.419612,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x8706e96a8fac7e10f56b9d44646766a8e6f36f2238c61c87b20e9e064b3cb13e
2022-04-25T23:03:00+00:00,1 ETH,0.1952294691224269,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03249866344305894600,0,0.047537,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x6d1f3701977bd5aed3d07c1c07aca628a940d0dcdc788b4c3b095ba5b411225d
2022-04-25T23:02:00+00:00,1 ETH,0.1952294691224269,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03581977560804716000,0,0.0480925,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xc127c2cab85865e909d92c328c4f8d4854b40f4ecc0e64df0592ed6a611dcfa4
2022-04-25T22:59:00+00:00,1 ETH,0.19514811606756174,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02722433330257655000,0,0.04361,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x08d2e4b85964f7433199dccd9432ace7dd65c028a8a2d104206f401e1f58b9c9
2022-04-25T22:59:00+00:00,100 ETH,19.514811606756172,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02737361277395306200,0,0.3515,\x3e9979106da74afb64b866218aeb47f224a312bb,\x41debfaa90b25f61ee5fef5677880d3517696040fd442c83ad05a4e2884f9c9c
2022-04-25T22:56:00+00:00,1 ETH,0.19514811606756174,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02603656474416078600,0,0.035338,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x632035648658e81ce7b5afeabcec2d0764073061224319af77c891f68f49504f
2022-04-25T22:54:00+00:00,10 ETH,1.9531455805892546,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01900378244128165400,0,0.0668135,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x9045d3b788e1a00d1013cae5084408f74031819b6e9652ca565b4cebeb9f0a83
2022-04-25T22:52:00+00:00,10 ETH,1.9531455805892546,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02281716560671823200,0,0.0684415,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xa7ca5e9e553969eef256b82794c298dee9c3a0a8145d957b00140817b3b4380e
2022-04-25T22:52:00+00:00,1 ETH,0.1953145580589255,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02138690875238316000,0,0.0395235,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x43f1303856c318b954e7104d8e28863379caaf3243150ddc54f3e1a014ee092c
2022-04-25T22:51:00+00:00,1 ETH,0.1953145580589255,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02238527465111612000,0,0.0369,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xb050317327058c935998c3a39558a48b9f3274c474f82072ce0554edefd17428
2022-04-25T22:51:00+00:00,10 ETH,1.9531455805892546,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02025780197225400000,0,0.0746235,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x57bb4cf6657c57206b595281e554b6d89a2c84ac28243f79b48c004cba553129
2022-04-25T22:49:00+00:00,10 ETH,1.9475735294117646,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02511548909963043000,0,0.0704435,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xdc6b0a94a8c60e01dd8b6097015a876b842bfd8e3fabe1dd8fc8aa8c4752ea4b
2022-04-25T22:48:00+00:00,10 ETH,1.9475735294117646,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02278855258394069000,0,0.068722,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xcb3cee547e1682dd77a6d58f2d9b33d71573c417594b4382e38aab81568a152e
2022-04-25T22:46:00+00:00,10 ETH,1.9475735294117646,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01758471443035169200,0,0.0686835,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\x9041869b20f0072e6a7998ddc4b77b0b481ddb312da42cbb42ddef2d06339d38
2022-04-25T22:44:00+00:00,10 ETH,1.947083784368911,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01983850422191501200,0,0.0729845,\x6289c8a70ee2ed6914834caea431f9a82c7eaf70,\xc57918a02c74748c32996807e06fd9f26478c061ba6253a84659e1d2eda006ca
2022-04-25T22:38:00+00:00,10 ETH,1.9506046814044213,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02176130881415354600,0,0.073793,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x7a737b82a2bb4d53028a9c9592a66f81adab49f20472ffb66c1ca91fff3f8ae9
2022-04-25T22:37:00+00:00,10 ETH,1.9506046814044213,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02592851238596421600,0,0.0756905,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\xaa142581b2f80b0d05451a355bcc62de4b4c783856ff17be3fc4c84b7494eb88
2022-04-25T22:35:00+00:00,10 ETH,1.9486931079323797,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02470249701591513800,0,0.070988,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\xafa20144932ddc02b139d8d191d063a628828d886a53436e374d05df9544929b
2022-04-25T22:34:00+00:00,10 ETH,1.9453202077022935,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02307267840136648000,0,0.070988,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x42e7e9db510790d40ec125b3c6775f231f5a03eb87e99784c85ad253d2e1d179
2022-04-25T22:32:00+00:00,10 ETH,1.9453202077022935,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01996355133497034000,0,0.0735675,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x473024d7ef268758e687bcfe7d9035de8c711186074b37fbb7f58ddb53f7492e
2022-04-25T22:29:00+00:00,10 ETH,1.9438261997405968,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02156488503619932000,0,0.070328,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xf8f827d8bff9d33e8f14df1a1d718016ae77f38c8168525abdbf7cf69a453ff4
2022-04-25T22:21:00+00:00,10 ETH,1.944889896373057,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02018965026644784400,0,0.068162,\x78c88ff43cd503316e8a15b6d92b2ebfa73802b2,\x407f81c2a0976311e31b321a23067dcedffc3430571e00a17fef2281f3f77f3d
2022-04-25T22:21:00+00:00,100 ETH,19.448898963730567,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02034760002911824200,0,0.409,\x6a2d058890cca15beaee5050caaad56b2ab54dd4,\x690dca9c9523fdc4d12788c2410d0f1ffbdf2a9745e012e77fd40cc1fbbabe07
2022-04-25T22:19:00+00:00,10 ETH,1.9430689431597146,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01955203539218742000,0,0.0757135,\x78c88ff43cd503316e8a15b6d92b2ebfa73802b2,\x8decf3ab6e02548fb92ec7a642cb3d3366fbf00b98761ea04a6de7b3f427bd15
2022-04-25T22:18:00+00:00,10 ETH,1.9430689431597146,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02450690383865779200,0,0.078018,\x78c88ff43cd503316e8a15b6d92b2ebfa73802b2,\x0a0849789777eb2205749a4c01384ffa28532f39d26a88621230da5e31a59fca
2022-04-25T22:08:00+00:00,10 ETH,1.94363813229572,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02211656569968796200,0,0.0783075,\x62e142f218585827436f59997c301f7040396ad4,\x40c4bf5f4fcca78625352fc34c534557ee9271887dfb3b7bbf860458336cc7fd
2022-04-25T22:03:00+00:00,10 ETH,1.9460316085732843,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03276639865664991800,0,0.0883175,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xaabc1f564de0f0052ef02851976cc1291b8f96434b3e94448befbc9122023cdc
2022-04-25T22:01:00+00:00,10 ETH,1.9460316085732843,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03314841653375437000,0,0.0859965,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x50cd43e9d0652fd7705f795ba0deb3320a30b97e0427c6d7bc822a696f87efc2
2022-04-25T22:00:00+00:00,10 ETH,1.945401602078372,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03240931910013529200,0,0.0946215,\x12d92fed171f16b3a05acb1542b40648e7ced384,\xf45bfe3cc21695a5e5bfa8a67720554de911f9e2081be5ccddd84072a69ab779
2022-04-25T21:59:00+00:00,10 ETH,1.9470877573131093,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03848265520626700200,0,0.0869425,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x35cd8d97e06ecc48ea5afcc8ee416ebdcab1913065784bf043e739792b990ca1
2022-04-25T21:57:00+00:00,10 ETH,1.9470877573131093,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03344159951290055800,0,0.088951,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x2274bd1c8207adb462609cb24813e5c8e4573a28b4ee71a6bc9b5b3b938ef098
2022-04-25T21:55:00+00:00,1 ETH,0.19521638062133392,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02781580228967631200,0,0.0384235,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x05b61cad671d2cb428184cc64f963ce5887b9874749a7e176c2cd1591a634908
2022-04-25T21:52:00+00:00,10 ETH,1.949986965022811,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02402936680614921000,0,0.072561,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x130c591f07e6333ef49897b17f156cacd8fc6e89faaa2d272e52bef8ac311695
2022-04-25T21:52:00+00:00,1 ETH,0.1949986965022811,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02126442443133829200,0,0.036812,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x30cd665b5b64a0bc9306155174c217e0316162223d7a05014fb365459cee6959
2022-04-25T21:50:00+00:00,1 ETH,0.19492309363458615,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02270068083187961800,0,0.035558,\x12d92fed171f16b3a05acb1542b40648e7ced384,\xe82e9d39c9008c5073d01669ae15dfd052450dc4fa3454c77ce00b5199a4f3cf
2022-04-25T21:46:00+00:00,1 ETH,0.19475385283264599,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.01972892950993356000,0,0.0423395,\x12d92fed171f16b3a05acb1542b40648e7ced384,\x6c13690af96d66d8ccd5142b978eb4ab473f9b61e663bac1f66f821b93ce1b47
2022-04-25T21:44:00+00:00,1 ETH,0.1945226533709083,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02779799995480587600,0,0.046888,\x12d92fed171f16b3a05acb1542b40648e7ced384,\xb8fd27b41eae679c1242b28b04b7b7b16e4030e70663dc0fff1abf5c77d59970
2022-04-25T21:21:00+00:00,100 ETH,19.470143104943627,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02564248940273284000,0,0.430789,\x62e142f218585827436f59997c301f7040396ad4,\xd93f527c20be6f5bb8c58fab30db016e43f2ce58159ad368a1a95f7322bedc07
2022-04-25T20:57:00+00:00,100 ETH,19.380389189189188,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02576227415326470000,0,0.430766,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\xb2339d5df0c47c6ca931dd14fd56d01e448a32b2a1739a114afc16848e3b5ee8
2022-04-25T20:48:00+00:00,1 ETH,0.19319302775984507,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03472062853036575000,0,0.0492695,\x3a1d526d09b7e59fd88de4726f68a8246ddc2742,\x4636af263c7970c5d23ebe09219c212a23c43b71a5a84ac897cc18b461bc41a9
2022-04-25T20:43:00+00:00,10 ETH,1.9343953438241,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03283456725054710400,0,0.080283,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x6386df1dfd2b770626bf13a2b569e44fb3a280f3c2bb8cac3f784cb491ac462e
2022-04-25T20:34:00+00:00,10 ETH,1.931056368330465,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02796400847187957600,0,0.0802775,\x63606c4011e97a73bcd844cde6a38d45a728bc0e,\x8b0eb1db28eaa7bc8742a15037aa1a1bf103fa77ca035ddd8c8d7ecf84f8bb71
2022-04-25T20:23:00+00:00,10 ETH,1.9351355421686747,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.03699097204356814200,0,0.091788,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\x5fa6c2f2de90f339a5586af1d7146c6273ffc325bb097f4cbf4eb1cc8e99fbe6
2022-04-25T20:18:00+00:00,10 ETH,1.933848139384814,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02419515235737894600,0,0.077829,\x62e142f218585827436f59997c301f7040396ad4,\x1ec794dd46f66bed6321ef7cdee61e34e2035a6ead523dea3cc313a3f84912f7
2022-04-25T20:13:00+00:00,1 ETH,0.19397909482758624,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.02803123858546540800,0,0.0451455,\x9ffbd3f9ee795a4fda880ed553a2a4bd6d45ce5b,\xac50ace900a42b0a60357b0d4a783513561fb3d220772b34b2bfe0b8cd2668ac
