owner,contract,collateral,debt,collateralRatio,lastModified
0x2291f52bddc937b5b840d15e551e1da8c80c2b3c,yes,64534.888475655200,110098062.92798242,2.264282447489073,2021-11-23T22:12:07+00:00
0x9c5083dd4838e120dbeac44c052179692aa5dac5,no,50000.092539529783,136274770.63521328,1.4173302701042414,2021-12-13T08:22:22+00:00
0x3ddfa8ec3052539b6c9549f12cea2c295cff5296,no,40000.000000000000,60000200.000000000000,2.575271415761948,2021-10-15T17:11:56+00:00
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,no,24000.003676471769,10499995.091788827530,8.829536908490288,2021-07-19T20:04:16+00:00
0x0e104e6e59f6b89a58ca01edf61c72fe1619a6c9,no,11976.455830797025,15102108.388003252262,3.063419329889959,2021-12-17T15:50:27+00:00
0x6914fc70fac4cab20a8922e900c4ba57feecf8e1,no,10368.999600000000,18489618.838636525792,2.166329997627238,2021-12-13T20:27:31+00:00
0xc9b48b787141595156d9a7aca4bc7de1ca7b5ef6,no,10000.9000000000000000,10610200.000000000000,3.64108844583514,2021-12-17T01:20:25+00:00
0x31a47094c6325d357c7331c621d6768ba041916e,no,10000.0000000000000000,21130741.000000000000,1.8281043717302672,2021-12-04T05:25:34+00:00
0xcb16f82e5949975f9cf229c91c3a6d43e3b32a9e,no,9499.0044580913885000,11688304.514358212875,3.1393684392954224,2021-11-24T21:58:10+00:00
0x147593c9875a11e9f4102974fd91fa825aa2eefe,no,9430.0000000000000000,8643292.785514134874,4.214520611988406,2021-12-13T22:18:04+00:00
0x4735f8576b62921e06253e87ca0ae0201d5b11e3,no,9374.0000000000000000,9045233.208179609222,4.003325425291894,2021-10-13T05:37:22+00:00
0xb957fb5712774ce73eb4cc8f7c2a177bc729a9f5,no,9259.0000000000000000,8542940.844293663422,4.186705366676015,2021-11-23T01:16:08+00:00
0xc2720997ea2ea9baad61e8f7de8ca3b5a1bbe1b3,no,8910.1093000000000000,15277807.704545073070,2.252878166997514,2021-11-16T15:46:34+00:00
0xc9b5e377483ac0c36a963dde289a794cace33440,yes,7998.0000000000000000,8115421.971125390471,3.8070274435422378,2021-10-25T22:27:41+00:00
0xf3f5c252e8acd60671f92c7f72cf33661221ef42,no,7400.0000356796203649,16322296.420582284706,1.7513226938938138,2021-12-14T09:22:54+00:00
0xe05fd1304c1cfe19dcc6aab0767848cc4a8f54aa,no,7000.0000000000000000,8000200.000000000000,3.379970500737482,2021-09-12T18:45:14+00:00
0x3bae25674ae059c303fa677ea6817e05b915a8c1,yes,6813.2976049073759065,18621892.470335298525,1.413348488929112,2021-12-17T16:17:38+00:00
0x1a7f992be53b6fcee34b2e52e6a64fc64545641d,yes,6060.0000000000000000,10257962.993479637683,2.2820607965616433,2021-10-27T03:27:37+00:00
0xd505fce5cd73172f748a14fa7113696418362e97,no,4900.0000000000000000,3600200.000000000000,5.257571246041887,2021-06-22T14:03:33+00:00
0x77ee52b29358386e31765b07396d53229a2079af,no,4135.4260000000000000,6381929.522029714116,2.5031332215087447,2021-12-13T15:38:51+00:00
0xa507b355d6288a232ac692dad36af80ff1eba062,no,4000.0000000000000000,7035221.632555216552,2.1963316590479467,2021-11-28T04:38:45+00:00
0x080e83f8c4f87eedeac8d9d7bffccb35a83b3af2,no,3964.0000000000000000,8512666.975961323715,1.7988034682010765,2021-12-15T09:36:25+00:00
0xbdcee87119265fc0ec27a3113efc3fbbb90d4d7b,no,3500.0000000000000000,4005052.888822249825,3.375790626319504,2021-08-10T00:11:49+00:00
0x3cd48a0cb9c82608e743086b1ffda59741beef3f,no,3500.0000000000000000,2610386.879881694986,5.179393178919421,2021-07-29T07:01:39+00:00
0x69e627ac4eedbace4fa1fafbeec5539d124b3679,yes,3144.7240311950755862,8959577.834620865839,1.3558470698969187,2021-12-13T18:56:01+00:00
0x5c9e30def85334e587cf36eb07bdd6a72bf1452d,no,3065.0000000000000000,6405053.256925190087,1.8485169951083027,2021-12-12T21:52:13+00:00
0xef62586f8bdb5452ae80f3eb2ac577de3099e87f,yes,3050.4470471002217932,8675602.438506369376,1.358249526843592,2021-12-13T18:55:10+00:00
0xe6b098d9d642fd9ef8ce85dcd97afce21f0c6348,no,3014.0000000000000000,2981030.029438892818,3.9056436080892096,2021-09-27T21:47:10+00:00
0xf540d44a74ba8775afa098145879f25be6afd9fd,no,3000.0000000000000000,4609559.254000000000,2.5140711641668814,2021-12-01T10:34:12+00:00
0x9bd970452fd4953ce52308d4f58f0b73481587fc,yes,2910.7098264582740849,7256183.988638307507,1.5495526602450733,2021-12-15T05:26:30+00:00
0x251acec7536e28cc43268f92f1d554e64f421420,no,2424.0000000000000000,3808154.000000000000,2.458860140635069,2021-12-13T20:21:59+00:00
0x7cbf9ad5c7141f3d155fce686d0dd104da0ec864,no,2406.0000000000000000,6347415.000000000000,1.4642473384834613,2021-12-16T11:06:38+00:00
0x1a8c53147e7b61c015159723408762fc60a34d17,yes,2389.0000000000000000,3610586.560000000000,2.5559602925016147,2021-09-07T20:51:10+00:00
0x648e180e246741363639b1496762763dd25649db,no,2287.1868000000000000,4402244.282925643712,2.0069807729034723,2021-12-11T17:46:03+00:00
0xe7416961417a047eebcefc8429618f5c13077c83,no,2181.3416000000000000,2515358.377480873938,3.3499592618332863,2021-09-22T07:55:27+00:00
0xad8bd38ef99255bda19dae9640b274b166258ed1,yes,2055.2876072209802434,6102107.043490521420,1.3010934660930784,2021-12-04T10:24:28+00:00
0x0fd0489d5ccf0acc0ccbe8a1f1e638e74cab5bd7,no,2000.0000000000000000,1509232.503620470149,5.11905222122279,2021-07-31T23:33:05+00:00
0xf35da7a42d92c7919172195aa7bc7a0d43ec866c,no,1992.0934000000000000,2901608.454013433026,2.6520798924762077,2021-12-17T06:12:29+00:00
0x1333c53a798547126ca04647ba925485a6fa7aad,no,1957.1079694863253388,3204579.181209559707,2.3591713888107324,2021-12-17T03:53:29+00:00
0x29c3a87ce11788b9524224351c9b4aaf3e2dfaf7,yes,1849.6801379133085256,2930581.008606453059,2.4381398696587273,2021-11-18T19:58:56+00:00
0x6325efc680b67aa751f74fa5d579be094cbb3135,no,1835.1527000000000000,4500412.058952088820,1.575199776158868,2021-12-14T10:24:26+00:00
0xb92792552e590339a7dbf1e0d6114fbc7395c86b,no,1800.0000000000000000,2503200.000000000000,2.7777468839884945,2021-11-18T15:42:26+00:00
0x51ebd80ff1b5bb1bea3db94b0455fd45f36ddccf,yes,1722.5000000000000000,4583112.196505072976,1.4518256186427256,2021-12-15T18:57:30+00:00
0x1d5e65a087ebc3d03a294412e46ce5d6882969f4,no,1700.0000000000000000,3147944.470000000000,2.0861117667682363,2021-11-01T06:26:17+00:00
0xf39fe64953c20757419d960ee6dbc5e6a19914d3,no,1631.6678000000000000,1851916.332570860909,3.4035026675454976,2021-08-26T20:26:29+00:00
0x27d622c102c29917a10ece03353bd8873f22f337,no,1503.0000000000000000,4442229.342583381840,1.306994374275943,2021-12-14T10:19:17+00:00
0x0147fa8c03ed41f5aab65b32703860b9e3eb7679,yes,1500.0000000000000000,2014828.880711086953,2.875867055248389,2021-11-03T13:52:38+00:00
0xa30afa4363b1c60bbfc19e7d5fa69635567bbdd3,no,1425.9300000000000000,3599285.290323307883,1.530374246912008,2021-12-13T14:55:46+00:00
0x65bdef0e45b652e86973c3408c7cd24dda9d844d,no,1400.0000000000000000,2005326.694105276762,2.696861322345756,2021-11-26T15:53:13+00:00
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,no,1400.0000000000000000,2001195.177996495129,2.702429058126319,2021-12-05T20:38:19+00:00
0x166ed9f7a56053c7c4e77cb0c91a9e46bbc5e8b0,no,1330.0000000000000000,2601897.461449937480,1.9745911113410926,2021-12-09T14:09:59+00:00
0xac0168b4fd7427bfd616e3a47fc05dd8175d5b64,no,1314.0000000000000000,1205602.026413274819,4.210242491961449,2021-11-02T05:39:07+00:00
0x4a7fbd795f05dcc7c750475a7180fe003cce5960,no,1200.0000000000000000,2599997.171121932141,1.7828880936819331,2021-11-25T17:39:43+00:00
0xbbf2c9e6eb46a84b630f138de8f648fcecb1fad5,yes,1197.0000000000000000,3360406.541484652021,1.3759987617322995,2021-12-12T19:06:46+00:00
0xf40b3d16ae26262db9b19e0ec80d8a490c40bdcb,no,1169.1000000000000000,2309687.079535058189,1.9553037344388238,2021-11-27T08:10:42+00:00
0x1d2c4cd9bee9dfe088430b95d274e765151c32db,no,1167.9952000000000000,2582331.962173872224,1.7472083698277865,2021-12-04T17:10:52+00:00
0xa9fabaf4a8d01177458e68b8419d138b50ff8ca7,no,1095.8145253055097000,1828237.866271880588,2.315368215584074,2021-09-11T05:26:13+00:00
0x1384b4515544e520956e4fa7f5a10c7fb0ac3729,no,1070.0000000000000000,1350131.886510375194,3.0614226960324715,2021-09-21T21:11:18+00:00
0x3192519f1c976033006d831eec47213be3e90435,no,1055.1000000000000000,1276574.842526540121,3.1927363412030143,2021-11-09T19:23:20+00:00
0xc05320f54075452ff1a5ce420d64c9d025a452bb,no,1041.0000349764288966,1986543.828038599988,2.0242693860329015,2021-12-13T14:59:20+00:00
0xb98e9e7a0ff948a901f1f9bd40ee379f3a22aa03,no,1038.0000000000000000,615262.575280559281,6.517072744383282,2021-06-09T03:58:49+00:00
0x6ba02fe33c0d206c7c411c732345c47ca4771972,yes,1002.5961198735663967,3053544.548263894303,1.268345210677859,2021-12-08T02:42:13+00:00
0xddfe74f671f6546f49a6d20909999cfe5f09ad78,no,1000.0000000000000000,1900714.226983726835,2.0323518102614133,2021-11-13T17:39:40+00:00
0x5a3c1249d03488f53bbc30b5a833a390372095ae,no,1000.0000000000000000,801775.689470508620,4.817956007809449,2021-12-16T13:28:51+00:00
0xeecff5c426b05c8f4302886b428a978656e5b86d,no,1000.0000000000000000,1500623.642211470679,2.5742097427621564,2021-12-03T11:51:34+00:00
0x00337cf1993bf4d5872e95947c245c90d1020228,no,1000.0000000000000000,1410351.722699610036,2.738976340317316,2021-11-03T19:53:11+00:00
0x78f87cc02fa8a0ac98fbf66cebfb27260ecee60b,no,1000.0000000000000000,1493779.000000000000,2.586005024839685,2021-09-24T15:20:14+00:00
0x60e69297e961794d226d01695619b019dcee1ef8,no,1000.0000000000000000,1551760.231828578683,2.489379429093871,2021-12-07T17:14:49+00:00
0xe76f4cc63075bb180a361693df276b0cd29e6182,no,995.0000000000000000,2002522.944005409816,1.919381454033226,2021-12-16T19:59:24+00:00
0x954e0b8e2ea8b6eee4c2a636c2a0b40763827c41,no,970.2900000000000000,1206190.885758108526,3.1074290902506956,2021-10-14T18:12:05+00:00
0xf2f3c3898f817b549c234430c087200904a1938d,no,951.0000000000000000,1181094.874680754395,3.1103656435669236,2021-12-13T19:01:21+00:00
0x7f4318f9415ce4b7ecb03d8af143d9eef9149165,no,882.0000000000000000,2494540.468955202578,1.3658208725821979,2021-12-10T18:00:02+00:00
0x8a5bc8a05a3e725169c4a9f08a9051dfc1170042,no,850.0000000000000000,999999.999713654899,3.2834820009402086,2021-08-13T17:07:49+00:00
0xe442ce912b56733197c6b7f3c53a6c17b96670cd,no,845.0000000000000000,1318500.866619372735,2.475665722063045,2021-12-15T20:17:02+00:00
0x56a201b872b50bbdee0021ed4d1bb36359d291ed,no,844.5000000000000000,1824614.662463698199,1.7879040474196037,2021-11-24T17:21:02+00:00
0xcf63e1c31805254b6fb3ed7829206c2b2505e3a7,no,800.0000000000000000,1254828.659560480395,2.4627553542508576,2021-10-23T16:18:43+00:00
0x7af23cc86f3d96f079d5a56d0a89ebcb281060d5,no,800.0000000000000000,1101873.026898563419,2.8046207907442415,2021-11-07T10:50:13+00:00
0x57ef012861c4937a76b5d6061be800199a2b9100,no,780.0000000000000000,830970.422073827104,3.625974547301402,2021-11-20T08:40:44+00:00
0x9293e91b7c2722f1dd25bb826aadfae32b01b11f,no,780.0000000000000000,1654446.459970015270,1.8211998229635116,2021-11-10T11:47:25+00:00
0x088fdf5c5ff039b760aac0f4f7e7a630cf5cb66c,no,750.0000000000000000,1232002.892489637722,2.3516097386308434,2021-12-09T00:44:38+00:00
0xf6aef1044028907c86eb8581b1671e924392d3b4,no,727.4000000000000000,1980434.484062756487,1.4188240159480883,2021-12-16T09:48:47+00:00
0x7ba77cfe52c42c760d3f0ab24784166ee5448d31,no,720.0000000000000000,1507704.739024689932,1.844726177486966,2021-11-19T20:31:08+00:00
0x3170bd1144e67e4f146a22a1307c1d10b9f4ab81,no,709.3852047069236112,852440.483058255473,3.214650581979926,2021-12-07T07:48:35+00:00
0xaa292ea5719e25f2bf2dea042529e9e098b04fec,no,700.4806000000000000,1534841.860405285378,1.7629832682811304,2021-12-14T06:31:57+00:00
0x1b7f54f1f77f2b3f58f2e3fc86833f783f05decb,no,700.0000000000000000,1227238.990000000000,2.2033556805427117,2021-12-13T21:44:35+00:00
0x364b1d7c162854149fe3ea2a15e7979198792ca6,no,699.5110313297970488,1005187.319165663449,2.688210547052436,2021-11-27T10:25:12+00:00
0x0e16fa45c87caf641822e1c55b36dec5995209f3,no,685.0000000000000000,1138570.115414380012,2.3240555536950467,2021-12-10T16:53:19+00:00
0xcfe29bd7bc4eac146fdd552fee1e10203edfacbe,no,674.2552000000000000,1770871.532603320965,1.470797767783325,2021-12-02T15:44:28+00:00
0xf2e3d648a751eaa0f18cc46e5f8c038f0798aeb3,no,665.0000000000000000,901454.137697457751,2.849664439459419,2021-08-24T18:28:08+00:00
0x5112f58011eb2dc1f14b3db007cfab80e02dfb76,yes,648.5294370223669906,1070924.451431845983,2.339303514372951,2021-12-05T10:38:53+00:00
0xaa6aa84452b7325c55df93690233c7fb8df7cf65,no,640.0000000000000000,1273455.236208817392,1.941386496913822,2021-11-04T11:49:47+00:00
0x6664ed90bdb9c8bc89ae4bc8d8b3a3f5f6ce92d8,no,604.0000000000000000,1225401.327903740564,1.9040322765043394,2021-12-01T23:17:20+00:00
0x7ac34681f6aaeb691e150c43ee494177c0e2c183,no,600.0000000000000000,1406282.687791986738,1.6481408895384446,2021-11-07T10:09:19+00:00
0xb0f7080e2f490cf2a7cc3a01d9ca4fea60dd0d16,yes,586.2000000000000000,1557960.304231041478,1.4534668809277882,2021-12-13T21:38:11+00:00
0xe826cf83f03732ea35eaf4cd9627d57529feca4b,no,586.0000000000000000,1101637.075060058105,2.0548247433271896,2021-11-10T13:03:01+00:00
0xbec3e5542112da691619cea28330af570a4c34de,no,585.0000000000000000,1507650.719690545829,1.4988937228536852,2021-12-09T19:25:55+00:00
0x8eb2e0cebcd191625037a042c9edf67b7f7fd74c,no,576.5000000000000000,603204.720687354373,3.6919031029172884,2021-12-13T20:01:57+00:00
0x4042597b02b9021d19d1e047c52c0b62785482a6,no,555.0789118147622702,1107286.497332468540,1.9364685067442549,2021-11-29T08:26:34+00:00
0xb8814bff6b6085d7a27a375e1e7b9e8f1470db4e,no,546.0000000000000000,782551.283573944421,2.69522824161428,2021-11-14T10:07:16+00:00
0xc8a5ee39ec063fbcf673cb03aa0e9818ba94c69a,yes,538.4200000000000000,1207421.548424291555,1.7225743478856037,2021-10-15T03:31:55+00:00
0xcefa575d0b36a929beecaffd99c412ee9c512b77,no,527.5238291618687900,1559971.105068720826,1.3062949329796698,2021-12-11T14:27:44+00:00
0x9d39cb4ea76f2eb12ce74cabeb1d9fc65e06cb15,no,521.0073000000000000,1419266.316663685844,1.4180633301064345,2021-11-09T05:55:10+00:00
0xb0a6f90f11c5ae94e30476a7534191194492a91b,no,520.0000000000000000,1077855.727314699322,1.8636245548412982,2021-12-14T12:39:29+00:00
0xfb3d9610cd30ab887c6675fe4e4c388d8a683f86,yes,505.9700000000000000,603209.437609374800,3.240203999702182,2021-06-28T18:36:56+00:00
0xb42884463079951dedf4f8840d5fd610c3ec6d94,yes,501.0000000000000000,995000.112670682654,1.945047940552885,2021-12-10T13:32:46+00:00
0xd6a5c77892a069a346b2a7163920de74c86630e1,no,500.0704737320675727,1351444.315021949726,1.4293835217011541,2021-12-08T12:11:57+00:00
0x92b707f7e647e77d23ac2f13f7a8974a4821e32a,no,500.0000055969949594,799990.024002783313,2.4143551340260507,2021-12-15T16:26:50+00:00
0x357dfdc34f93388059d2eb09996d80f233037cba,no,500.0000000000000000,999999.992941006856,1.931460013634163,2021-12-01T12:52:37+00:00
0x1288e3dad9deb275deb8793f5e206ab17bf11224,no,500.0000000000000000,450579.970249986005,4.28660865446018,2021-10-22T07:47:01+00:00
0xabe521ec7ea3b0e95ef2db9c9ad1079a421382b8,no,500.0000000000000000,1077618.760000000000,1.792340734676891,2021-11-10T08:55:58+00:00
0xf6323ad07c30d696d3e572cb4648814f1188372d,no,500.0000000000000000,882000.000000000000,2.1898639455782316,2021-12-15T10:35:38+00:00
0x09a99b42de73c600f3dc62ce789d6d28e2b19583,yes,500.0000000000000000,1252079.058129102094,1.5426022721648676,2021-12-14T05:39:00+00:00
0xe6c62ce374b7918bc9355d13385a1fb8a47cf3e0,no,497.2000000000000000,1137198.305349559964,1.688926034241336,2021-11-17T12:16:14+00:00
0xc39e11ca02e107f649fa312eea48b62eb3c0db64,no,491.0000000000000000,1145687.345485417914,1.6555072616223994,2021-12-13T14:42:15+00:00
0x3c57cb6c743b190cec13cd804afd753531b94ea8,no,490.0000000000000000,999990.588215168412,1.8928486150838841,2021-11-07T13:12:57+00:00
0xb8aeaf61531613b09b2b888aeb7b433aa7cf1df6,yes,484.0688324935273221,1001504.674086935250,1.8671097827083918,2021-12-12T07:23:20+00:00
0x2489ac126934d4d6a94df08743da7b7691e9798e,no,483.2000000000000000,850944.550210563273,2.193518888555224,2021-11-19T11:38:47+00:00
0x6887444a5b74b746f56ae08952f4e1b404ff7ca5,no,470.0000000000000000,450482.247799417087,4.030286229632752,2021-10-22T07:37:26+00:00
0x1bb4b2f01b414ebbc331eabb6f649e524892d9e2,no,453.5000000000000000,1249392.520000000000,1.4021487978813898,2021-12-13T17:31:13+00:00
0xbb28a9744c7435339478e46d118813a7e54d205c,no,450.0000000000000000,804313.941457883377,2.1612381812618673,2021-11-16T10:27:59+00:00
0x7cad02c1e53decf5d1102a4b9bee5de79c6d2e18,no,450.0000000000000000,663720.216831778884,2.619046332952939,2021-11-05T00:59:58+00:00
0xb053c64cb493b91e9a860d4a376554c1ad837787,yes,420.0000000000000000,192557.310380538874,8.425680628762944,2021-12-17T06:35:42+00:00
0xaf07e85591dc02a6e54604b4313cf2f92f27174f,no,403.0000000000000000,467097.198222846947,3.332832579435187,2021-10-13T15:32:04+00:00
0x3a7e63fae8efa9408ac8dfb988808bb86674bde5,no,402.7078911552617386,1149240.297090483253,1.3536145319998332,2021-12-13T17:16:20+00:00
0x1b9c81c9588ed126593d33e93d8c2b039a5503ab,no,400.5524000000000000,662289.770000000000,2.336291374405496,2021-12-13T21:51:06+00:00
0x0561a78021d8966ddd20c28c6c4318d8675ee1f0,no,400.5000000000000000,933181.510000000000,1.657876247462297,2021-12-17T14:17:09+00:00
0x22dc297cdd314f4c47422f4ab7b6218316af291d,no,400.0000000000000000,854807.234464164461,1.8076215756042213,2021-11-08T13:47:41+00:00
0x9148d5e77798bc82e4d47fa567ee356eed3e3be1,no,400.0000000000000000,759757.822214379794,2.0337638584575206,2021-10-31T06:24:16+00:00
0xc9d29cf26fde34065f3e19d4c43f82b94a042657,yes,400.0000000000000000,2000.0000000000000000,772.5840000000001,2021-12-04T10:29:56+00:00
0xd60cde747ff5652bdc3dc81dab65d5e3ae282aa0,yes,400.0000000000000000,603200.130397115110,2.561617483376111,2021-08-19T02:10:39+00:00
0x11ffe9ef471530394b781839e2370c0778c5cddb,yes,382.0000000000000000,835740.399904564581,1.7656624475357499,2021-10-18T23:53:21+00:00
0xa4d59b26e1627740e4233ca7903c9a9c87b42bb3,no,381.4000000000000000,580355.436396274344,2.538647173098934,2021-10-21T22:10:47+00:00
0x40fd597e491ccb661e470417197ae681957f5724,yes,378.0000000000000000,586520.474341175821,2.489569970494532,2021-11-13T07:42:35+00:00
0xc9a42111406c98e5d99a5aba606cc95821c83951,no,362.0000000000000000,500761.440000000000,2.792501435414037,2021-10-14T11:41:15+00:00
0xdfdbc029340e33a00528fc63fe93b2c71c399693,yes,352.5601000000000000,804509.820000000000,1.6928462868135032,2021-12-14T19:34:09+00:00
0x22faf15dff7f9100c8e25529887894d144a5928b,no,348.0000000000000000,711230.062919219141,1.8901003066186248,2021-12-06T22:31:36+00:00
0x9dbb669f3fc49bf1393ce92fadce486ea32ce8fd,no,335.0000000000000000,926847.000000000000,1.396215556612904,2021-12-14T04:35:58+00:00
0xa96319d9d90b15b759d4ef4437fc2434b828c9b3,no,327.6874000000000000,617077.827291145710,2.0513299218102747,2021-11-08T06:19:57+00:00
0x776f8b9c6a6ea638362e5038c7b4cff79f21d4f7,no,321.3000000000000000,550696.228939305529,2.2537946162997837,2021-11-18T10:32:44+00:00
0x67074fd5b467b6e59ac50fd4db05a442093a60f4,no,318.5738087728855700,428825.875428248144,2.8697548536593978,2021-09-14T11:45:09+00:00
0x84534ae47b73e6b4af69ef2e268fdecac391eda7,no,315.0000000000000000,310401.991518171605,3.920141729917879,2021-10-22T07:56:05+00:00
0x31b70f7f894f1915a4349857d2a4b3171d536f6f,yes,310.0000000000000000,446024.026313991332,2.6848446033196023,2021-12-08T06:45:55+00:00
0x719b7509e410651dda10f09b0f67a2e7d910ef49,yes,304.9840141025345327,679426.951462165569,1.7340037000615922,2021-11-18T22:46:39+00:00
0x86eaa58f41ba0437498581ce9eda504ba6cf5ab9,no,301.5000000000000000,620222.283742631224,1.877827370167974,2021-12-04T16:04:40+00:00
0x1c0cc32f81fce98aa096e3b93dac09273ebdaf3d,no,300.0000000000000000,575586.687870502502,2.013382214045798,2021-12-04T13:08:24+00:00
0xa67ec8737021a7e91e883a3277384e6018bb5776,no,300.0000000000000000,340000.000000000000,3.4084588235294118,2021-09-22T00:00:52+00:00
0x20eadfcaf91bd98674ff8fc341d148e1731576a4,no,300.0000000000000000,500816.481943868063,2.3139733650576777,2021-11-06T22:58:16+00:00
0xb21d8be8ec774d7d84d9e5f3ecd004f377909d50,no,300.0000000000000000,502244.596955536386,2.307393662420215,2021-11-11T08:11:24+00:00
0xc384ac6ee27c39e2f278c220bdfa5baed626d9d3,no,300.0000000000000000,630200.000000000000,1.8389019358933674,2021-11-03T12:19:31+00:00
0xcd20f176ecaf811a3fde7e563d7d38f9495cecfe,no,290.0000000000000000,502705.638200039227,2.228434922693717,2021-12-07T07:15:49+00:00
0xfd7e12562435bc4b842b19133be76f3fb231dc5e,no,290.0000000000000000,705200.000000000000,1.5885519001701642,2021-12-14T04:02:09+00:00
0xdfb6bf5bb5f8565ec76facf075f87db2c423e25a,no,290.0000000000000000,508913.769173282143,2.2012507184071937,2021-10-31T09:56:34+00:00
0xdcb7e8f1b586c94dde9b430557e4df6727779aca,no,287.0000000000000000,613521.866657729081,1.8070391623359972,2021-11-29T16:50:58+00:00
0xc4c69760cad701b9280217fad51cb81bf7d5cd01,no,280.6415000000000000,354200.000000000000,3.0606879254093733,2021-12-13T19:49:43+00:00
0x1cd2eb4e9b2efaf76fc6637b5d3ce3498d5c5000,no,270.0000000000000000,605934.100741344126,1.7212901513942385,2021-12-08T15:25:48+00:00
0x1b51cce51e2531c478daa9b68eb80d47247dcbec,no,258.1683000000000000,190200.000000000000,5.243341164227131,2021-07-21T19:58:52+00:00
0x52100ae185c4fbd7fc98be317138ae2fabdf6558,yes,255.0000000000000000,300195.671897811898,3.2813417787559382,2021-09-14T18:48:05+00:00
0x67aa398a8a5d54bf4e732015574bed8d0196b3c3,no,253.0000000000000000,604726.763069679447,1.6161328052342026,2021-12-14T04:20:28+00:00
0x28dbb1a5d6c69fca7f507fcf555d1189519b50e7,no,253.0000000000000000,434496.534435856509,2.249313130354274,2021-12-07T05:53:53+00:00
0xd94c214f7cf6c162e4ec9d622fe6fc432e89406f,no,251.9871000000000000,264471.065171173344,3.680576579150477,2021-11-14T18:58:12+00:00
0x1711a797226227bfb865e1641eeac31552322672,no,251.0000000000000000,498811.649383577082,1.943805685368829,2021-11-29T09:28:17+00:00
0xbe1b0a57572c4eecbddecceff4906c676e14a06f,no,250.0684000000000000,644047.894942658564,1.4998794830530502,2021-12-13T16:24:15+00:00
0x42e61987a5cba002880b3cc5c800952a5804a1c5,yes,250.0000000000000000,311758.124288387728,3.0976899229309716,2021-12-06T16:32:29+00:00
0xd88806c0f41e9d9f3e8e890743e550868e30e647,no,250.0000000000000000,420389.908797575557,2.2972245046562585,2021-09-21T12:23:20+00:00
0x63d6f86bba080dd7de2304f6d5c7c044108dc94c,no,250.0000000000000000,267173.343952772472,3.614619578855552,2021-07-13T20:34:56+00:00
0x3f2aaaddbb0e6ee373da55f720ad3c79a7f5f2a0,no,246.0001706172391541,301112.173877883484,3.155896909920794,2021-10-23T19:20:12+00:00
0xf1e26c020a084e77a4931fee4c997a2b064566fc,no,244.0000000000000000,467548.633928286591,2.0159453190586594,2021-11-23T12:55:28+00:00
0xa0eac5d90be5e6346b22895a207d49fbe9711447,no,242.3925148963602044,413652.092032511730,2.2636000438016746,2021-10-25T19:21:48+00:00
0xc6aea25592ddeeba22fcbe7ae315a95db00ad4f9,no,234.2350000000000000,258513.571471870945,3.500129842500185,2021-11-07T14:34:32+00:00
0xc8bbac76980b1769da74ae4a9e759c3e291cb313,no,233.0000000000000000,432326.680021012723,2.081898715934565,2021-12-11T01:06:04+00:00
0x95485ef92eb1a621eed2fe6fd5d7e325126fc9fe,yes,232.0000000000000000,334385.098118915714,2.680135702941193,2021-12-12T14:32:16+00:00
0xd1952141cbbb6bd01df6096aaf5f0e019a701215,no,232.0000000000000000,287254.097171734681,3.1198769619784015,2021-11-20T05:09:59+00:00
0x35ddabb6e44be16208b0987ed8a6d71219510bce,yes,230.6480720805953195,351955.651689222145,2.5314980632511817,2021-10-20T20:48:58+00:00
0x5e262a549c5d67cda4e87f30262f3cb3ac33a1a9,no,220.0000000000000000,130851.068749258270,6.494730292409763,2021-06-27T22:41:38+00:00
0xddb94157dc642ad8eb5df45eeb5725d95c010d2a,no,220.0000000000000000,402200.236375815698,2.1129833429682714,2021-08-22T14:20:33+00:00
0xf9a6e415756301f8e55da8db793e28801a57755a,yes,215.8228381085778565,190147.043921895824,4.384534939858639,2021-11-28T23:56:48+00:00
0xa5989c693a92f69f24db5c30c8ee541b6e7177b5,no,214.5644000000000000,573073.975606569665,1.4463143456666474,2021-11-10T12:24:26+00:00
0xeaf4937ba1d30c94bf97121ecc7d89aef27bd656,no,213.1940000000000000,403785.952124963642,2.0395740915353278,2021-11-16T07:41:06+00:00
0x4e4be3cb49053907386c7e8d31daefb58ec50a1d,no,209.0000000000000000,314952.090656435041,2.563406638505844,2021-11-06T04:37:03+00:00
0x9d54839c41bf71dc1e53ec238a5abf02f686f999,no,203.0000000000000000,341906.136866183955,2.2935322752247393,2021-10-09T11:32:18+00:00
0x00574a285b164a54a420e5b2f893b1ed0a3135f3,yes,201.0000000000000000,309238.753822237959,2.5108331682332765,2021-08-26T19:44:42+00:00
0x87a4969f914e32a025bf11cddc6522e2ef99c099,yes,200.5855482422120174,641717.303557617810,1.207456806478703,2021-11-19T01:38:41+00:00
0x139ecbbd170e264d9d0a7968d030f6eb5059cee6,no,200.5000000000000000,354182.992624625073,2.1867663781949496,2021-12-13T21:37:37+00:00
0x6f3a86a0fd7aafa0b679d4dac8ea7dfccce383ab,no,200.0000000000000000,349998.851795827452,2.207390098670062,2021-11-07T16:36:27+00:00
0x4886426a04ec6f0e22278a298b5b25cd4df03676,no,200.0000000000000000,300761.751086828965,2.568757487307478,2021-11-07T10:26:38+00:00
0x2787010aba63a6545443654f5d2c3964df713a59,no,200.0000000000000000,171050.854275023252,4.516691853276598,2021-08-03T17:01:38+00:00
