address,name,stakedLQTY,heldLQTY,totalLQTY
0xab55a610cf5108068f0671a1d73a4508c3b94817,,2383.1900000000000000,0.0068696394401645,2383.1968696394401645
0x97b4ddbf86024cd8436fbbe3bb5a4f2b756741da,,,2377.2309443341691545,2377.2309443341691545
0x8e8275328b5eb63ebc083351f636943f08d361f7,,2363.0499999999997000,0.009809178371726902000000000000000000,2363.059809178371426902000000000000000000
0x7ae0fdae6b5f6cd0a882ce201a39f6211c59ee0a,,2359.4800000000000000,0.0061655513256353,2359.4861655513256353
0x8a5bc8a05a3e725169c4a9f08a9051dfc1170042,,2348.5454265253457681,-0.000000000000000218000000000000000000,2348.545426525345767882000000000000000000
0x668d4f8a7fbe3298b8bf732d71796c05bcde7179,,2307.5200000000000000,0.0057020812711974,2307.5257020812711974
0x72866e0fb4a66bc5e15e15e763b447b77ac30d59,,2306.0906636959930176,0.0000000000000000,2306.0906636959930176
0x03ef251c38c8c235546d53bbe1f9894049f3e7b1,,2283.1427956073108128,0.0000000000000000,2283.1427956073108128
0x7e439fc344f78f0e5eaf9216f58d94a5e971e81b,,2274.9700000000003000,0.002492922779286934000000000000000000,2274.972492922779586934000000000000000000
0x9d5c85f9b593351f0717435887d95d2afc75ecc6,,,2268.1340999332338504,2268.1340999332338504
0x6f9fdb539b1c885e3418d081519dd5ae5c8e2cad,,2266.8960237240379560,0.000000000000000000000000000000000000,2266.896023724037956000000000000000000000
0x46ecb3f576c31290e1a4b359fd993e36e86ef9e1,,,2262.8488118039251878,2262.8488118039251878
0x73c0e52d54b4ff57dedcfdc8003e3c2f734486df,,2261.5035946246312516,0.0000000000000000,2261.5035946246312516
0x616afbc050cb4f885752fcf3cfacb5fdc4aa6a86,,2249.4120749512692548,0.0000000000000000,2249.4120749512692548
0x7c80c062f356ab5721c9e9dd564d32c94eea7bbd,,2226.4100000000000000,0.0066513481327189,2226.4166513481327189
0x6b49b8a09fb0fc429d065e46440d3c4c9626e689,,2159.4585156328887060,54.524777737098114252000000000000000000,2213.983293369986820252000000000000000000
0x432ba4c6be3dda356331eb1faf195ec8c819e259,,,2211.7088012129912389,2211.7088012129912389
0x2d4d0454c8a3e2ffbe9486916f342773521fc5fc,,2203.3405306235253005,1.443983640447058600000000000000000000,2204.784514263972359100000000000000000000
0xf50258feacce0b34718e8608baa1d220c3a8f221,,2200.5252845491636601,0.000000000000000000000000000000000000,2200.525284549163660100000000000000000000
0x07cbd4e4473140b6078aa987907aaff5e500b9f1,,2198.4400000000000000,0.005661881852455500000000000000000000,2198.445661881852455500000000000000000000
0xe2dad712978d8fcfb371aa6c2d1ab5b51ef540ae,,1297.2700000000000000,896.319025832141699445000000000000000000,2193.589025832141699445000000000000000000
0xee7c34c3e46b256913defdf41be7b5339d7427c2,,,2192.2202478716278957,2192.2202478716278957
0x05a38049e0b1f57e37c79be4276b3551114705fa,,2181.1900000000000000,0.0100000000000000,2181.2000000000000000
0xc384ac6ee27c39e2f278c220bdfa5baed626d9d3,,2170.8988678255029458,-0.000000000000000004000000000000000000,2170.898867825502945796000000000000000000
0x809676df9f7ef012b1201e767575bc9b5aebd108,,2169.5454804851518908,0.0000000000000000,2169.5454804851518908
0x75e214428e0e234e45c341558792d5dfb850e3c1,,2157.0800000000000000,0.0026475544180074,2157.0826475544180074
0x2e9406c8634d10c8d68ae1395c1b9c3ee0bb155b,,2151.0377622944855684,0.0000000000000000,2151.0377622944855684
0x376009ecd591db981269e5d605e2d766e7453b9a,,2149.5043074760662829,-0.000000000000000065000000000000000000,2149.504307476066282835000000000000000000
0x3dd546e60456cc06d51687dad722a734b73c0bee,,2120.1576136733993918,27.104362592827858999000000000000000000,2147.261976266227250799000000000000000000
0xca76c23278495e3a0bc534b074f0accc98b6a759,,,2125.1472461010105186,2125.1472461010105186
0x17b2c26fa323b603ee6de7b87232031ae73510b4,,2119.6777388896293935,0.000000000000000000000000000000000000,2119.677738889629393500000000000000000000
0xc216b5a63cb8128fd6b3af161c943765333bb47e,,2102.9200000000000000,0.007875228767356400000000000000000000,2102.927875228767356400000000000000000000
0xbf98949e0bdfe8a7d36af5dd8cd2c3d4c659ba62,,2098.0700000000000000,3.068412425370802831000000000000000000,2101.138412425370802831000000000000000000
0x4b1c40ec0452e28a885aabe08e2f2b32cca85ff5,,2090.0782053634730957,0.0000000000000000,2090.0782053634730957
0xb20045cda565b05ebe844d9b948242d22d908e08,,2089.8700000000000000,0.008477063560989434000000000000000000,2089.878477063560989434000000000000000000
0xa2d5e9a84d612ab0bd0ed95122a21cc35aa44391,,,2078.5302761438937537,2078.5302761438937537
0x3a79019fea9c0dd84add5766be58d57826295fbb,,2033.7959239939776573,34.381563225205584600000000000000000000,2068.177487219183241900000000000000000000
0x64d15d6c7d8a46c167a8e11f1b99987832297627,,2062.6900000000000000,0.0050131837135255,2062.6950131837135255
0x71ea69f125be4083a9206ca5b05589630e417545,,,2050.1828478633055231,2050.1828478633055231
0xdd66262df9aa1d62ca4957f904c715124870bc18,,2048.0473654807846826,0.000000000000000000000000000000000000,2048.047365480784682600000000000000000000
0x6461f575da2371bb16210e936de5ee1cfb28f10d,,2047.3577229800928020,0.0000000000000000,2047.3577229800928020
0x9dd84044bd2704ca0929295ad902ecca1b029a82,,2045.2200000000000000,0.007510145376256453000000000000000000,2045.227510145376256453000000000000000000
0xa622b86f5df035641bd330bca66f518aa139df95,,2032.5100000000000000,0.0075173421206986,2032.5175173421206986
0x58d49377c74fe5aa1c098d9ed4161248b73faa30,,2011.5274595544315778,-0.000000000000000043000000000000000000,2011.527459554431577757000000000000000000
0xd38189b23d489d7f1008c4edeb5b0d6dd059f4f9,,,2007.2385738798405847,2007.2385738798405847
0x5cde157b494dbb17a2188eb975922cb2fbd9d246,,2005.2199999999998000,0.002203787460432600000000000000000000,2005.222203787460232600000000000000000000
0xab2b4e053ceb42b50f39c4c172b79e86a5e217c3,,2001.9878229023108381,-0.0000000000000001,2001.9878229023108380
0xae5b61b3c6235dcb7b8d69b2b8ae31e0126c95a2,,,2001.2237324638142532,2001.2237324638142532
0x386e96e10447095a99b919defc955c6d4835c279,,2000.0000000000000000,0.002835646049730100000000000000000000,2000.002835646049730100000000000000000000
0xdb3f01c76c36340b58894caefe8d84c533462b89,,2000.0000000000010000,0.000015306073676259000000000000000000,2000.000015306074676259000000000000000000
0x022ce09cf5aeb75ba41177a0cea36fc41680d751,,2000.0000000000000000,0.0000000000000000,2000.0000000000000000
0x33774c5cc7d9d79fe4e996d228051954e093b76b,,2000.0000000000000000,0.0000000000000000,2000.0000000000000000
0x60e69297e961794d226d01695619b019dcee1ef8,,2000.0000000000000000,0.0000000000000000,2000.0000000000000000
0x979d72ac33b0ebe7d6d24a744cd4a1745853e05b,,2000.0000000000000000,0.0000000000000000,2000.0000000000000000
0x76454eefde2cdda26a9634a5b440449048143c58,,,2000.0000000000000000,2000.0000000000000000
0x6f77126be50b478d7b3d82ef9ddee59ea43c5cd7,,1999.2136504009203702,0.0000000000000000,1999.2136504009203702
0xce928dd6468b3e7d766add77b0aee91cc89d1f62,,,1997.0835707007739557,1997.0835707007739557
0x5809b3dca992e1f35c8369a2e40b3999469c20b3,,1988.2206965401575791,0.0000000000000000,1988.2206965401575791
0x6cc76d20646af5e6944bc6bfe60d21ea3fee63a5,,1985.4970933739860512,0.000000000000000042000000000000000000,1985.497093373986051242000000000000000000
0x64c3840838827a7e0a51520a3fbd0a129ce24ab4,,,1985.0400921626466825,1985.0400921626466825
0xaf50942a6552333a69f736a00aaf7d5f57e764e1,,1898.0000000000000000,76.963861995928332423000000000000000000,1974.963861995928332423000000000000000000
0x2901131b2e1acfaf29b3363b72e523ab668511d5,,1971.9378818596857262,0.0000000000000000,1971.9378818596857262
0xcf59dd5ec32b70c406784bdf9da41e17ca12c251,,1916.7665355640962335,51.217420873448005500000000000000000000,1967.983956437544239000000000000000000000
0x2cda65b23b2cd270764527c3b144017b0669de6f,,,1962.9052894001257637,1962.9052894001257637
0x45709cb3212f67769f4d0bdcdc56cec6df11063e,,,1959.8470974386874605,1959.8470974386874605
0x544dff7eaaca67c625365be3eee783149e7219af,,,1947.3247864228400000,1947.3247864228400000
0xd4c00cfdd0e58e8cb715f0263a79af3394433f4f,,,1944.6355928797378922,1944.6355928797378922
0x19665430ee7d45a509e31bb426a7194d9aee33c2,,,1939.8833644878005250,1939.8833644878005250
0xca7a055c438cb30f748fb571418b4653ed50ed5f,,1834.4871371232590988,89.984664476864907186000000000000000000,1924.471801600124005986000000000000000000
0xaf0799eea9d6380dd7bbe446a8f74dec85857a96,,1919.8200000000000000,0.0000000000000000,1919.8200000000000000
0x9e726212be073dd7fc54284bc6fdd7af67bb2f5a,,1908.7734151178718198,0.0000000000000000,1908.7734151178718198
0x2d863012ebe1583c4a3c02854e37cdd6875fda79,,1897.3108825667960312,-0.000000000000000019000000000000000000,1897.310882566796031181000000000000000000
0x579f09279e221401de305336b546103ab43c0864,,1870.1400000000000000,0.0097591431360686,1870.1497591431360686
0x22dc297cdd314f4c47422f4ab7b6218316af291d,,1866.2600000000002000,0.004368733220164700000000000000000000,1866.264368733220364700000000000000000000
0x051de4ad57ea51c3c27a3ea73e884ed7822a9438,,1860.0000000000000000,0.0000000000000000,1860.0000000000000000
0x88b51aaa3f1c3e53f7a69ec35432327c92df300f,,1856.3442564894032786,0.0000000000000000,1856.3442564894032786
0x72f62c9568892f596e1151b6945963134367957c,,,1855.1457477602280461,1855.1457477602280461
0x3d842130b194169cbb40b4a2d5544c35f9399d3d,,1846.2400000000000000,0.0067318166118202,1846.2467318166118202
0x8de486969de357732786da6b00fcb7a9f1d0b4dc,,1843.8874920634833832,0.000000000000000043000000000000000000,1843.887492063483383243000000000000000000
0x1b51cce51e2531c478daa9b68eb80d47247dcbec,,1830.1914777878644740,-0.000000000000000032000000000000000000,1830.191477787864473968000000000000000000
0xe7cbf26a287a73317d31f381178b01fa5c05c209,,0.000000000000000000000000000000000000,1829.8256488803058716,1829.825648880305871600000000000000000000
0xf4795a234070c822aabccdd681161f0af0f34471,,,1823.8483873192486328,1823.8483873192486328
0xcebc19601f3a379c9412959762c8216083d97563,,1812.9600000000000000,0.005122141905894700000000000000000000,1812.965122141905894700000000000000000000
0x1b0af0ea8574d61e1c9ad399cf4dcce697414c5f,,1807.4878274340087153,0.000000000000000000000000000000000000,1807.487827434008715300000000000000000000
0xb1ebbf5d60f91eb2ce788fe148a7297cc1c10a67,,1803.9675449344121205,0.0000000000000000,1803.9675449344121205
0xe690246b2d5ea702c7bef844f8e5dd73694405ca,,,1802.0089339650073457,1802.0089339650073457
0xac1efece1ee84777f9654fad439c9d9e7b62814b,,,1800.0000000000000000,1800.0000000000000000
0x3862d7b155973268ed9ef331f2c4d6bc1b3d58f3,,,1796.6684533049556543,1796.6684533049556543
0xc025ed275fdcf8ee422272887ae8e245bbf7b680,,1787.2596722056633701,-0.000000000000000004000000000000000000,1787.259672205663370096000000000000000000
0x6969e91737dd9f6929a297e8001d3370fed441c0,,,1773.7093055759752991,1773.7093055759752991
0xb5ff7be031cea3930b1c6f2afb1b5f459a2a92bb,,1758.4058683175216405,7.400639013382122000000000000000000000,1765.806507330903762500000000000000000000
0xc23df89fbb523e627fec7f625dfc3592d42f2df9,,,1753.8995229153662109,1753.8995229153662109
0xc9a3a4b124934fcc2d8eddd14b4a031cd925922c,,1743.5000000000000000,0.0098812379405830,1743.5098812379405830
0xfb967b1e4a8883fd4d95c02c67a5396f73938207,,,1740.8115384647488598,1740.8115384647488598
0x742bf75e2c03269d2887b1ca97c1840bf2f5865e,,1739.0200000000000000,0.003269897800403338000000000000000000,1739.023269897800403338000000000000000000
0x268a66c9c4a00983a12541e33e8f5c425f05957f,,1735.0300000000000000,0.0092330908868925,1735.0392330908868925
0x68c5d6ad8b4e6a0721e4fb94383555b978643377,,,1716.2254192960066645,1716.2254192960066645
0xc4df4405134ecb1511bcd9ed5091c5c35fe13e56,,1708.3900000000000000,0.0089789352213585,1708.3989789352213585
0xb1b455967c25b2f4bd5ae9bea1c643e8c4f07ee6,,,1700.6523243095275468,1700.6523243095275468
0xf4dfcd61c36fc3ac374e52206c43253e14c2ffe2,,1573.2300000000000000,121.6040157697978775,1694.8340157697978775
0x56e4f7a973ef46e294cb1bd1671e6ba4a1fb8b18,,1687.2500000000000000,0.0087625015295000,1687.2587625015295000
0x85e355f897502f1b0c9ccf234779fae43086e9b5,,,1678.7700070903106748,1678.7700070903106748
0x6704c9a34932e028842111e43ba1828db6c413ab,,,1677.4532301366955204,1677.4532301366955204
0xe513b2b8745a83ebdc1b42b5ce70d4900b5981c7,,,1662.4150234443335462,1662.4150234443335462
0x06d477cddcf3f439861598156d78d82b1fe99976,,,1652.0561760642613342,1652.0561760642613342
0x49e47e35b8aba48f231c4338124f1d2ac99d0f02,,1650.0600000000000000,0.0000000000000000,1650.0600000000000000
0x28df7b1305b2663628dd3e9f889220cfecca68d8,,1635.6100000000000000,0.0076088746227025,1635.6176088746227025
0xbe69be9133daa77aeafca0d6330c7ba44f597b15,,1620.7500000000000000,0.0052502475044508,1620.7552502475044508
0x2cea91416b0a752bf9a4b407ff46206d67ccd413,,1599.0700000000000000,1.038704266265689700000000000000000000,1600.108704266265689700000000000000000000
0xfd15cb084cdb5f8cf51933ea93d0e1f6b21e5ce0,,,1596.2451528600773738,1596.2451528600773738
0x3af96aa6a722b0bcb75c19bd72fabfdda7f7a16a,,1588.2500000000000000,0.0089120350659229,1588.2589120350659229
0x0616e02d2492e33aba850b9a83cfd379169c00be,,,1578.007671309186946800000000000000000000,1578.007671309186946800000000000000000000
0x6135e8f3057db7cbc65499c6f8a2834c93e81893,,1576.0634802071869959,0.000000000000000027000000000000000000,1576.063480207186995927000000000000000000
0xffe026112ff700f2c3d1e47423c22288cf85ac16,,1573.8600000000001000,0.0008687266632028,1573.8608687266633028
0xaa5ff7fb05fec2b51016c583c90000ee1cf3f698,,1572.1802156621118628,-0.000000000000000092000000000000000000,1572.180215662111862708000000000000000000
0x07e405e6ec64b85206ad5aaf490a534394d7a65b,,,1568.16826100385812882300,1568.16826100385812882300
0x9f5bfedba7204bbe247a809d0d561e350bbb8145,,1567.8400000000001000,0.021872314556904094000000000000000000,1567.861872314557004094000000000000000000
0x783c49e30127ed5968363ec682b8d46561f49cc0,,,1567.5342684616797322,1567.5342684616797322
0x3235a9d04dae99ceaeb82784e654dbdfc5c8e916,,623.0179905309176537,943.638898439901658400000000000000000000,1566.656888970819312100000000000000000000
0x905691c0fa479e908df60d683876970140aec366,,1522.6799999999998000,36.109015445345629900000000000000000000,1558.789015445345429900000000000000000000
0xb03e52e5b8ae0a203212662a6a0e3cfece59630d,,,1558.5446520328877860,1558.5446520328877860
0x9e276c151407a9ee06f16ff44d2a2f293e909197,,1557.4718910110016720,0.000000000000000077000000000000000000,1557.471891011001672077000000000000000000
0x3cbec2e73b0bf3a85e5c901874f6c31653d6aa51,,,1556.9689083640906126,1556.9689083640906126
0xf0025d7f196d8d5d5a944c311896bf94dd3efafb,,1556.3400000000001000,0.0043845099683830,1556.3443845099684830
0x39a6afc920eab4722cf217ba84644ebd6adecf15,,1553.9035253808343097,0.0000000000000000,1553.9035253808343097
0x9d9680614898fe717818575006513eac5ca11dab,,,1551.7304786383663542,1551.7304786383663542
0x25659eefd7cae21566a257420bbcb0c8317ef94f,,1550.0000000000000000,0.0000000000000001,1550.0000000000000001
0xe7ff50bc40b316e26f0a56b66f6df5dff90c22bd,,,1549.5460042816046632,1549.5460042816046632
0xf96cbee9a5474e393995df231fb40476383b535e,,1548.6739093576379621,0.0000000000000000,1548.6739093576379621
0x4c31c2236004884c1d819096343c827c6c32a938,,1543.6891896346289011,0.0000000000000000,1543.6891896346289011
0xeed7e1c7c9c68611584e8f6230178ce0a48eef7f,,,1541.0136546256949508,1541.0136546256949508
0x59241f5e850a9ce8a215a49bb2a7499b31296a94,,1540.9126224119546602,0.000000000000000000000000000000000000,1540.912622411954660200000000000000000000
0x8c82cfb2d3c982087c5dbca4e6c2fa953769a3f4,,,1525.2151745026237579,1525.2151745026237579
0xcef9d704338821f2981e84b559a4c6cc18a528f5,,,1519.8275680004501325,1519.8275680004501325
0x9494e0d6d840722fed389dbe35d476f7b55fb786,,1517.5334072927963647,0.0000000000000000,1517.5334072927963647
0xe29b878ea2abc2f02a38ff26e005b46cb6def7c9,,0.000000000000000000000000000000000000,1514.9021071887290677,1514.902107188729067700000000000000000000
0x0bdc5ba0e73ccc806e1877223bb0affa82929c84,,,1514.3471495157870031,1514.3471495157870031
0x71b19c091da3e6542328c413ef6d11fd00fa7f0b,,,1492.2482588388422937,1492.2482588388422937
0xee3a0653df32798112e2cbffa13c6e9744610e38,,1471.1159654073326060,0.000000000000000000000000000000000000,1471.115965407332606000000000000000000000
0x3288338837dc90afbb81a93e5a9c3c5688436e10,,1462.7012999766976183,0.0000000000000000,1462.7012999766976183
0x6e0c971bb351774b7219c4858b4671c2c6b7870f,,,1461.9235457966886183,1461.9235457966886183
0xee1f07f88934c2811e3dcabdf438d975c3d62cd3,,1460.0200000000000000,0.0039646902865340,1460.0239646902865340
0x8b126302be5e164bb78633d6543c546522972e2d,,,1456.0802618444459063,1456.0802618444459063
0x5c09abbc695ea5ed1c599ea80c758669d8d6d982,,1436.3700000000000000,0.0068149596681064,1436.3768149596681064
0x68076b44b93e7f43975bb7560130efc298fafed4,,1434.2259666564092103,0.0000000000000000,1434.2259666564092103
0xa901368aec255b1e6df31edf8aa735ff16bb12a8,,1430.4421951870690381,0.000000000000000000000000000000000000,1430.442195187069038100000000000000000000
0x0975c2e82af9eb16c68f682fe50e864ae557de72,,,1423.8459684385151666,1423.8459684385151666
0x3d36e8df307afc3ebc90e9ef200c790ee9a93161,,,1423.47352647380599074800,1423.47352647380599074800
0x2403d69bec40e9f8a25bd42f3e2396c6c08ae4c5,,1416.2800000000000000,0.00913043278798826800,1416.28913043278798826800
0xc70628f0931abeeb9864b5a632439f30118e384c,,1402.2100000000000000,0.0058763564378202,1402.2158763564378202
0x0a22158336889b1b62a95f841a8929b7e3099155,,1392.8603881666666667,0.0000000000000000,1392.8603881666666667
0x42dbf06226659f852560482ccc61d4b905f2aa92,,1392.7941893659550625,0.0000000000000000,1392.7941893659550625
0x32a59b87352e980dd6ab1baf462696d28e63525d,,1100.0000000000000000,274.330638956731355081000000000000000000,1374.330638956731355081000000000000000000
0xa0a9a2b52d06359a79375564a333aaa6ccf00cb6,,,1357.2842261501487761,1357.2842261501487761
0x092c741651725063aaebf422f2ba775875ca4dc3,,,1355.4273506741150508,1355.4273506741150508
0xc917175124f1257be810294698f78f270b65e097,,,1352.2779307069006519,1352.2779307069006519
0x7e6f711e46aa8a02980831b7efac0fac5a5317dd,,1229.3402656787233091,117.076447967831637000000000000000000000,1346.416713646554946100000000000000000000
0x47b1cf6abb350ad412e8cd99c80f2bddfc0e90c7,,,1341.8842706593548192,1341.8842706593548192
0x77bbe1b5695ffd62ea0aa4c6221ecc2cf23e2bd9,,1341.5581348592015896,0.000000000000000003000000000000000000,1341.558134859201589603000000000000000000
0x506bf27c20d5e1608c43f044d9cf982fb0164123,,1341.0200000000000000,-0.000000000000000046000000000000000000,1341.019999999999999954000000000000000000
0x0020b552f6ab5302e3b0494d55d422c2529c17ae,,,1339.083125521845379556000000000000000000,1339.083125521845379556000000000000000000
0xb91efe41e38d2d6441c45bbf7a5704b9a1beb905,,,1333.1821659417806654,1333.1821659417806654
0x9bfba640006bd76851cae389a93461b28fef54d1,,,1330.5230342760417170,1330.5230342760417170
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,,,1328.8422550448430102,1328.8422550448430102
0x7baf9864ecb3cec21523508c86a1a3efce2408be,,1327.2400000000000000,0.0076870000000000,1327.2476870000000000
0x71f12a5b0e60d2ff8a87fd34e7dcff3c10c914b0,,1326.2175460491832532,0.0000000000000000,1326.2175460491832532
0x4a7f240f5fe66d2fd94721963807254eb952f9fe,,,1319.7869416942892832,1319.7869416942892832
0xffd2df7ba9a04672933748dc86ce71f131ff4d50,,1129.5900000000001000,186.342810058776810500000000000000000000,1315.932810058776910500000000000000000000
0xffdad46e0f550199e5fe9b6bed1902b1d4cf060c,,1315.1500000000000000,0.004677448014263024000000000000000000,1315.154677448014263024000000000000000000
0x066369d37121ad4b0565ae86af6afc7f92cda522,,,1313.9450094531722196,1313.9450094531722196
0x8d4ef72b2df4e00842bbff0ca6452d0d9f5980de,,1308.0122845339217060,5.293264985860602202000000000000000000,1313.305549519782308202000000000000000000
0x6a9ee69b6781c18164ee9f7c58f1763bcffc7c51,,1312.6851542608653677,0.000000000000000016000000000000000000,1312.685154260865367716000000000000000000
0xd1952141cbbb6bd01df6096aaf5f0e019a701215,,1184.1900000000000000,121.048611953730811100000000000000000000,1305.238611953730811100000000000000000000
0xc75c5b6a5717418bbbd1073ba7dd5a2cba4c690e,,0.000000000000000000000000000000000000,1301.7523759937532105,1301.752375993753210500000000000000000000
0x672e1863470ebc64bd00a1a3ba410792b261acfa,,,1299.9491235559831034,1299.9491235559831034
0x0581e9885e946ba3c767ae16d98c2b006477e9f4,,,1297.4038646330244262,1297.4038646330244262
0x2ad932eccff9ebcd4a0d0fc9d5586a1870cf5876,,,1296.95027166666666703500,1296.95027166666666703500
0x779492adfff61f10e224184201979c97cf7b1ed4,,1290.1512084597308984,0.0000000000000000,1290.1512084597308984
0x2b4fd32f641e27a86caabf2bcdc2a5a6c5babd47,,1288.0363938281244882,0.0000000000000000,1288.0363938281244882
0x6e33930ee57c88ac4a0921f83b11f43a7053d98b,,1272.3531991367303835,0.000000000000000000000000000000000000,1272.353199136730383500000000000000000000
0x92abbdc63374711db3ebef48f5fb7fcbc8790cb5,,,1271.8672697195035458,1271.8672697195035458
0x812f1f434fae0346764687e6069e8176c8601991,,1271.7347327351866192,-0.0000000000000001,1271.7347327351866191
0xab5a193a11f779fe105e8edf9815a0b514b013ca,,632.4073839820868759,631.635406997548292114000000000000000000,1264.042790979635168014000000000000000000
0x2f57da6eec52bb5a8473ffd41e7104b8cf005511,,1251.5232876873770117,0.000000000000000000000000000000000000,1251.523287687377011700000000000000000000
0xfcd363dcb486b690a6f5b9a86e2a645c6c2473fc,,1250.0000000000000000,0.0009006533275143,1250.0009006533275143
0x2fba909aed4345ac0c67c75c51d955f822b14629,,1245.8115342601070981,0.000388472951780224000000000000000000,1245.811922733058878324000000000000000000
0x7ba77cfe52c42c760d3f0ab24784166ee5448d31,,0.000000000000000000000000000000000000,1236.785391607568589000000000000000000000,1236.785391607568589000000000000000000000
0xa8c136e122fe76c3f0a888d4a7d5182a4dfd2425,,50.0000000000000000,1185.439824735150365800000000000000000000,1235.439824735150365800000000000000000000
0x453baedf7f9f9c3ab6734eced9e527290458c501,,1234.2421380146103370,0.000000000000000000000000000000000000,1234.242138014610337000000000000000000000
0x61a4004a6e38aad25aa277a513a3ec16ef3081bc,,1233.9600000000000000,0.001001980578066600000000000000000000,1233.961001980578066600000000000000000000
0x5f92e129e2fcb21890c284eec80bedcd4099e32e,,832.7253047719499556,400.8263268249354232,1233.5516315968853788
0xe25d5f437dba0c402ee21812d27fa9dd5f495b6a,,1226.3097906268571330,0.0000000000000000,1226.3097906268571330
0x9824697f7c12cabada9b57842060931c48dea969,,1218.3500000000000000,0.0080831546518669,1218.3580831546518669
0x799d4cb5a154b141a5a5735fe652d49e133ca42a,,1216.7400000000000000,0.0081914397200259,1216.7481914397200259
0x044b43e8a75afe099a209445c4e252a121fa3ed1,,,1213.6834038802191010,1213.6834038802191010
0x963bacce3d61bb922d9c62f10d045c23f911cc99,,0.000000000000000000000000000000000000,1212.4377257971582738,1212.437725797158273800000000000000000000
0x02b322ecfd80aa1de6536be93a496820a84711ed,,0.000000000000000000000000000000000000,1201.044756757306450158000000000000000000,1201.044756757306450158000000000000000000
0x02be99141f66c065e165caf2dbf6a987c8d107a5,,1200.4742156178218559,0.0000000000000000,1200.4742156178218559
0x0bd09dc09379664d35add8f34933404d3e5895fb,,1200.0120215663294699,0.0000000000000000,1200.0120215663294699
0xa72b6b8406a627866faa1667a586a89371d28d6c,,1200.0000000000000000,0.0000000000000000,1200.0000000000000000
0x2b5ba539eb2c470bf2e39f175ff6d36541a49c69,,,1200.0000000000000000,1200.0000000000000000
0x4d36fcc762f773dcc53f072f0b4c3f693bb8a7ce,,0.000000000000000000000000000000000000,1195.950444219722926300000000000000000000,1195.950444219722926300000000000000000000
0x9b3b4cd74efffd942c942399d8ee4bac4c3e171e,,,1189.7979859793098757,1189.7979859793098757
0xe26145aff881aaa87a13564c301b5f58bd430a09,,1183.8600000000001000,0.006720343123522181000000000000000000,1183.866720343123622181000000000000000000
0x070b8d1f8b63eba95db31c8e85ba536b3474b113,,1178.8926665514095262,0.000000000000000000000000000000000000,1178.892666551409526200000000000000000000
0x53147bc8236938df3ac0a8e720ee275f5096c930,,,1177.071610511539630396000000000000000000,1177.071610511539630396000000000000000000
0x9e10d3d0fba59b30caefd0f026f764f96f80322e,,1171.8900000000000000,0.0015462570224610,1171.8915462570224610
0xa2e83e57502a89a3af7ceacc195b320f9ad7d64d,,1166.9401778082394163,-0.000000000000000070000000000000000000,1166.940177808239416230000000000000000000
0x42c4083b385cd23ae5861bb7ed2fe6e824352f9c,,,1161.3685826529989252,1161.3685826529989252
0x2402ebd5bcd63431ab0c39ce5414e29460b2c56a,,800.0000000000000000,360.0000000000000000,1160.0000000000000000
0xe696a968796d04f7e7cf6217dfdc231c3bdeae97,,1158.9453549421690822,0.0000000000000000,1158.9453549421690822
0x0f70b80e1720ceed5f91142197b347abecf0ea19,,,1152.1654836823994159,1152.1654836823994159
0xc8bbac76980b1769da74ae4a9e759c3e291cb313,,1128.9265688000984070,21.364130553438746400000000000000000000,1150.290699353537153400000000000000000000
0xffbc1149985cc83f3bb25b36d4f76d7f4aaac10c,,1149.8592334892032152,0.000000000000000000000000000000000000,1149.859233489203215200000000000000000000
0x9714b27e765dfae4dca38946e274e1a95f3c8b5a,,,1140.8968618929772623,1140.8968618929772623
0x5ec94012739d5b272964a1ba186465a01dcc1eed,,1133.2700000000000000,0.0045697104321247,1133.2745697104321247
0x88b16abc3019923a22c348ceed8897764bc3ea26,,,1130.6500000000000000,1130.6500000000000000
0x441497e2fc4e697d1d604204dc8e1d1d992c9684,,0.000000000000000000000000000000000000,1127.057047490152481365000000000000000000,1127.057047490152481365000000000000000000
0xd896ba4f1f4fc607309cc16e45638abb4c140f08,,1126.4480000000000000,0.00095225452785950000,1126.44895225452785950000
0x8a18c0eab00ceca669116ca956b1528ca2d11234,,1122.0400000000000000,0.0007462691295845,1122.0407462691295845
0x841edf703fe8e7307b7808a53458daaf48ca0464,,,1121.8861606772098500,1121.8861606772098500
0xb6cedac7b590bd719fc2913dfe820cda74840e9c,,1109.6400000000000000,8.520008202671595000000000000000000000,1118.160008202671595000000000000000000000
0xb55b1c9e556cd2956bddb24181ae36d731e08ba4,,,1111.9482870486118113,1111.9482870486118113
0xd5303e57634489fdb84b5cb1ad9c76d2175be654,,,1106.0128437917031590,1106.0128437917031590
0x4ec7cdf61405758f5ced5e454c0b4b0f4f043df0,,441.9749750818712709,663.256922336441367900000000000000000000,1105.231897418312638800000000000000000000
0xb35e71b6a5aebb07dfc3aa705968411ebdbc003f,,,1104.9168073805610937,1104.9168073805610937
0xbf0c1485c213eb49a87cded434f3c0e09f033103,,,1101.4735566275610809,1101.4735566275610809
0xa622d20ff40f328b4f70bf999abede86408e51ea,,1101.4609447326678170,-0.0000000000000001,1101.4609447326678169
0x9f96c56ff184776365752f7b27d1c5342f295dfd,,1100.4941455060494096,0.000155596094479398000000000000000000,1100.494301102143888998000000000000000000
