endDate,TVL (ETH),TVL (USD)
2021-07-12T11:37:00+00:00,994161.588760640707325150000000000000000000,2099003187.1980035
2021-07-12T14:15:00+00:00,994161.588760640707325150000000000000000000,2092620669.79816
2021-07-12T15:20:00+00:00,994165.588360640707325150000000000000000000,2085500921.32765
2021-07-12T16:58:00+00:00,994170.170899916285526352000000000000000000,2041021419.155819
2021-07-12T17:25:00+00:00,994182.063899916285526352000000000000000000,2035886030.4542484
2021-07-12T18:11:00+00:00,993982.063899916285526352000000000000000000,2020288424.5178578
2021-07-12T19:59:00+00:00,993760.998337724285526352000000000000000000,2006850648.0931172
2021-07-12T20:44:00+00:00,993781.428337724285526352000000000000000000,2016084383.6687412
2021-07-12T21:36:00+00:00,993791.428337724285526352000000000000000000,2017068648.354229
2021-07-12T22:58:00+00:00,993792.428337724285526352000000000000000000,2025766361.7721841
2021-07-12T23:38:00+00:00,993807.428337724285526352000000000000000000,2020480068.3305771
2021-07-13T00:41:00+00:00,993807.438337724285526352000000000000000000,2023501263.2738237
2021-07-13T01:59:00+00:00,993838.742945269488874652000000000000000000,2020116382.4602726
2021-07-13T02:51:00+00:00,994012.242945269488874652000000000000000000,2023242339.6580899
2021-07-13T04:24:00+00:00,994114.242945269488874652000000000000000000,2019433731.976591
2021-07-13T05:53:00+00:00,994205.565330339232528752000000000000000000,1973488105.12507
2021-07-13T06:20:00+00:00,994217.475330339232528752000000000000000000,1984975073.846529
2021-07-13T07:38:00+00:00,994337.475330339232528752000000000000000000,2020056241.382104
2021-07-13T08:06:00+00:00,994337.975330339232528752000000000000000000,2024014722.3039188
2021-07-13T09:38:00+00:00,994637.975330339232528752000000000000000000,2016887100.8558488
2021-07-13T10:20:00+00:00,994638.475330339232528752000000000000000000,2016788650.888316
2021-07-13T12:56:00+00:00,994619.175330339232528752000000000000000000,1962801372.9803982
2021-07-13T13:49:00+00:00,994614.375330339232528752000000000000000000,1961379548.151429
2021-07-13T14:29:00+00:00,994571.707330339232528752000000000000000000,1966546745.470133
2021-07-13T15:49:00+00:00,994636.273282408924453652000000000000000000,1991689512.7088943
2021-07-13T16:01:00+00:00,994638.580691055337315952000000000000000000,1986412602.2697206
2021-07-13T17:56:00+00:00,994700.580691055337315952000000000000000000,1982527780.3695354
2021-07-13T18:57:00+00:00,994695.580691055337315952000000000000000000,1955879867.268629
2021-07-13T19:42:00+00:00,994216.096520583098724752000000000000000000,1918310131.7535696
2021-07-13T20:53:00+00:00,994654.824521004821753520000000000000000000,1936493477.8599443
2021-07-13T21:56:00+00:00,994647.224521004821753520000000000000000000,1937980598.728971
2021-07-13T22:55:00+00:00,994667.224521004821753520000000000000000000,1922443078.1929722
2021-07-13T23:48:00+00:00,994667.824521004821753520000000000000000000,1928103897.7644966
2021-07-14T00:49:00+00:00,994724.824521004821753520000000000000000000,1903833683.3954868
2021-07-14T01:58:00+00:00,994657.482521004821753520000000000000000000,1899636646.4179158
2021-07-14T02:36:00+00:00,994665.982521004821753520000000000000000000,1905063863.0028303
2021-07-14T03:34:00+00:00,994688.982521004821753520000000000000000000,1870065021.5886152
2021-07-14T04:49:00+00:00,994714.232558164243552320000000000000000000,1883421769.352605
2021-07-14T05:46:00+00:00,994726.232558164243552320000000000000000000,1875934307.456791
2021-07-14T06:56:00+00:00,994761.682558164243552320000000000000000000,1870211648.9103022
2021-07-14T07:52:00+00:00,994828.590058164243552320000000000000000000,1891298477.4172778
2021-07-14T08:56:00+00:00,994828.840058164243552320000000000000000000,1872218135.5474622
2021-07-14T10:42:00+00:00,994838.759394452733920720000000000000000000,1938453271.0676851
2021-07-14T11:56:00+00:00,995026.082894452733920720000000000000000000,1941166534.3363008
2021-07-14T12:53:00+00:00,995078.082894452733920720000000000000000000,1936680669.6141577
2021-07-14T13:19:00+00:00,995077.035062686813024320000000000000000000,1971774997.2877657
2021-07-14T14:46:00+00:00,995412.759062686813024320000000000000000000,2000709966.8228662
2021-07-14T15:21:00+00:00,995412.759062686813024320000000000000000000,1998997856.8772783
2021-07-14T16:59:00+00:00,995414.759062686813024320000000000000000000,1993417596.4989364
2021-07-14T18:52:00+00:00,995457.089062686813024320000000000000000000,1987111532.045154
2021-07-14T19:37:00+00:00,995467.089062686813024320000000000000000000,1979575898.6391683
2021-07-14T20:58:00+00:00,995466.019062686813024320000000000000000000,1983416269.6814504
2021-07-14T21:44:00+00:00,995464.919062686813024320000000000000000000,1993528001.5641272
2021-07-14T22:48:00+00:00,995462.919062686813024320000000000000000000,2002065068.189685
2021-07-15T00:38:00+00:00,995460.393162686813024320000000000000000000,1982091052.6380208
2021-07-15T01:36:00+00:00,995475.790911572907525098000000000000000000,2011607704.484561
2021-07-15T03:49:00+00:00,995520.790911572907525098000000000000000000,1979583137.5197535
2021-07-15T04:58:00+00:00,995523.790911572907525098000000000000000000,1966099755.6229017
2021-07-15T05:04:00+00:00,995528.790911572907525098000000000000000000,1964457052.5299885
2021-07-15T06:02:00+00:00,995529.911011572907525098000000000000000000,1958754876.4108202
2021-07-15T07:06:00+00:00,995531.911011572907525098000000000000000000,1948066798.786556
2021-07-15T09:57:00+00:00,995532.736447740298272467000000000000000000,1960890875.6537497
2021-07-15T10:02:00+00:00,995532.736447740298272467000000000000000000,1967152776.566006
2021-07-15T11:46:00+00:00,995539.823347740298272467000000000000000000,1914333481.7136035
2021-07-15T12:50:00+00:00,995829.823347740298272467000000000000000000,1892664203.9564817
2021-07-15T13:58:00+00:00,995839.823347740298272467000000000000000000,1915209106.6606078
2021-07-15T14:50:00+00:00,995784.823347740298272467000000000000000000,1914655226.9401011
2021-07-15T18:47:00+00:00,995785.823347740298272467000000000000000000,1903125949.8657343
2021-07-15T19:47:00+00:00,995790.852166184943889467000000000000000000,1907447335.232849
2021-07-15T20:33:00+00:00,995785.852166184943889467000000000000000000,1916071221.0211298
2021-07-15T21:52:00+00:00,995787.602166184943889467000000000000000000,1918434604.9532635
2021-07-15T23:37:00+00:00,995787.832166184943889467000000000000000000,1911673648.6793551
2021-07-16T00:04:00+00:00,995777.832166184943889467000000000000000000,1908438088.6814582
2021-07-16T01:30:00+00:00,995739.532166184943889467000000000000000000,1915304990.121657
2021-07-16T03:45:00+00:00,995751.532166184943889467000000000000000000,1943637288.1811416
2021-07-16T04:58:00+00:00,995781.532166184943889467000000000000000000,1942152384.706284
2021-07-16T05:56:00+00:00,995677.532166184943889467000000000000000000,1923738603.1229641
2021-07-16T06:57:00+00:00,995477.532166184943889467000000000000000000,1902496930.8240829
2021-07-16T07:34:00+00:00,995494.032166184943889467000000000000000000,1899979999.9117372
2021-07-16T08:01:00+00:00,995498.982166184943889467000000000000000000,1899531517.8509407
2021-07-16T09:22:00+00:00,995523.982166184943889467000000000000000000,1869016634.598439
2021-07-16T10:51:00+00:00,995528.819272116710775067000000000000000000,1862146611.7366872
2021-07-16T11:43:00+00:00,996298.819272116710775067000000000000000000,1854620215.0632381
2021-07-16T12:54:00+00:00,996322.834272116710775067000000000000000000,1871193915.0464623
2021-07-16T13:34:00+00:00,996309.766846423095865167000000000000000000,1904854606.331345
2021-07-16T14:34:00+00:00,996315.166846423095865167000000000000000000,1896994040.8272579
2021-07-16T15:53:00+00:00,996315.166846423095865167000000000000000000,1925020386.470648
2021-07-16T16:58:00+00:00,596327.109646423095865167000000000000000000,1151191595.3591304
2021-07-16T17:19:00+00:00,596332.594147635226786067000000000000000000,1149794838.101997
2021-07-16T19:43:00+00:00,596333.594147635226786067000000000000000000,1140213685.3540444
2021-07-16T20:23:00+00:00,596336.094147635226786067000000000000000000,1142884087.7948844
2021-07-16T21:32:00+00:00,596336.094147635226786067000000000000000000,1133253259.8744001
2021-07-16T22:28:00+00:00,596344.094147635226786067000000000000000000,1132970290.7073264
2021-07-16T23:55:00+00:00,596370.814147635226786067000000000000000000,1123252501.030788
2021-07-17T00:29:00+00:00,596390.394147635226786067000000000000000000,1119448625.4308772
2021-07-17T01:24:00+00:00,596391.594147635226786067000000000000000000,1128104519.9099596
2021-07-17T02:49:00+00:00,596362.094147635226786067000000000000000000,1117379801.3206584
2021-07-17T03:49:00+00:00,595216.985780020651016903000000000000000000,1114341432.0979235
2021-07-17T04:53:00+00:00,595215.365780020651016903000000000000000000,1123314246.914686
2021-07-17T06:35:00+00:00,594407.365780020651016903000000000000000000,1125813494.8610168
2021-07-17T07:11:00+00:00,594507.365780020651016903000000000000000000,1123945900.375418
2021-07-17T08:51:00+00:00,594469.417687372132923329000000000000000000,1134128755.0639687
2021-07-17T09:55:00+00:00,594472.317687372132923329000000000000000000,1122565856.3817723
2021-07-17T11:58:00+00:00,594348.617687372132923329000000000000000000,1110124348.1164737
2021-07-17T12:38:00+00:00,594355.617687372132923329000000000000000000,1117352899.9151983
2021-07-17T13:55:00+00:00,594365.617687372132923329000000000000000000,1120438625.902465
2021-07-17T14:28:00+00:00,594325.617687372132923329000000000000000000,1122401758.771133
2021-07-17T15:28:00+00:00,594353.617687372132923329000000000000000000,1119233241.0032673
2021-07-17T16:07:00+00:00,594351.117687372132923329000000000000000000,1122860018.5573373
2021-07-17T19:38:00+00:00,594354.617687372132923329000000000000000000,1138260415.42544
2021-07-17T20:41:00+00:00,594357.617687372132923329000000000000000000,1134224528.985166
2021-07-18T01:31:00+00:00,594352.617687372132923329000000000000000000,1178595297.347882
2021-07-18T02:42:00+00:00,594409.617687372132923329000000000000000000,1178916371.1440725
2021-07-18T03:34:00+00:00,594412.161877049874034329000000000000000000,1175331167.6794906
2021-07-18T04:07:00+00:00,594413.851877049874034329000000000000000000,1176713549.4528453
2021-07-18T05:26:00+00:00,594423.851877049874034329000000000000000000,1176876007.377296
2021-07-18T06:35:00+00:00,594422.835711349176844968000000000000000000,1169104889.0487244
2021-07-18T07:47:00+00:00,594424.835711349176844968000000000000000000,1166962948.9718065
2021-07-18T09:57:00+00:00,594431.086611349176844968000000000000000000,1169073562.3494065
2021-07-18T10:29:00+00:00,594427.086611349176844968000000000000000000,1169238079.3645236
2021-07-18T11:46:00+00:00,594507.086611349176844968000000000000000000,1170709300.025935
2021-07-18T13:58:00+00:00,594512.935411349176844968000000000000000000,1159216992.2411733
2021-07-18T14:56:00+00:00,594512.327411349176844968000000000000000000,1137183179.8724287
2021-07-18T15:42:00+00:00,594517.622411349176844968000000000000000000,1135903204.9077961
2021-07-18T16:57:00+00:00,594545.061411349176844968000000000000000000,1130247998.0948172
2021-07-18T17:23:00+00:00,594622.384411349176844968000000000000000000,1130900420.4642568
2021-07-18T19:10:00+00:00,594624.384411349176844968000000000000000000,1133205420.5919287
2021-07-18T20:50:00+00:00,594626.784411349176844968000000000000000000,1131063391.700204
2021-07-18T21:27:00+00:00,594669.134411349176844968000000000000000000,1130900132.984095
2021-07-18T22:49:00+00:00,594669.134411349176844968000000000000000000,1125149682.4543374
2021-07-18T23:17:00+00:00,594672.134411349176844968000000000000000000,1127123723.3992388
2021-07-19T01:50:00+00:00,595732.134411349176844968000000000000000000,1124182281.5622807
2021-07-19T02:41:00+00:00,595392.134411349176844968000000000000000000,1121843813.5792084
2021-07-19T03:58:00+00:00,595433.434411349176844968000000000000000000,1125208424.0101588
2021-07-19T04:57:00+00:00,595440.910392030643989475000000000000000000,1131820036.8822756
2021-07-19T05:59:00+00:00,595492.310392030643989475000000000000000000,1138218047.1602235
2021-07-19T06:36:00+00:00,595498.310392030643989475000000000000000000,1134507651.0602734
2021-07-19T07:48:00+00:00,595507.650392030643989475000000000000000000,1131655098.1929836
2021-07-19T08:53:00+00:00,595507.650392030643989475000000000000000000,1125086648.8091595
2021-07-19T09:48:00+00:00,595258.634683651699840099000000000000000000,1117973099.5584068
2021-07-19T10:37:00+00:00,595258.634683651699840099000000000000000000,1113669379.6296442
2021-07-19T11:42:00+00:00,595177.904683651699840099000000000000000000,1112631526.7946656
2021-07-19T12:53:00+00:00,595512.704683651699840099000000000000000000,1084309532.687993
2021-07-19T13:55:00+00:00,587796.725976447111396116000000000000000000,1065258128.5198553
2021-07-19T14:31:00+00:00,587819.896976447111396116000000000000000000,1071648575.9787909
2021-07-19T15:29:00+00:00,587889.896976447111396116000000000000000000,1073222401.4253529
2021-07-19T16:52:00+00:00,588289.898314138973082799000000000000000000,1072552493.9093888
2021-07-19T17:50:00+00:00,588306.296177533518106299000000000000000000,1075318014.2792194
2021-07-19T18:29:00+00:00,588200.030208091004269299000000000000000000,1075641395.2415361
2021-07-19T19:24:00+00:00,588618.542147801327512199000000000000000000,1067989482.8729708
2021-07-19T20:31:00+00:00,588618.545824273096428208000000000000000000,1072810275.433862
2021-07-19T21:51:00+00:00,588504.008324273096428208000000000000000000,1070017987.9351933
2021-07-19T22:38:00+00:00,588502.905986023540461321000000000000000000,1075412555.3116796
2021-07-19T23:44:00+00:00,588452.905986023540461321000000000000000000,1077333695.7501519
2021-07-20T00:47:00+00:00,588429.128322847209604919000000000000000000,1075772016.6911125
2021-07-20T01:58:00+00:00,588311.330122847209604919000000000000000000,1051983021.8458681
2021-07-20T02:58:00+00:00,587911.827203421161391722000000000000000000,1031755861.150644
2021-07-20T03:59:00+00:00,587780.692220430580808422000000000000000000,1018071425.767319
2021-07-20T04:49:00+00:00,588148.818203527166065422000000000000000000,1026249109.9069705
2021-07-20T05:57:00+00:00,588334.872918000466852453000000000000000000,1032898352.9410292
2021-07-20T06:59:00+00:00,588656.772918000466852453000000000000000000,1036777627.8695575
2021-07-20T07:52:00+00:00,588722.472918000466852453000000000000000000,1039842842.2408766
2021-07-20T08:54:00+00:00,588625.998518000466852453000000000000000000,1025592508.5178381
2021-07-20T09:57:00+00:00,589175.996207411458796953000000000000000000,1019510143.8373047
2021-07-20T10:38:00+00:00,589267.396207411458796953000000000000000000,1029031761.3230405
2021-07-20T11:50:00+00:00,589231.949979184249666436000000000000000000,1033966548.8649731
2021-07-20T12:18:00+00:00,589261.116837382392448936000000000000000000,1035125540.8923879
2021-07-20T13:57:00+00:00,589135.116837382392448936000000000000000000,1029849423.689923
2021-07-20T14:57:00+00:00,589084.616837382392448936000000000000000000,1041460366.6453136
2021-07-20T15:54:00+00:00,589221.684543439941251936000000000000000000,1060616708.8287281
2021-07-20T16:53:00+00:00,589321.084543439941251936000000000000000000,1055851227.9114088
2021-07-20T17:59:00+00:00,589426.584553309590734836000000000000000000,1052049827.9716656
2021-07-20T18:54:00+00:00,589503.872585982344792236000000000000000000,1058825590.6678605
2021-07-20T19:32:00+00:00,589783.872585982344792236000000000000000000,1060814762.4267771
2021-07-20T21:29:00+00:00,589783.872585982344792236000000000000000000,1055152837.2499516
2021-07-20T22:58:00+00:00,589574.778785982344792236000000000000000000,1045321978.5353347
2021-07-20T23:36:00+00:00,589585.578785982344792236000000000000000000,1054562245.4955473
2021-07-21T00:57:00+00:00,589812.428785982344792236000000000000000000,1045572288.7574866
2021-07-21T01:32:00+00:00,589805.303785982344792236000000000000000000,1047228807.1372008
2021-07-21T02:52:00+00:00,589805.303785982344792236000000000000000000,1059614718.5167065
2021-07-21T04:28:00+00:00,589810.983785982344792236000000000000000000,1091958361.0518541
2021-07-21T05:28:00+00:00,589910.983785982344792236000000000000000000,1101428696.9366455
2021-07-21T06:06:00+00:00,585198.606376697208253436000000000000000000,1090453231.1362739
2021-07-21T07:52:00+00:00,585340.766376697208253436000000000000000000,1095465244.273989
2021-07-21T09:32:00+00:00,585354.766376697208253436000000000000000000,1098336269.4385796
2021-07-21T10:48:00+00:00,585398.199230810479222536000000000000000000,1112871246.6477323
2021-07-21T11:32:00+00:00,585398.199230810479222536000000000000000000,1116758290.690625
2021-07-21T12:53:00+00:00,585426.799230810479222536000000000000000000,1118346668.8386095
2021-07-21T13:33:00+00:00,585351.074304743436442436000000000000000000,1116287912.742118
2021-07-21T15:47:00+00:00,585370.596304743436442436000000000000000000,1138844348.8168414
2021-07-21T16:50:00+00:00,585409.084382034344516336000000000000000000,1167633543.3450305
2021-07-21T17:18:00+00:00,585420.084382034344516336000000000000000000,1156725690.529618
2021-07-21T18:59:00+00:00,586455.768896955085676004000000000000000000,1153060010.0167482
2021-07-21T19:58:00+00:00,586463.769242083729679505000000000000000000,1140308423.638923
2021-07-21T20:49:00+00:00,586458.769242083729679505000000000000000000,1141354327.5235586
2021-07-21T22:57:00+00:00,586462.841342083729679505000000000000000000,1164621368.8507636
2021-07-21T23:47:00+00:00,586471.091342083729679505000000000000000000,1171129987.0119205
2021-07-22T01:52:00+00:00,586471.091342083729679505000000000000000000,1166772506.803249
2021-07-22T02:55:00+00:00,586453.891342083729679505000000000000000000,1156792029.750087
2021-07-22T03:39:00+00:00,586448.891342083729679505000000000000000000,1157585602.1312256
2021-07-22T04:56:00+00:00,586451.141342083729679505000000000000000000,1167336861.352831
2021-07-22T05:18:00+00:00,586441.141342083729679505000000000000000000,1160936476.6350293
2021-07-22T06:37:00+00:00,586441.141342083729679505000000000000000000,1163557868.5368283
2021-07-22T07:54:00+00:00,586444.765742083729679505000000000000000000,1168772689.2286582
2021-07-22T08:58:00+00:00,586452.265742083729679505000000000000000000,1180188268.6246843
2021-07-22T09:46:00+00:00,586414.241642083729679505000000000000000000,1160795263.045672
2021-07-22T10:49:00+00:00,586368.741642083729679505000000000000000000,1167630211.5444648
2021-07-22T11:50:00+00:00,586378.681642083729679505000000000000000000,1164852978.655632
2021-07-22T13:06:00+00:00,586377.359542083729679505000000000000000000,1175534147.7683969
2021-07-22T14:56:00+00:00,586411.375379573250263905000000000000000000,1173649590.7984316
2021-07-22T15:01:00+00:00,586414.273249573250263905000000000000000000,1174341495.3241305
2021-07-22T16:36:00+00:00,586540.865073220547018913000000000000000000,1186003225.404004
2021-07-22T17:59:00+00:00,586558.365073220547018913000000000000000000,1194097922.8651102
2021-07-22T19:30:00+00:00,586558.465073220547018913000000000000000000,1188408509.3309
2021-07-22T20:47:00+00:00,586559.475073220547018913000000000000000000,1187255033.4957056
2021-07-22T21:21:00+00:00,586553.475073220547018913000000000000000000,1185858622.6945329
2021-07-22T23:44:00+00:00,586544.475073220547018913000000000000000000,1188356702.832597
2021-07-23T00:16:00+00:00,586286.475073220547018913000000000000000000,1187705004.068081
2021-07-23T01:53:00+00:00,587286.475073220547018913000000000000000000,1212805299.6737077
2021-07-23T02:48:00+00:00,587286.125073220547018913000000000000000000,1211336361.5760248
2021-07-23T03:16:00+00:00,587284.372073220547018913000000000000000000,1212630644.3005066
2021-07-23T04:59:00+00:00,587300.581067569206028113000000000000000000,1220257909.307331
2021-07-23T06:07:00+00:00,587323.235574720640647113000000000000000000,1217051208.757936
2021-07-23T07:19:00+00:00,587327.235574720640647113000000000000000000,1216096280.8915937
2021-07-23T08:18:00+00:00,587331.735574720640647113000000000000000000,1211923796.4543016
2021-07-23T09:58:00+00:00,587211.735574720640647113000000000000000000,1206485231.9118211
2021-07-23T10:55:00+00:00,587209.786778995759648881000000000000000000,1206316809.1758268
2021-07-23T11:55:00+00:00,588210.686778995759648881000000000000000000,1212525745.5124865
2021-07-23T13:37:00+00:00,588212.635574720640647081000000000000000000,1218335421.4341402
2021-07-23T14:53:00+00:00,588212.803574720640647081000000000000000000,1215318237.7218018
2021-07-23T15:58:00+00:00,588218.703574720640647081000000000000000000,1207030661.9223626
2021-07-23T16:44:00+00:00,588218.703574720640647081000000000000000000,1188531183.6949375
2021-07-23T17:58:00+00:00,588208.703574720640647081000000000000000000,1185734633.0140648
2021-07-23T18:32:00+00:00,588211.003574720640647081000000000000000000,1190144969.8628395
2021-07-23T19:29:00+00:00,588251.003574720640647081000000000000000000,1188872925.7546175
2021-07-23T20:50:00+00:00,588251.003574720640647081000000000000000000,1200249700.1637526
2021-07-23T21:41:00+00:00,588244.003574720640647081000000000000000000,1208506128.264013
2021-07-23T23:15:00+00:00,588594.003574720640647081000000000000000000,1233416392.3109343
2021-07-24T01:56:00+00:00,588598.740553664470834981000000000000000000,1250825297.563187
2021-07-24T02:31:00+00:00,588621.119508179926232678000000000000000000,1250113533.6114726
2021-07-24T03:34:00+00:00,588745.657508179926232678000000000000000000,1248358629.8106194
2021-07-24T04:55:00+00:00,588747.107408179926232678000000000000000000,1256745462.944575
2021-07-24T05:55:00+00:00,588795.607408179926232678000000000000000000,1258621266.3078735
2021-07-24T06:56:00+00:00,588795.607408179926232678000000000000000000,1262530869.141064
2021-07-24T07:58:00+00:00,588800.357408179926232678000000000000000000,1258154491.713373
2021-07-24T08:52:00+00:00,588793.357408179926232678000000000000000000,1250155496.116918
2021-07-24T10:48:00+00:00,588798.957408179926232678000000000000000000,1270098231.0251849
2021-07-24T11:44:00+00:00,588835.014231765366977978000000000000000000,1266566450.5621004
2021-07-24T12:32:00+00:00,588840.018287787485526878000000000000000000,1269721619.8341389
2021-07-24T13:45:00+00:00,588825.518287787485526878000000000000000000,1273505942.6976438
2021-07-24T14:50:00+00:00,608871.634787787485526878000000000000000000,1321884673.9896781
2021-07-24T15:17:00+00:00,608871.634787787485526878000000000000000000,1322499634.3408139
2021-07-24T16:43:00+00:00,608871.634787787485526878000000000000000000,1329069359.280174
2021-07-24T18:51:00+00:00,608721.634787787485526878000000000000000000,1327841025.260688
2021-07-24T19:03:00+00:00,608718.634787787485526878000000000000000000,1322289054.4177713
2021-07-24T20:37:00+00:00,608725.634787787485526878000000000000000000,1306246077.9220693
2021-07-24T22:47:00+00:00,609520.034787787485526878000000000000000000,1322762093.8954127
2021-07-24T23:28:00+00:00,609524.034787787485526878000000000000000000,1324574965.7183847
2021-07-25T02:52:00+00:00,609524.034787787485526878000000000000000000,1318882011.2334666
2021-07-25T03:19:00+00:00,609530.394787787485526878000000000000000000,1322357905.5802612
2021-07-25T04:58:00+00:00,609498.394787787485526878000000000000000000,1321404709.867819
2021-07-25T05:58:00+00:00,609458.909995027485526878000000000000000000,1316394678.0546596
2021-07-25T07:39:00+00:00,610458.909995027485526878000000000000000000,1334487595.6055298
2021-07-25T08:56:00+00:00,610449.909995027485526878000000000000000000,1324657991.1919096
2021-07-25T09:48:00+00:00,610447.910025027485526878000000000000000000,1326478890.5679836
2021-07-25T10:31:00+00:00,610511.910025027485526878000000000000000000,1332240774.699314
2021-07-25T11:58:00+00:00,610882.510781468683042378000000000000000000,1322640050.5682814
2021-07-25T12:26:00+00:00,610928.810781468683042378000000000000000000,1314584396.4633486
2021-07-25T14:49:00+00:00,610928.810781468683042378000000000000000000,1291650128.9066122
2021-07-25T15:35:00+00:00,610932.774628977161612563000000000000000000,1299533432.8965364
2021-07-25T16:07:00+00:00,610933.015628977161612563000000000000000000,1305991507.5100644
2021-07-25T17:27:00+00:00,610946.215628977161612563000000000000000000,1315104495.3764675
2021-07-25T19:13:00+00:00,610946.215628977161612563000000000000000000,1315416077.946438
2021-07-25T21:29:00+00:00,610948.015628977161612563000000000000000000,1325812179.2362874
2021-07-26T00:29:00+00:00,610959.932928977161612563000000000000000000,1359947933.905269
2021-07-26T01:50:00+00:00,611133.749194430781398063000000000000000000,1410154458.2411973
2021-07-26T02:45:00+00:00,611174.749194430781398063000000000000000000,1415065120.3048496
2021-07-26T03:49:00+00:00,611192.838394430781398063000000000000000000,1410284691.0964613
2021-07-26T04:51:00+00:00,610814.780299345081994363000000000000000000,1425751643.879125
2021-07-26T05:56:00+00:00,610819.580299345081994363000000000000000000,1434625840.053269
2021-07-26T06:59:00+00:00,611185.648699345081994363000000000000000000,1440839607.5262709
2021-07-26T07:59:00+00:00,611100.648699345081994363000000000000000000,1423100635.6585999
2021-07-26T08:30:00+00:00,611092.561456452790275684000000000000000000,1419073035.2885602
2021-07-26T09:58:00+00:00,611097.561456452790275684000000000000000000,1432950449.9080071
2021-07-26T10:48:00+00:00,608607.061456452790275684000000000000000000,1432764485.8689375
2021-07-26T11:56:00+00:00,608607.795708944311705484000000000000000000,1425931548.878314
2021-07-26T12:46:00+00:00,608616.795708944311705484000000000000000000,1414589759.762428
2021-07-26T13:58:00+00:00,608717.722085534311705484000000000000000000,1422475921.6783602
2021-07-26T14:41:00+00:00,608715.722085534311705484000000000000000000,1418210237.9437613
2021-07-26T15:56:00+00:00,608684.722085534311705484000000000000000000,1428735213.9152706
2021-07-26T16:53:00+00:00,608705.044785534311705484000000000000000000,1441608331.6664767
2021-07-26T17:41:00+00:00,608709.598785534311705484000000000000000000,1442246087.8825057
2021-07-26T18:59:00+00:00,608714.304285534311705484000000000000000000,1449659202.799043
2021-07-26T19:59:00+00:00,608779.906160534311705484000000000000000000,1446327125.4580743
2021-07-26T20:52:00+00:00,608779.906160534311705484000000000000000000,1372658669.013588
2021-07-26T21:42:00+00:00,608851.506160534311705484000000000000000000,1349860320.2482743
2021-07-26T22:52:00+00:00,608853.006160534311705484000000000000000000,1361955466.5406225
2021-07-26T23:25:00+00:00,608852.117260534311705484000000000000000000,1374660221.8296618
2021-07-27T00:46:00+00:00,608859.766056278934058784000000000000000000,1357020557.988574
2021-07-27T01:44:00+00:00,608762.428007324426828384000000000000000000,1325592362.2345092
2021-07-27T02:39:00+00:00,608785.128007324426828384000000000000000000,1321118518.4374146
2021-07-27T03:37:00+00:00,608809.808007324426828384000000000000000000,1325129340.0106626
2021-07-27T04:59:00+00:00,608824.808007324426828384000000000000000000,1331244148.6926556
2021-07-27T05:52:00+00:00,608829.808007324426828384000000000000000000,1340655413.8282886
2021-07-27T06:57:00+00:00,608738.183611647089894347000000000000000000,1334658467.5685363
2021-07-27T07:49:00+00:00,608742.184719695627994047000000000000000000,1335129884.0583198
2021-07-27T08:01:00+00:00,608742.184719695627994047000000000000000000,1338331867.9499452
2021-07-27T09:40:00+00:00,608744.924719695627994047000000000000000000,1354761829.9636824
2021-07-27T10:24:00+00:00,608789.924719695627994047000000000000000000,1361357765.9604418
2021-07-27T11:49:00+00:00,608791.924719695627994047000000000000000000,1386322707.2139492
2021-07-27T12:24:00+00:00,608793.224719695627994047000000000000000000,1384852387.9311275
2021-07-27T13:39:00+00:00,608794.674719695627994047000000000000000000,1409572750.1122472
2021-07-27T14:22:00+00:00,608844.674719695627994047000000000000000000,1376664782.455451
2021-07-27T15:42:00+00:00,608894.674719695627994047000000000000000000,1380826987.542337
2021-07-27T16:01:00+00:00,608896.674719695627994047000000000000000000,1384174365.8065479
2021-07-27T17:58:00+00:00,608924.858324063107486647000000000000000000,1357817184.5824955
2021-07-27T18:36:00+00:00,608991.160324063107486647000000000000000000,1364816179.3138611
2021-07-27T19:54:00+00:00,608991.220324063107486647000000000000000000,1364450919.0482666
2021-07-27T21:40:00+00:00,608990.220324063107486647000000000000000000,1382706205.343582
2021-07-27T22:48:00+00:00,608990.220324063107486647000000000000000000,1401645801.1956604
2021-07-27T23:49:00+00:00,609009.337324063107486647000000000000000000,1391153939.155984
2021-07-28T00:39:00+00:00,609118.682724063107486647000000000000000000,1390569223.164418
2021-07-28T01:37:00+00:00,609247.682724063107486647000000000000000000,1393818571.1056297
2021-07-28T02:52:00+00:00,609278.682724063107486647000000000000000000,1407573891.1896122
2021-07-28T03:32:00+00:00,609412.161751865875840247000000000000000000,1407077834.3905005
2021-07-28T04:37:00+00:00,609413.461751865875840247000000000000000000,1391668769.525796
2021-07-28T05:47:00+00:00,609423.461751865875840247000000000000000000,1401350967.594563
2021-07-28T06:22:00+00:00,609448.461751865875840247000000000000000000,1391962003.1874092
2021-07-28T07:28:00+00:00,609452.461751865875840247000000000000000000,1388192533.8045475
2021-07-28T09:53:00+00:00,609462.711751865875840247000000000000000000,1399874902.622861
2021-07-28T10:58:00+00:00,609542.541751865875840247000000000000000000,1404197058.0083559
2021-07-28T11:59:00+00:00,609126.541751865875840247000000000000000000,1419362302.5285277
2021-07-28T12:47:00+00:00,609128.121399282918330886000000000000000000,1396115562.9659424
2021-07-28T13:54:00+00:00,609135.749039347278814394000000000000000000,1389054888.0368564
