hour,eoa,otherContract,stabilityPool,uniswapV2,uniswapV3,curve,d4,ohm,sushi,balancer,optimism,synthetix
2021-09-26T08:00:00+00:00,5590075.165027873454598310000000000000000000,944186.060268024799602328000000000000000000,467322087.137177133461983044000000000000000000,28754.4850302350299204500000000000,1094817.538959324839699273000000,96767932.517116107659501343000000000000000000,5646927.114692241177784081000000000000000000,1323856.3866758401788200,6557470.70323003880479055300,7268.0274148192791932,0,0
2021-09-26T09:00:00+00:00,5585965.523011413229073210000000000000000000,944686.066626938843602328000000000000000000,467322087.137177133461983044000000000000000000,28754.4850302350299204500000000000,1147587.538959324839699273000000,96036529.278119146694501343000000000000000000,6158156.403920818798784081000000000000000000,1323856.3866758401788200,6822642.66843909292579055300,7268.0274148192791932,0,0
2021-09-26T10:00:00+00:00,5530064.697793440302739110000000000000000000,944413.859496816298743228000000000000000000,467302207.028063151434524244000000000000000000,28754.4850302350299204500000000000,1191524.441878195636699273000000,96092527.891525691505501343000000000000000000,6158156.403920818798784081000000000000000000,1323856.3866758401788200,6802980.29381909311879055300,7268.0274148192791932,0,0
2021-09-26T11:00:00+00:00,5531056.337045215574528610000000000000000000,944191.098048855120928728000000000000000000,467302207.028063151434524244000000000000000000,28929.3582230992385098500000000000,1194274.441878195636699273000000,96127927.012314809243501343000000000000000000,6158156.403920818798784081000000000000000000,1323856.3866758401788200,6819420.04157989981266225300,7268.0274148192791932,0,0
2021-09-26T12:00:00+00:00,5595409.448718243572734110000000000000000000,943574.344994578935205428000000000000000000,467302207.028063151434524244000000000000000000,28929.3582230992385098500000000000,1203596.864323876972699273000000,96283286.637591931871501343000000000000000000,6158156.403920818798784081000000000000000000,1323856.3866758401788200,6859992.83158972609966225300,7268.0274148192791932,0,0
2021-09-26T13:00:00+00:00,5533405.458418906669314310000000000000000000,943276.931587544119517828000000000000000000,467302207.028063151434524244000000000000000000,29282.7061608300913729500000000000,1215568.170254338778699273000000,96356686.667481175669501343000000000000000000,6158156.403920818798784081000000000000000000,1323856.3866758401788200,6839685.05170048230166225300,7268.0274148192791932,0,0
2021-09-26T14:00:00+00:00,5533354.888663336920774310000000000000000000,943360.895381709703679528000000000000000000,467302207.028063151434524244000000000000000000,29282.7061608300913729500000000000,1191925.708157256370797573000000,96391686.667481175669501343000000000000000000,6158156.403920818798784081000000000000000000,1323856.3866758401788200,6863669.12143595865900725300,7268.0274148192791932,0,0
2021-09-26T15:00:00+00:00,5557750.685445287365774310000000000000000000,943360.895381709703679528000000000000000000,467302207.028063151434524244000000000000000000,29282.7061608300913729500000000000,1146925.708157256370797573000000,96391686.667481175669501343000000000000000000,6158761.103920818798784081000000000000000000,1323856.3866758401788200,6883668.62465400821400725300,7268.0274148192791932,0,0
2021-09-26T16:00:00+00:00,5513010.658618781627003410000000000000000000,943100.930604389638450428000000000000000000,467302207.028063151434524244000000000000000000,29282.7061608300913729500000000000,1146925.708157256370797573000000,96391686.667481175669501343000000000000000000,6158761.103920818798784081000000000000000000,1323856.3866758401788200,6883668.62465400821400725300,7268.0274148192791932,0,0
2021-09-26T17:00:00+00:00,5513229.969096220480346110000000000000000000,943098.120261455026820228000000000000000000,467302207.028063151434524244000000000000000000,29282.7061608300913729500000000000,1150225.708157256370797573000000,96391686.667481175669501343000000000000000000,6158761.103920818798784081000000000000000000,1323856.3866758401788200,6883668.62465400821400725300,7268.0274148192791932,0,0
2021-09-26T18:00:00+00:00,5513131.951872030541346110000000000000000000,943173.120843004769718828000000000000000000,467317305.045291257704524244000000000000000000,29282.7061608300913729500000000000,1150225.708157256370797573000000,96391686.667481175669501343000000000000000000,6158761.103920818798784081000000000000000000,1323856.3866758401788200,6883668.62465400821400725300,7268.0274148192791932,0,0
2021-09-26T19:00:00+00:00,5513980.060868134200643710000000000000000000,943182.616092633446741828000000000000000000,467315529.442019689925461544000000000000000000,29282.7061608300913729500000000000,1152006.207745353954279673000000,96391686.667481175669501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6898631.12465400821400725300,7268.0274148192791932,0,0
2021-09-26T20:00:00+00:00,5509480.060868134200643710000000000000000000,943579.848028213672556628000000000000000000,467315529.442019689925461544000000000000000000,29282.7061608300913729500000000000,1142870.309084131490279673000000,96471132.381739406588501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6912267.02331523067800725300,7268.0274148192791932,0,0
2021-09-26T21:00:00+00:00,5519215.564109364577153110000000000000000000,943045.154231431817509228000000000000000000,467315530.815490719131896944000000000000000000,29282.7061608300913729500000000000,1143643.469154411540045773000000,96471132.381739406588501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6912267.02331523067800725300,7268.0274148192791932,0,0
2021-09-26T22:00:00+00:00,5509289.864109365019153110000000000000000000,943075.042630590121327728000000000000000000,467315530.815490719131896944000000000000000000,29282.7061608300913729500000000000,1132603.805030315870642473000000,96501572.463766648174501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6908769.94048624910400725300,7268.0274148192791932,0,0
2021-09-26T23:00:00+00:00,5567223.323310491586903235000000000000000000,943084.973667610788408103000000000000000000,467315530.815490719131896944000000000000000000,29282.7061608300913729500000000000,1145695.272973624604449273000000,96441856.260631194480501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6897461.19397000753198415300,7268.0274148192791932,0,0
2021-09-27T00:00:00+00:00,5573712.276607749215075335000000000000000000,943084.973667610788408103000000000000000000,467367161.492149668616896944000000000000000000,29282.7061608300913729500000000000,1087576.327758271613277173000000,96384903.012907431907501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6954413.75695291598298415300,7268.0274148192791932,0,0
2021-09-27T01:00:00+00:00,5585489.933892128401026635000000000000000000,948137.318978845170923903000000000000000000,467367161.492149668616896944000000000000000000,29282.7061608300913729500000000000,1082985.974967589377053573000000,97352469.969728674180501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6990322.04795140534298415300,7268.0274148192791932,0,0
2021-09-27T02:00:00+00:00,5573851.684049686521515035000000000000000000,948565.735901055479258603000000000000000000,467374961.165696268980896944000000000000000000,29282.7061608300913729500000000000,1073073.648938146290432573000000,97427293.491566270218501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6977497.85376493327811535300,7268.0274148192791932,0,0
2021-09-27T03:00:00+00:00,5574011.432735049922515035000000000000000000,948765.737027240126418603000000000000000000,467885172.165171680792896944000000000000000000,29282.7061608300913729500000000000,1113073.648938146290432573000000,96854350.553405495005501343000000000000000000,6158761.103920818798784081000000000000000000,1325106.3866758401788200,6977497.85376493327811535300,7268.0274148192791932,0,0
2021-09-27T04:00:00+00:00,5574011.432735049924669835000000000000000000,948965.609538455724742503000000000000000000,467925146.452694268167896944000000000000000000,29282.7061608300913729500000000000,1102975.068099342410277773000000,96679939.853828037323501343000000000000000000,6158761.103920818798784081000000000000000000,1509615.6670921017388200,6977497.85376493327811535300,7268.0274148192791932,0,0
2021-09-27T05:00:00+00:00,5575011.407982936648181035000000000000000000,949019.108486026318479403000000000000000000,467925146.452694268167896944000000000000000000,29282.7061608300913729500000000000,1102975.068099342410277773000000,96679939.853828037323501343000000000000000000,6158761.103920818798784081000000000000000000,1509615.6670921017388200,6987197.61366943699893095300,7268.0274148192791932,0,0
2021-09-27T06:00:00+00:00,5315782.206734276885334935000000000000000000,947778.702111693761334403000000000000000000,467984862.664225896057896944000000000000000000,30036.1022521945213640500000000000,1102975.068099342410277773000000,96879939.853828037323501343000000000000000000,6158761.103920818798784081000000000000000000,1509615.6670921017388200,6987197.61366943699893095300,7268.0274148192791932,0,0
2021-09-27T07:00:00+00:00,5016130.444831484756715835000000000000000000,947415.964014485889953503000000000000000000,468446687.416850540986896944000000000000000000,30036.1022521945213640500000000000,1126460.177375739454277773000000,96879939.853828037323501343000000000000000000,5996936.351296173869784081000000000000000000,1509630.1670921017388200,6963712.50439303995493095300,7268.0274148192791932,0,0
2021-09-27T08:00:00+00:00,5015976.263187854175129635000000000000000000,947409.850571970292436003000000000000000000,468446687.416850540986896944000000000000000000,30189.3973383407004677500000000000,1126460.177375739454277773000000,96879939.853828037323501343000000000000000000,5996936.351296173869784081000000000000000000,1509637.1670921017388200,6963712.50439303995493095300,7268.0274148192791932,0,0
2021-09-27T09:00:00+00:00,5046209.794648097150345035000000000000000000,947526.319718247732230603000000000000000000,468446687.416850540986896944000000000000000000,30189.3973383407004677500000000000,1126460.177375739454277773000000,96879939.853828037323501343000000000000000000,5996936.351296173869784081000000000000000000,1509637.1670921017388200,6963712.50439303995493095300,7268.0274148192791932,0,0
2021-09-27T10:00:00+00:00,5216209.794648097150345035000000000000000000,948776.324443199420230603000000000000000000,468446687.416850540986896944000000000000000000,30189.3973383407004677500000000000,1176460.177375739454277773000000,96397837.331294050890501343000000000000000000,6509038.873830160302784081000000000000000000,1509637.1670921017388200,6963712.50439303995493095300,7268.0274148192791932,0,0
2021-09-27T11:00:00+00:00,5126938.405583308160200235000000000000000000,949055.964606696393353503000000000000000000,468446687.416850540986896944000000000000000000,30189.3973383407004677500000000000,1179552.427375739454277773000000,96547462.331294050890501343000000000000000000,6509038.873830160302784081000000000000000000,1509637.1670921017388200,6963602.50439303995493095300,7268.0274148192791932,0,0
2021-09-27T12:00:00+00:00,5908266.974854412157141935000000000000000000,947244.839297156772143403000000000000000000,468446687.416850540986896944000000000000000000,30189.3973383407004677500000000000,1184552.303615590764725273000000,94610673.246271861806501343000000000000000000,6509038.873830160302784081000000000000000000,1509637.1670921017388200,6933194.14532976482893095300,7268.0274148192791932,0,0
2021-09-27T13:00:00+00:00,4815390.559215652183027935000000000000000000,946128.299972867941610703000000000000000000,468448998.112777579310151544000000000000000000,30189.3973383407004677500000000000,1192552.303615590764725273000000,94523019.256847557145477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6918852.52125707597093095300,7268.0274148192791932,0,0
2021-09-27T14:00:00+00:00,5122537.814322806608059535000000000000000000,950106.069716833284273903000000000000000000,468448998.112777579310151544000000000000000000,30189.3973383407004677500000000000,1193118.837404989526725273000000,95052769.256847557145477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6918285.98746767720893095300,7268.0274148192791932,0,0
2021-09-27T15:00:00+00:00,5122644.377709277059028635000000000000000000,950074.650707032687887103000000000000000000,468449779.968940084693799244000000000000000000,30189.3973383407004677500000000000,1201618.738396972065649773000000,95113169.256847557145477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6920885.98746767720893095300,7268.0274148192791932,0,0
2021-09-27T16:00:00+00:00,5118144.377709277059028635000000000000000000,950074.650707032687887103000000000000000000,468449779.968940084693799244000000000000000000,30189.3973383407004677500000000000,1201618.738396972065649773000000,95185161.324434940511477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6853393.91988029384293095300,7268.0274148192791932,0,0
2021-09-27T17:00:00+00:00,5115444.551912231717713935000000000000000000,1200060.050570169494858803000000000000000000,468449779.968940084693799244000000000000000000,30189.3973383407004677500000000000,1205084.564194017406964473000000,94935187.254600719397477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6854893.91988029384293095300,7268.0274148192791932,0,0
2021-09-27T18:00:00+00:00,5143286.010542259537713935000000000000000000,1200066.300430481415926803000000000000000000,468449779.968940084693799244000000000000000000,30189.3973383407004677500000000000,1206334.533254041150025173000000,94907345.795970691577477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6854893.91988029384293095300,7268.0274148192791932,0,0
2021-09-27T19:00:00+00:00,5115587.171840457868177835000000000000000000,1208202.619681556151199103000000000000000000,468370913.094206996306799244000000000000000000,30189.3973383407004677500000000000,1206334.533254041150025173000000,96641212.540703779964477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6854893.91988029384293095300,7268.0274148192791932,0,0
2021-09-27T20:00:00+00:00,5577760.000575237734996735000000000000000000,1207854.543571421213380203000000000000000000,467909088.341582351377799244000000000000000000,29277.3762091614279765500000000000,1206334.533254041150025173000000,96680009.972992434174477443000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6817008.50872081890542215300,7268.0274148192791932,0,0
2021-09-27T21:00:00+00:00,8544234.540072889406391335000000000000000000,1222782.073206109259768703000000000000000000,467909088.341582351377799244000000000000000000,29202.8295151193526205500000000000,1206334.533254041150025173000000,96689509.980188824578438843000000000000000000,6377319.429793553153784081000000000000000000,1745838.4837860708558200,6827008.50872081890542215300,7268.0274148192791932,0,0
2021-09-27T22:00:00+00:00,8562211.521098827889439635000000000000000000,1218874.352966222327720403000000000000000000,467909088.341582351377799244000000000000000000,29202.8295151193526205500000000000,1195147.719641045355025173000000,96689509.980188824578438843000000000000000000,6377319.429793553153784081000000000000000000,1745852.4837860708558200,6824112.06154776314942215300,7268.0274148192791932,0,0
2021-09-27T23:00:00+00:00,8666764.605000404961439635000000000000000000,1218874.352966222327720403000000000000000000,468024146.088007441764799244000000000000000000,29202.8295151193526205500000000000,1195147.719641045355025173000000,96503945.844442103449438843000000000000000000,6377319.429793553153784081000000000000000000,1745859.4837860708558200,6790058.36696781681942215300,7268.0274148192791932,0,0
2021-09-28T00:00:00+00:00,8548336.298652990586797835000000000000000000,1218943.955385020872190803000000000000000000,468560933.150991034924799244000000000000000000,29202.8295151193526205500000000000,1202239.132018629599428873000000,95998232.443481361983438843000000000000000000,6377319.429793553153784081000000000000000000,1864502.8325860708558200,6759368.70653595898908265300,7268.0274148192791932,0,0
2021-09-28T01:00:00+00:00,8548337.661056091322748635000000000000000000,1217637.686752334986939303000000000000000000,468560933.150991034924799244000000000000000000,29202.8295151193526205500000000000,1203544.038248214748729573000000,95998232.443481361983438843000000000000000000,6377319.429793553153784081000000000000000000,1864502.8325860708558200,6759368.70653595898908265300,7268.0274148192791932,0,0
2021-09-28T02:00:00+00:00,8547399.583826461771269835000000000000000000,1217637.686752334986939303000000000000000000,468560933.150991034924799244000000000000000000,29202.8295151193526205500000000000,1202063.476135633078208373000000,95844929.603973573205438843000000000000000000,6377319.429793553153784081000000000000000000,2017805.6720860708558200,6760306.78588595898908265300,7268.0274148192791932,0,0
2021-09-28T03:00:00+00:00,8547399.583826461771269835000000000000000000,1217637.686752334986939303000000000000000000,468560933.150991034924799244000000000000000000,29202.8295151193526205500000000000,1202063.476135633078208373000000,95844929.603973573205438843000000000000000000,6377319.429793553153784081000000000000000000,2017805.6720860708558200,6760306.78588595898908265300,7268.0274148192791932,0,0
2021-09-28T04:00:00+00:00,8567399.583826461771269835000000000000000000,1219339.988700039870937803000000000000000000,468560933.150991034924799244000000000000000000,29202.8295151193526205500000000000,1204523.415121533214405173000000,96144929.603973573205438843000000000000000000,6377319.429793553153784081000000000000000000,2017805.6720860708558200,6778306.78588595898908265300,7268.0274148192791932,0,0
2021-09-28T05:00:00+00:00,8568003.133501572015372135000000000000000000,1219225.125560555477798003000000000000000000,468150728.354300676036799244000000000000000000,29202.8295151193526205500000000000,1204523.415121533214405173000000,96555156.713832941349438843000000000000000000,6377319.429793553153784081000000000000000000,2017805.6720860708558200,6779807.74858837755300965300,7268.0274148192791932,0,0
2021-09-28T06:00:00+00:00,8569007.974592876849298935000000000000000000,1219232.630370865306806403000000000000000000,468150728.354300676036799244000000000000000000,29202.8295151193526205500000000000,1205019.534325657187414373000000,96072190.290900257234438843000000000000000000,6889763.971600770070784081000000000000000000,2017805.6720860708558200,6750329.62971384475100965300,7268.0274148192791932,0,0
2021-09-28T07:00:00+00:00,8568414.153212644824401535000000000000000000,1269254.704661972016050803000000000000000000,468150728.354300676036799244000000000000000000,29202.8295151193526205500000000000,1156604.256580708718764073000000,96099071.170508279859438843000000000000000000,6889763.971600770070784081000000000000000000,2017805.6720860708558200,6725450.70033007268939285300,7268.0274148192791932,0,0
2021-09-28T08:00:00+00:00,8565787.822953113936883235000000000000000000,1268881.109177264555477403000000000000000000,468150728.354300676036799244000000000000000000,29202.8295151193526205500000000000,1166871.769786575337764073000000,96099071.170508279859438843000000000000000000,6889763.971600770070784081000000000000000000,2017805.6720860708558200,6718183.11286844441848455300,7268.0274148192791932,0,0
2021-09-28T09:00:00+00:00,8620305.045811268578247035000000000000000000,1268994.438209137486824103000000000000000000,468150728.354300676036799244000000000000000000,29202.8295151193526205500000000000,1160175.250023451938330773000000,96129071.170508279859438843000000000000000000,6889763.971600770070784081000000000000000000,2017805.6720860708558200,6718572.71300904981158935300,7268.0274148192791932,0,0
2021-09-28T10:00:00+00:00,8349391.153078209301203135000000000000000000,1268994.438209137486824103000000000000000000,468140997.688895088332843144000000000000000000,29202.8295151193526205500000000000,1159344.998991651330330773000000,96338345.979678727448438843000000000000000000,6889763.971600770070784081000000000000000000,2017805.6720860708558200,6718572.71300904981158935300,7268.0274148192791932,0,0
2021-09-28T11:00:00+00:00,8475741.816847938122542935000000000000000000,1269016.720951764535376703000000000000000000,468154108.588314228888415244000000000000000000,29202.8295151193526205500000000000,1159344.998991651330330773000000,96222852.160961036317438843000000000000000000,6889763.971600770070784081000000000000000000,2017805.6720860708558200,6724731.93966007421747965300,7268.0274148192791932,0,0
2021-09-28T12:00:00+00:00,8333104.512775470026554735000000000000000000,1269016.720951764535376703000000000000000000,468154108.588314228888415244000000000000000000,29202.8295151193526205500000000000,1169303.256235025655139473000000,96222702.301936902255511443000000000000000000,6889763.971600770070784081000000000000000000,2149336.7551880804558200,6726029.76241129245058655300,7268.0274148192791932,0,0
2021-09-28T13:00:00+00:00,8532647.420166596393417835000000000000000000,1519016.720951764535376703000000000000000000,467904587.176608040098624744000000000000000000,29202.8295151193526205500000000000,1169303.256235025655139473000000,96022530.947227830616511443000000000000000000,6889763.971600770070784081000000000000000000,2149336.7551880804558200,6726179.62143542651251395300,7268.0274148192791932,0,0
2021-09-28T14:00:00+00:00,8332476.070166596393417835000000000000000000,1519516.708964426086351203000000000000000000,468104758.526608040098624744000000000000000000,29202.8295151193526205500000000000,1208559.972921742240139473000000,96122528.474105396192511443000000000000000000,6889763.971600770070784081000000000000000000,2149336.7551880804558200,6686922.90474870992751395300,7268.0274148192791932,0,0
2021-09-28T15:00:00+00:00,8393191.037296474320443935000000000000000000,1519454.508064472282269203000000000000000000,462807053.584056764676624744000000000000000000,29202.8295151193526205500000000000,1204371.753569840171202073000000,101359402.894215174373847143000000000000000000,6889763.971600770070784081000000000000000000,2149336.7551880804558200,6680383.88031218511417155300,7268.0274148192791932,0,0
2021-09-28T16:00:00+00:00,8381586.530050378666443935000000000000000000,1519966.896899140515647203000000000000000000,462807053.584056764676624744000000000000000000,29202.8295151193526205500000000000,1206849.452105337765647773000000,101383172.045443268308847143000000000000000000,6889763.971600770070784081000000000000000000,2211677.1848715120558200,6649279.29940065955517155300,7268.0274148192791932,0,0
2021-09-28T17:00:00+00:00,8381467.723247191790581935000000000000000000,1520572.906760880636948303000000000000000000,462837136.235510032295624744000000000000000000,29202.8295151193526205500000000000,1206849.452105337765647773000000,101274235.543534769598847143000000000000000000,7172117.822056001161784081000000000000000000,2211677.1848715120558200,6651418.34750146800394705300,7268.0274148192791932,0,0
2021-09-28T18:00:00+00:00,9099715.538801991875398535000000000000000000,1520006.803041251594344003000000000000000000,462838441.285589222390624744000000000000000000,29202.8295151193526205500000000000,1197139.805802634422766173000000,100555109.469881229849847143000000000000000000,7172117.822056001161784081000000000000000000,2211677.1848715120558200,6635841.10932219985061635300,7268.0274148192791932,0,0
2021-09-28T19:00:00+00:00,8384746.055979083374823535000000000000000000,1518517.963302037324305903000000000000000000,462838441.285589222390624744000000000000000000,29046.1510608351203373500000000000,1181139.805802634422766173000000,100676993.833750941770509543000000000000000000,7172117.822056001161784081000000000000000000,2410447.7288149902258200,6635841.10932219985061635300,7268.0274148192791932,0,0
2021-09-28T20:00:00+00:00,8387110.817303276985023235000000000000000000,1514178.259288559547938203000000000000000000,462838441.285589222390624744000000000000000000,29046.1510608351203373500000000000,1148900.749759634947133873000000,100574960.429604125794309843000000000000000000,7172117.822056001161784081000000000000000000,2410447.7288149902258200,6672419.86937867710261635300,7268.0274148192791932,0,0
2021-09-28T21:00:00+00:00,8387198.387021185211621735000000000000000000,1514092.290543379420020503000000000000000000,462878440.299573021931624744000000000000000000,29046.1510608351203373500000000000,1201901.393713153822133873000000,100510721.755768801655309843000000000000000000,7172117.822056001161784081000000000000000000,2410447.7288149902258200,6672419.86937867710261635300,7268.0274148192791932,0,0
2021-09-28T22:00:00+00:00,8457220.425469580530080635000000000000000000,1514646.323516060754567103000000000000000000,462848357.648119754312624744000000000000000000,29046.1510608351203373500000000000,1216901.029213664556133873000000,100510721.755768801655309843000000000000000000,7196319.734803321157784081000000000000000000,2410447.7288149902258200,6678217.95663135710661635300,7268.0274148192791932,0,0
2021-09-28T23:00:00+00:00,8457541.154804582728579784000000000000000000,1514331.286596104765067954000000000000000000,462598357.648119754312624744000000000000000000,29046.1510608351203373500000000000,1216901.029213664556133873000000,100634502.712148079689309843000000000000000000,7196319.734803321157784081000000000000000000,2410447.7288149902258200,6625857.99375631020861635300,7268.0274148192791932,0,0
2021-09-29T00:00:00+00:00,8456534.179556595380444484000000000000000000,1514331.286596104765067954000000000000000000,462598357.648119754312624744000000000000000000,29046.1510608351203373500000000000,1206122.138068293824269173000000,100634502.712148079689309843000000000000000000,7196319.734803321157784081000000000000000000,2410454.7288149902258200,6637636.86014966828861635300,7268.0274148192791932,0,0
2021-09-29T01:00:00+00:00,8465353.155187637819762884000000000000000000,1514481.520624412524407954000000000000000000,462589739.314903729948306344000000000000000000,29046.1510608351203373500000000000,1206122.138068293824269173000000,100638961.874358534630309843000000000000000000,7196319.734803321157784081000000000000000000,2410454.7288149902258200,6663177.05552419527261635300,7268.0274148192791932,0,0
2021-09-29T02:00:00+00:00,8432391.172494858367246384000000000000000000,1514506.478049395352020754000000000000000000,462591739.314903729948306344000000000000000000,29046.1510608351203373500000000000,1203900.515806918175975373000000,100083294.633694941493715543000000000000000000,7538070.908185963594784081000000000000000000,2642738.7288149902258200,6683177.05552419527261635300,7268.0274148192791932,0,0
2021-09-29T03:00:00+00:00,8433026.481420050296270884000000000000000000,1514506.478049395352020754000000000000000000,462162809.619435333596306344000000000000000000,29046.1510608351203373500000000000,1203265.204218260979950873000000,100502224.331826803112715543000000000000000000,7538070.908185963594784081000000000000000000,2642738.7288149902258200,6693177.05552419527261635300,7268.0274148192791932,0,0
2021-09-29T04:00:00+00:00,8307591.284530387018605784000000000000000000,1514506.478049395352020754000000000000000000,462153254.326575368901262144000000000000000000,29046.1510608351203373500000000000,1215511.116729402348407673000000,100573738.774538972517715543000000000000000000,7538070.908185963594784081000000000000000000,2642738.7288149902258200,6744407.19005051247186885300,7268.0274148192791932,0,0
2021-09-29T05:00:00+00:00,8357625.597298023360605784000000000000000000,1514681.685051666063838254000000000000000000,462153254.326575368901262144000000000000000000,29046.1510608351203373500000000000,1188338.842509912143502973000000,99986105.883838845062620243000000000000000000,8159495.811979140726784081000000000000000000,2642738.7288149902258200,6722752.27000273763386885300,7268.0274148192791932,0,0
2021-09-29T06:00:00+00:00,8357308.534784290872368784000000000000000000,1514811.838763918741918754000000000000000000,462153254.326575368901262144000000000000000000,29046.1510608351203373500000000000,1204906.246295289794739973000000,99995855.542567199899523743000000000000000000,8159495.811979140726784081000000000000000000,2642738.7288149902258200,6722752.27000273763386885300,7268.0274148192791932,0,0
2021-09-29T07:00:00+00:00,8273465.457382497389967984000000000000000000,1514326.698966393254725254000000000000000000,462523003.345748178571262144000000000000000000,29046.1510608351203373500000000000,1204906.246295289794739973000000,99679121.363357122371523743000000000000000000,8159495.811979140726784081000000000000000000,2642738.7288149902258200,6754065.64723932446146315300,7268.0274148192791932,0,0
2021-09-29T08:00:00+00:00,8271365.358591503281083784000000000000000000,1514227.281488116819124054000000000000000000,462544546.785808705657307044000000000000000000,28890.9292199091703339500000000000,1183400.550012868474739973000000,99679121.363357122371523743000000000000000000,8162049.189513560696763281000000000000000000,2642738.7288149902258200,6743382.22814195901064885300,7268.0274148192791932,0,0
2021-09-29T09:00:00+00:00,8601937.525493921832403784000000000000000000,1513745.322844814226204554000000000000000000,462544913.546283389409046744000000000000000000,28890.9292199091703339500000000000,1177767.932232899516739973000000,99680121.341256417203838743000000000000000000,7856817.470866687366763281000000000000000000,2642738.7288149902258200,6725804.62442617784101005300,7268.0274148192791932,0,0
2021-09-29T10:00:00+00:00,8278130.566682428962087859000000000000000000,1513759.478651820289653179000000000000000000,462546949.286283389409046744000000000000000000,28890.9292199091703339500000000000,1205385.495996444244297473000000,99892444.820716419196838743000000000000000000,7868630.051930338245763281000000000000000000,2642738.7288149902258200,6747897.00221725029124585300,7268.0274148192791932,0,0
2021-09-29T11:00:00+00:00,8280287.174331623247188759000000000000000000,1514803.304901036842546579000000000000000000,462805070.012748393577747444000000000000000000,28890.9292199091703339500000000000,1205385.495996444244297473000000,99658848.331219760820838743000000000000000000,8125498.518763182045763281000000000000000000,2677738.7288149902258200,6749902.26884775167485695300,7268.0274148192791932,0,0
2021-09-29T12:00:00+00:00,8243154.966052355064462559000000000000000000,1514773.460690920154900579000000000000000000,461830155.985911058584747444000000000000000000,28890.9292199091703339500000000000,1195588.115996444244297473000000,99592142.416248750234741943000000000000000000,8125498.518763182045763281000000000000000000,2677738.7288149902258200,6749902.26884775167485695300,7268.0274148192791932,0,0
2021-09-29T13:00:00+00:00,8491973.768000732557462559000000000000000000,1514773.460690920154900579000000000000000000,461830155.985911058584747444000000000000000000,28890.9292199091703339500000000000,1195588.115996444244297473000000,99343323.614300372741741943000000000000000000,8125498.518763182045763281000000000000000000,2677738.7288149902258200,6749902.26884775167485695300,7268.0274148192791932,0,0
2021-09-29T14:00:00+00:00,8243151.840533624171462559000000000000000000,1515273.815735085207706779000000000000000000,461830155.985911058584747444000000000000000000,28890.9292199091703339500000000000,1195588.115996444244297473000000,99443321.138153028570741943000000000000000000,8125498.518763182045763281000000000000000000,2901502.6536149902258200,6749902.26884775167485695300,7268.0274148192791932,0,0
2021-09-29T15:00:00+00:00,8241689.496194369281596859000000000000000000,1515273.815735085207706779000000000000000000,461825156.115911058584747444000000000000000000,28890.9292199091703339500000000000,1197052.110086949193163173000000,99407138.349510938162741943000000000000000000,8125498.518763182045763281000000000000000000,2901502.6536149902258200,6704421.02044148395085695300,7268.0274148192791932,0,0
2021-09-29T16:00:00+00:00,8241689.496194369281596859000000000000000000,1515273.815735085207706779000000000000000000,461825156.115911058584747444000000000000000000,28890.9292199091703339500000000000,1211352.047975057510163173000000,99407138.349510938162741943000000000000000000,8125498.518763182045763281000000000000000000,2901502.6536149902258200,6690121.08255337563385695300,7268.0274148192791932,0,0
2021-09-29T17:00:00+00:00,8241689.496194369281596859000000000000000000,1515273.815735085207706779000000000000000000,461825156.115911058584747444000000000000000000,28890.9292199091703339500000000000,1218703.928178701876774773000000,99446059.244662228938741943000000000000000000,8125498.518763182045763281000000000000000000,2901502.6536149902258200,6643848.30719844049124535300,7268.0274148192791932,0,0
2021-09-29T18:00:00+00:00,8241502.456102974448173059000000000000000000,1515273.815735085207706779000000000000000000,461825156.115911058584747444000000000000000000,28890.9292199091703339500000000000,1215014.134549648793838973000000,99421046.032224614676741943000000000000000000,8125498.518763182045763281000000000000000000,2901502.6536149902258200,6643848.30719844049124535300,7268.0274148192791932,0,0
2021-09-29T19:00:00+00:00,8474400.028111429325140259000000000000000000,1515247.109175624977739579000000000000000000,461825156.115911058584747444000000000000000000,28890.9292199091703339500000000000,1215014.134549648793838973000000,99192648.829338334931741943000000000000000000,8125498.518763182045763281000000000000000000,2901512.6536149902258200,6639364.64463572558924535300,7268.0274148192791932,0,0
