day,relayer_total_fee_eth,relayer_gas_cost_eth,relayer_profit_eth,relayer_total_fee_usd,relayer_gas_cost_usd,relayer_profit_usd
2021-12-20T00:00:00+00:00,1.20600000000000000000,0.41720987915849886800,0.78879012084150113200,4658.182404640001,1610.5189786291228,3047.6634260108776
2021-12-19T00:00:00+00:00,1.91032000000000000000,0.56716326965805564000,1.34315673034194436000,7531.235783985,2237.058103883231,5294.177680101769
2021-12-18T00:00:00+00:00,1.67912900000000000000,0.62036578608019215900,1.05876321391980784100,6577.163985960001,2429.219264857858,4147.9447211021425
2021-12-17T00:00:00+00:00,0.50616150000000000000,0.19392841023414235200,0.31223308976585764800,1973.7509085300003,756.0801466604535,1217.6707618695464
2021-12-16T00:00:00+00:00,1.33921800000000000000,0.49137237091166433600,0.84784562908833566400,5393.049021435,1978.486775499518,3414.562245935482
2021-12-15T00:00:00+00:00,3.55191550000000000000,1.24138332232813327500,2.31053217767186672500,13835.620510484998,4837.396647097296,8998.223863387702
2021-12-14T00:00:00+00:00,2.25585050000000000000,0.83079598064497886000,1.42505451935502114000,8629.083430650002,3180.050194059659,5449.033236590341
2021-12-13T00:00:00+00:00,2.51133100000000000000,1.03841738390214316400,1.47291361609785683600,9653.73316883,3982.7771714503815,5670.955997379619
2021-12-12T00:00:00+00:00,9.68536300000000000000,3.10440185120597466400,6.58096114879402533600,39353.12445990503,12625.505121772001,26727.619338132998
2021-12-11T00:00:00+00:00,2.23913150000000000000,0.88556379763237871200,1.35356770236762128800,8957.542222504999,3541.853999481457,5415.688223023543
2021-12-10T00:00:00+00:00,2.53435400000000000000,0.97471678748838558200,1.55963721251161441800,10338.675601549998,3971.785743305091,6366.889858244908
2021-12-09T00:00:00+00:00,2.07557650000000000000,0.85887246261183756000,1.21670403738816244000,8767.068971474999,3627.9000168071566,5139.168954667841
2021-12-08T00:00:00+00:00,1.45446550000000000000,0.53909217386620477200,0.91537332613379522800,6359.568877195,2360.390172569825,3999.178704625175
2021-12-07T00:00:00+00:00,2.24825450000000000000,0.76631189903036489900,1.48194260096963510100,9775.436957665,3332.677183604394,6442.759774060605
2021-12-06T00:00:00+00:00,1.86534850000000000000,0.76407153483013120000,1.10127696516986880000,7692.186242575,3156.371396034479,4535.814846540522
2021-12-05T00:00:00+00:00,2.95797400000000000000,1.11694915802465212400,1.84102484197534787600,12403.349870824999,4680.354344447843,7722.995526377159
2021-12-04T00:00:00+00:00,4.74874400000000000000,1.82680595210802123700,2.92193804789197876300,18723.571379240002,7198.693253417472,11524.878125822524
2021-12-03T00:00:00+00:00,2.38677750000000000000,0.86851598428920575900,1.46249051571079424100,10711.003600884998,3883.032152291845,6571.985904853153
