hour,3crvBalance,lusdBalance,3crvPerLusd
2022-04-05T14:00:00+00:00,64594655.545428646034949151000000000000000000,34767192.374338452810924521000000000000000000,185.791981273431049275491502611966641218
2022-04-05T15:00:00+00:00,67590013.495931344898949151000000000000000000,31717089.722050159534924521000000000000000000,213.102822762902589093165389597219990388
2022-04-05T22:00:00+00:00,67393815.651905614467949151000000000000000000,31917022.599649493746924521000000000000000000,211.153203408909826223786191843743017005
2022-04-05T23:00:00+00:00,67295686.317223776303949151000000000000000000,32017022.599649493746924521000000000000000000,210.187209343945978336738061129872236419
2022-04-06T00:00:00+00:00,67295559.150630402170949151000000000000000000,32017168.083820922825924521000000000000000000,210.185857082833425849966919020554366653
2022-04-06T02:00:00+00:00,67276736.361508094553949151000000000000000000,32017168.083820922825924521000000000000000000,210.127067407640949211410684241461356258
2022-04-06T04:00:00+00:00,67275421.239227571479106051000000000000000000,32017168.083820922825924521000000000000000000,210.122959854227480269790480449248094493
2022-04-06T05:00:00+00:00,67321920.670271169388106051000000000000000000,31984141.569789425560924521000000000000000000,210.485313552576292127935487083362576467
2022-04-06T07:00:00+00:00,67336566.978955161794669151000000000000000000,31984141.569789425560924521000000000000000000,210.531105960829720308562186359635971801
2022-04-06T08:00:00+00:00,67392987.445870005347972551000000000000000000,31984141.569789425560924521000000000000000000,210.707507340218734217052617743324299857
2022-04-06T09:00:00+00:00,67385599.369352218821274651000000000000000000,31984141.569789425560924521000000000000000000,210.684408153699484553537750088738225297
2022-04-06T10:00:00+00:00,67380693.034118581869504351000000000000000000,31989141.446030108657653121000000000000000000,210.636140853603958755526875800652303111
2022-04-06T11:00:00+00:00,67386695.191902006002504351000000000000000000,31983077.124755286704653121000000000000000000,210.694846305904358175559918112030230546
2022-04-06T12:00:00+00:00,66228760.337045711394504351000000000000000000,33163446.446051982623653121000000000000000000,199.704094219465732686431935260496982929
2022-04-06T15:00:00+00:00,66401371.014139933927504351000000000000000000,32987654.309873080946653121000000000000000000,201.291581360685755582705135058751611888
2022-04-06T16:00:00+00:00,66398814.008722273044115251000000000000000000,32987654.309873080946653121000000000000000000,201.283829959529306634231632991072618725
2022-04-06T20:00:00+00:00,66349757.754449609335115251000000000000000000,33037654.309873080946653121000000000000000000,200.830716164438557499092961239561901857
2022-04-06T21:00:00+00:00,66310513.056783967225115251000000000000000000,33077654.309873080946653121000000000000000000,200.469212343728616866586559548886198889
2022-04-06T22:00:00+00:00,66309871.826498990115226951000000000000000000,33078307.883379664159044821000000000000000000,200.463312876462661964639954264490565842
