hour,lusdSupply
2021-06-20T03:00:00+00:00,781651243.360997485808821506000000000000000000
2021-06-20T04:00:00+00:00,781576040.231943135152536406000000000000000000
2021-06-20T06:00:00+00:00,782143060.978094388112475606000000000000000000
2021-06-20T08:00:00+00:00,782014450.424184990547475606000000000000000000
2021-06-20T09:00:00+00:00,782120869.712221774449112206000000000000000000
2021-06-20T10:00:00+00:00,782066307.990411307002884968000000000000000000
2021-06-20T11:00:00+00:00,781882527.627881077569584668000000000000000000
2021-06-20T12:00:00+00:00,781851124.484546108656323068000000000000000000
2021-06-20T13:00:00+00:00,781399705.759392647558911668000000000000000000
2021-06-20T14:00:00+00:00,781320515.484165626375572525000000000000000000
2021-06-20T15:00:00+00:00,780597306.449299299852465527000000000000000000
2021-06-20T16:00:00+00:00,780564859.386902668374105127000000000000000000
2021-06-20T17:00:00+00:00,780571895.566784379613585627000000000000000000
2021-06-20T18:00:00+00:00,780423663.850938868688186027000000000000000000
2021-06-20T19:00:00+00:00,780399843.416571059811969027000000000000000000
2021-06-20T20:00:00+00:00,780491375.889886190054092327000000000000000000
2021-06-20T21:00:00+00:00,780438951.820276164618553127000000000000000000
2021-06-20T23:00:00+00:00,780438170.960154676124150827000000000000000000
2021-06-21T00:00:00+00:00,780440883.776755716617398327000000000000000000
2021-06-21T01:00:00+00:00,780451135.013044413885868327000000000000000000
2021-06-21T02:00:00+00:00,780454891.121899074851159227000000000000000000
2021-06-21T03:00:00+00:00,780456092.091423174199758827000000000000000000
2021-06-21T04:00:00+00:00,779878474.287767561016508927000000000000000000
2021-06-21T05:00:00+00:00,779597903.491430236699508927000000000000000000
2021-06-21T06:00:00+00:00,778553637.336228805160132127000000000000000000
2021-06-21T07:00:00+00:00,778044549.296982593501862927000000000000000000
2021-06-21T08:00:00+00:00,776192022.956407122098901927000000000000000000
2021-06-21T09:00:00+00:00,775492789.583645874235719227000000000000000000
2021-06-21T10:00:00+00:00,772487427.298561351087948727000000000000000000
2021-06-21T11:00:00+00:00,771008935.453383623204236227000000000000000000
2021-06-21T12:00:00+00:00,768073171.605154946930289127000000000000000000
2021-06-21T13:00:00+00:00,768085618.883774893755070527000000000000000000
2021-06-21T14:00:00+00:00,768186176.098375704273976027000000000000000000
2021-06-21T15:00:00+00:00,768193445.890169359109086327000000000000000000
2021-06-21T16:00:00+00:00,767900701.947083106117080927000000000000000000
2021-06-21T17:00:00+00:00,767400320.788274912105203327000000000000000000
2021-06-21T18:00:00+00:00,766501906.690547819860829427000000000000000000
2021-06-21T19:00:00+00:00,766652937.895952504046460027000000000000000000
2021-06-21T20:00:00+00:00,766698747.061953358618477627000000000000000000
2021-06-21T21:00:00+00:00,761730785.323107551176978627000000000000000000
2021-06-21T22:00:00+00:00,758639685.991310567618344627000000000000000000
2021-06-21T23:00:00+00:00,756812244.659137089323638627000000000000000000
2021-06-22T00:00:00+00:00,756086602.154412919131550627000000000000000000
2021-06-22T01:00:00+00:00,756244275.923407285086941627000000000000000000
2021-06-22T03:00:00+00:00,756238275.215840217319671127000000000000000000
2021-06-22T04:00:00+00:00,756435120.211562205746438127000000000000000000
2021-06-22T05:00:00+00:00,756446815.036088445298723627000000000000000000
2021-06-22T06:00:00+00:00,756455935.674947983644659927000000000000000000
2021-06-22T07:00:00+00:00,756442735.674947983644659927000000000000000000
2021-06-22T08:00:00+00:00,756236546.679091107047659927000000000000000000
2021-06-22T09:00:00+00:00,756133102.203541972299196627000000000000000000
2021-06-22T10:00:00+00:00,755908366.178158413599697627000000000000000000
2021-06-22T11:00:00+00:00,755901622.908461170135087627000000000000000000
2021-06-22T12:00:00+00:00,750594708.160976173284227727000000000000000000
2021-06-22T13:00:00+00:00,747272303.397325227195788127000000000000000000
2021-06-22T14:00:00+00:00,737783622.961187723575039227000000000000000000
2021-06-22T15:00:00+00:00,733095389.844261401592913827000000000000000000
2021-06-22T16:00:00+00:00,728153329.450272707463011827000000000000000000
2021-06-22T17:00:00+00:00,729116041.408979074304234027000000000000000000
2021-06-22T18:00:00+00:00,735243328.822759747338132827000000000000000000
2021-06-22T19:00:00+00:00,735195755.023113540934885627000000000000000000
2021-06-22T20:00:00+00:00,725030052.536048141852677527000000000000000000
2021-06-22T21:00:00+00:00,724984020.259772806563626227000000000000000000
2021-06-22T22:00:00+00:00,724966690.710673597576800727000000000000000000
2021-06-22T23:00:00+00:00,724967385.340067317955600627000000000000000000
2021-06-23T00:00:00+00:00,725137454.638719993901510327000000000000000000
2021-06-23T01:00:00+00:00,725222142.461489464567992027000000000000000000
2021-06-23T02:00:00+00:00,725275704.615412164720169427000000000000000000
2021-06-23T03:00:00+00:00,725289129.629014856929363627000000000000000000
2021-06-23T04:00:00+00:00,725515235.689578374353610127000000000000000000
2021-06-23T05:00:00+00:00,725911033.031907933288831527000000000000000000
2021-06-23T06:00:00+00:00,726500005.839384230728110127000000000000000000
2021-06-23T07:00:00+00:00,726510214.101434400800870327000000000000000000
2021-06-23T08:00:00+00:00,726622781.220521338712383927000000000000000000
2021-06-23T09:00:00+00:00,726669753.404749660115574927000000000000000000
2021-06-23T10:00:00+00:00,726759200.898005225913843327000000000000000000
2021-06-23T11:00:00+00:00,726896084.523290958984777227000000000000000000
2021-06-23T13:00:00+00:00,726917626.720672564062072627000000000000000000
2021-06-23T14:00:00+00:00,726938932.518215626391096927000000000000000000
2021-06-23T15:00:00+00:00,726938932.518215626391096927000000000000000000
2021-06-23T16:00:00+00:00,727238557.487933489312373627000000000000000000
2021-06-23T17:00:00+00:00,727537845.005106361887440027000000000000000000
2021-06-23T18:00:00+00:00,727532489.165597342381591427000000000000000000
2021-06-23T19:00:00+00:00,727513414.147210151936807927000000000000000000
2021-06-23T20:00:00+00:00,727502230.094245759079431927000000000000000000
2021-06-23T21:00:00+00:00,727639814.467203452571404527000000000000000000
2021-06-23T22:00:00+00:00,729762873.322197982894009927000000000000000000
2021-06-23T23:00:00+00:00,729637873.337221796898009927000000000000000000
2021-06-24T00:00:00+00:00,729656738.079741933233956627000000000000000000
2021-06-24T01:00:00+00:00,729656738.079741933233956627000000000000000000
2021-06-24T02:00:00+00:00,729618598.322698867615423227000000000000000000
2021-06-24T03:00:00+00:00,729578581.466201296307108227000000000000000000
2021-06-24T04:00:00+00:00,729586621.508243955131287027000000000000000000
2021-06-24T05:00:00+00:00,729622098.511271134029693327000000000000000000
2021-06-24T06:00:00+00:00,729627581.510618613857629927000000000000000000
2021-06-24T07:00:00+00:00,729637631.720607560982059927000000000000000000
2021-06-24T08:00:00+00:00,729637631.720607560982059927000000000000000000
2021-06-24T09:00:00+00:00,729636685.030607560982059927000000000000000000
2021-06-24T10:00:00+00:00,729638694.061576249743221127000000000000000000
2021-06-24T11:00:00+00:00,729665829.498349320998738127000000000000000000
2021-06-24T12:00:00+00:00,729695979.217087300570411427000000000000000000
2021-06-24T13:00:00+00:00,729695979.217087300570411427000000000000000000
2021-06-24T14:00:00+00:00,729716080.006243422751342627000000000000000000
2021-06-24T16:00:00+00:00,731335817.224452932096012027000000000000000000
2021-06-24T17:00:00+00:00,731277323.569549717014161927000000000000000000
2021-06-24T18:00:00+00:00,731368927.434577598231325827000000000000000000
2021-06-24T20:00:00+00:00,731384861.848415698907169827000000000000000000
2021-06-24T21:00:00+00:00,731383683.891884554143462027000000000000000000
2021-06-24T23:00:00+00:00,731383683.891884554143462027000000000000000000
2021-06-25T00:00:00+00:00,731288293.825473303177462027000000000000000000
2021-06-25T01:00:00+00:00,731439140.821065567558505627000000000000000000
2021-06-25T02:00:00+00:00,731560103.685035985483358023000000000000000000
2021-06-25T03:00:00+00:00,731651054.979328157324628023000000000000000000
2021-06-25T04:00:00+00:00,731800699.431565944829196423000000000000000000
2021-06-25T05:00:00+00:00,731825824.580647351299621423000000000000000000
2021-06-25T07:00:00+00:00,731705226.881095314478621423000000000000000000
2021-06-25T08:00:00+00:00,731798332.020157459209964423000000000000000000
2021-06-25T09:00:00+00:00,731171868.894447639274778723000000000000000000
2021-06-25T10:00:00+00:00,731161888.894447639274778723000000000000000000
2021-06-25T11:00:00+00:00,731169900.928374271186918223000000000000000000
2021-06-25T12:00:00+00:00,731247560.593657075310026323000000000000000000
2021-06-25T13:00:00+00:00,731244782.493657075310026323000000000000000000
2021-06-25T14:00:00+00:00,731210982.400621146342841223000000000000000000
2021-06-25T15:00:00+00:00,731185529.605095966976122523000000000000000000
2021-06-25T16:00:00+00:00,730939100.124143625936086223000000000000000000
2021-06-25T17:00:00+00:00,730797535.676714532983086223000000000000000000
2021-06-25T18:00:00+00:00,730898363.349857077124021523000000000000000000
2021-06-25T19:00:00+00:00,730943788.802778852274730523000000000000000000
2021-06-25T20:00:00+00:00,730393253.802778852274730523000000000000000000
2021-06-25T21:00:00+00:00,730395262.833238508906523123000000000000000000
2021-06-25T22:00:00+00:00,730412346.726002644533467123000000000000000000
2021-06-25T23:00:00+00:00,730187585.807476019366361723000000000000000000
2021-06-26T00:00:00+00:00,730187585.807476019366361723000000000000000000
2021-06-26T01:00:00+00:00,730292099.686059546812228123000000000000000000
2021-06-26T02:00:00+00:00,730295817.192815523085474723000000000000000000
2021-06-26T03:00:00+00:00,730278040.194251950188474723000000000000000000
2021-06-26T04:00:00+00:00,730245690.194251950188474723000000000000000000
2021-06-26T05:00:00+00:00,730278412.890937900705592623000000000000000000
2021-06-26T06:00:00+00:00,730278412.890937900705592623000000000000000000
2021-06-26T07:00:00+00:00,730946529.385433695652198123000000000000000000
2021-06-26T08:00:00+00:00,730829757.748464172073758423000000000000000000
2021-06-26T09:00:00+00:00,729941945.309131191879223623000000000000000000
2021-06-26T10:00:00+00:00,731923982.491736115505223623000000000000000000
2021-06-26T11:00:00+00:00,731935583.465601992024221223000000000000000000
2021-06-26T12:00:00+00:00,731882343.246933636876272223000000000000000000
2021-06-26T13:00:00+00:00,731867519.168841068780608823000000000000000000
2021-06-26T14:00:00+00:00,731906357.398798911445487923000000000000000000
2021-06-26T15:00:00+00:00,731648817.791360991700627787000000000000000000
2021-06-26T16:00:00+00:00,731586432.589707700531902787000000000000000000
2021-06-26T17:00:00+00:00,731543733.429991000646551087000000000000000000
2021-06-26T18:00:00+00:00,731537943.450861652556669087000000000000000000
2021-06-26T19:00:00+00:00,731548881.029676793594606787000000000000000000
2021-06-26T20:00:00+00:00,731499472.483172805547364687000000000000000000
2021-06-26T21:00:00+00:00,731465723.807765483669809287000000000000000000
2021-06-26T22:00:00+00:00,731668611.894285742955899887000000000000000000
2021-06-26T23:00:00+00:00,731683112.512042699948030587000000000000000000
2021-06-27T00:00:00+00:00,731718252.876932397382824942000000000000000000
2021-06-27T01:00:00+00:00,731827355.615173837657338142000000000000000000
2021-06-27T02:00:00+00:00,731855998.526967307307207542000000000000000000
2021-06-27T03:00:00+00:00,731907480.528433556071784042000000000000000000
2021-06-27T04:00:00+00:00,731900486.331313822637668942000000000000000000
2021-06-27T06:00:00+00:00,731900486.331313822637668942000000000000000000
2021-06-27T10:00:00+00:00,731900486.331313822637668942000000000000000000
2021-06-27T12:00:00+00:00,731920371.577747317672103742000000000000000000
2021-06-27T14:00:00+00:00,731918795.985652886078137442000000000000000000
2021-06-27T15:00:00+00:00,731908665.455316439414210942000000000000000000
2021-06-27T16:00:00+00:00,731913690.387615315722456742000000000000000000
2021-06-27T17:00:00+00:00,731913690.387615315722456742000000000000000000
2021-06-27T18:00:00+00:00,731921118.710638997230960742000000000000000000
2021-06-27T19:00:00+00:00,731908099.260638997230960742000000000000000000
2021-06-27T20:00:00+00:00,731955426.865526968983206542000000000000000000
2021-06-27T21:00:00+00:00,731955426.865526968983206542000000000000000000
2021-06-27T22:00:00+00:00,732129684.587742048878929642000000000000000000
2021-06-27T23:00:00+00:00,732154809.535507917450628842000000000000000000
2021-06-28T00:00:00+00:00,732182985.759258867700494842000000000000000000
2021-06-28T01:00:00+00:00,732190362.540411114379973642000000000000000000
2021-06-28T02:00:00+00:00,732194582.567536318945229642000000000000000000
2021-06-28T03:00:00+00:00,732194582.567536318945229642000000000000000000
2021-06-28T04:00:00+00:00,732214328.843026428735480842000000000000000000
2021-06-28T05:00:00+00:00,732523878.571099804938530242000000000000000000
2021-06-28T06:00:00+00:00,732775080.626020113219763842000000000000000000
2021-06-28T07:00:00+00:00,732808339.339899451844851942000000000000000000
2021-06-28T08:00:00+00:00,732793149.126184766827342642000000000000000000
2021-06-28T09:00:00+00:00,732796364.139736888952671642000000000000000000
2021-06-28T11:00:00+00:00,732865901.057045512535532142000000000000000000
2021-06-28T12:00:00+00:00,732869920.972115978373249342000000000000000000
2021-06-28T13:00:00+00:00,732855006.894339383265437542000000000000000000
2021-06-28T14:00:00+00:00,732920330.493741415517583042000000000000000000
2021-06-28T15:00:00+00:00,733181514.795760114178239742000000000000000000
2021-06-28T16:00:00+00:00,733922119.362099703523650542000000000000000000
2021-06-28T17:00:00+00:00,733940555.417143093481766942000000000000000000
2021-06-28T18:00:00+00:00,734565140.265335404033617942000000000000000000
2021-06-28T19:00:00+00:00,734592776.568384103239609242000000000000000000
2021-06-28T20:00:00+00:00,734597801.610738132844532042000000000000000000
2021-06-28T21:00:00+00:00,734730955.865748299973084542000000000000000000
2021-06-28T22:00:00+00:00,734738302.920924699105221342000000000000000000
2021-06-28T23:00:00+00:00,734744637.460877852819662242000000000000000000
2021-06-29T00:00:00+00:00,734756229.426480758259615242000000000000000000
2021-06-29T01:00:00+00:00,734771102.769674258364821742000000000000000000
2021-06-29T02:00:00+00:00,734761213.709202642866378742000000000000000000
2021-06-29T03:00:00+00:00,734760238.829592159758138742000000000000000000
2021-06-29T04:00:00+00:00,734815123.583575903089839342000000000000000000
2021-06-29T05:00:00+00:00,734814978.241646007774260542000000000000000000
2021-06-29T06:00:00+00:00,734830456.564945221775299842000000000000000000
2021-06-29T07:00:00+00:00,734839803.264416984952153042000000000000000000
2021-06-29T08:00:00+00:00,734841813.254810350426530242000000000000000000
2021-06-29T09:00:00+00:00,736003622.746640479536886442000000000000000000
2021-06-29T10:00:00+00:00,736616666.573509612925928342000000000000000000
2021-06-29T11:00:00+00:00,736638976.411972004932747242000000000000000000
2021-06-29T12:00:00+00:00,736648523.925784704549142642000000000000000000
2021-06-29T13:00:00+00:00,736859390.355026114285099042000000000000000000
2021-06-29T14:00:00+00:00,736887590.837951077680282542000000000000000000
2021-06-29T15:00:00+00:00,736929781.656314226422931142000000000000000000
2021-06-29T16:00:00+00:00,737032904.622590462989946242000000000000000000
2021-06-29T17:00:00+00:00,737075986.516805031292098042000000000000000000
2021-06-29T18:00:00+00:00,737209262.307094512222208342000000000000000000
2021-06-29T19:00:00+00:00,737213678.478695971232825042000000000000000000
2021-06-29T20:00:00+00:00,737254185.195464204827196942000000000000000000
2021-06-29T21:00:00+00:00,737245697.960590472493296942000000000000000000
2021-06-29T22:00:00+00:00,737245697.960590472493296942000000000000000000
2021-06-29T23:00:00+00:00,737307277.848241934761638242000000000000000000
2021-06-30T00:00:00+00:00,737610989.566395427434939642000000000000000000
2021-06-30T01:00:00+00:00,737613000.509802610101438342000000000000000000
2021-06-30T02:00:00+00:00,737615009.523810008270804342000000000000000000
2021-06-30T03:00:00+00:00,737817215.209450139550598242000000000000000000
2021-06-30T04:00:00+00:00,737833495.321126169381622242000000000000000000
2021-06-30T06:00:00+00:00,737885150.642042218894941242000000000000000000
2021-06-30T07:00:00+00:00,737882889.520428302486317042000000000000000000
2021-06-30T08:00:00+00:00,737893842.079556358848657042000000000000000000
2021-06-30T09:00:00+00:00,737976651.513587907180778342000000000000000000
2021-06-30T10:00:00+00:00,738006092.798290890894779442000000000000000000
2021-06-30T11:00:00+00:00,738006797.288544303239896942000000000000000000
2021-06-30T12:00:00+00:00,738279686.890059214760082042000000000000000000
2021-06-30T13:00:00+00:00,738282499.905471272746906242000000000000000000
2021-06-30T14:00:00+00:00,738290739.951013806648754242000000000000000000
2021-06-30T15:00:00+00:00,738292949.961525075152670242000000000000000000
2021-06-30T17:00:00+00:00,738300789.996987523985934242000000000000000000
2021-06-30T18:00:00+00:00,738401490.449261884901134242000000000000000000
2021-06-30T19:00:00+00:00,739115578.077584512325360942000000000000000000
2021-06-30T20:00:00+00:00,739120992.609469739577903642000000000000000000
2021-06-30T21:00:00+00:00,739468157.280487686653684142000000000000000000
2021-06-30T22:00:00+00:00,739490075.867800038129530042000000000000000000
2021-06-30T23:00:00+00:00,739697084.329480913938698142000000000000000000
2021-07-01T00:00:00+00:00,740002828.885713899693493842000000000000000000
2021-07-01T01:00:00+00:00,739947858.703516188530352942000000000000000000
2021-07-01T02:00:00+00:00,739940584.509242220909301342000000000000000000
2021-07-01T03:00:00+00:00,740049668.033820272550665142000000000000000000
2021-07-01T04:00:00+00:00,740173270.239224840132331642000000000000000000
2021-07-01T05:00:00+00:00,740173270.239224840132331642000000000000000000
2021-07-01T06:00:00+00:00,740227020.020963996455729242000000000000000000
2021-07-01T07:00:00+00:00,740378970.580557112753662542000000000000000000
2021-07-01T08:00:00+00:00,740530722.151619029555213542000000000000000000
2021-07-01T10:00:00+00:00,740540771.921065852556487042000000000000000000
2021-07-01T12:00:00+00:00,740616147.039844196632212042000000000000000000
2021-07-01T13:00:00+00:00,740606210.640135496755304342000000000000000000
2021-07-01T14:00:00+00:00,740776854.985511779297328442000000000000000000
2021-07-01T15:00:00+00:00,740798160.487058779810337542000000000000000000
2021-07-01T16:00:00+00:00,740795660.487058779810337542000000000000000000
2021-07-01T17:00:00+00:00,741726362.254486207651194542000000000000000000
2021-07-01T18:00:00+00:00,742732568.353138655075435531000000000000000000
2021-07-01T19:00:00+00:00,742732568.353138655075435531000000000000000000
2021-07-01T20:00:00+00:00,742734880.724389120197782131000000000000000000
2021-07-01T21:00:00+00:00,742835378.334301516535136931000000000000000000
2021-07-01T22:00:00+00:00,742908857.355178784136498231000000000000000000
2021-07-01T23:00:00+00:00,743511845.418711872916453331000000000000000000
2021-07-02T00:00:00+00:00,743521739.293023882178510331000000000000000000
2021-07-02T01:00:00+00:00,743537565.611086872249467631000000000000000000
2021-07-02T02:00:00+00:00,743562905.635210866326316531000000000000000000
2021-07-02T03:00:00+00:00,743582903.148505783784229031000000000000000000
2021-07-02T04:00:00+00:00,743593942.881877675794938831000000000000000000
2021-07-02T05:00:00+00:00,743598189.855306455958788131000000000000000000
2021-07-02T06:00:00+00:00,743598138.937799164405136831000000000000000000
2021-07-02T07:00:00+00:00,743600008.557461485502363831000000000000000000
2021-07-02T08:00:00+00:00,743570703.691576962229538531000000000000000000
2021-07-02T09:00:00+00:00,743621053.715346705279238531000000000000000000
2021-07-02T10:00:00+00:00,743185306.515346705279238531000000000000000000
2021-07-02T11:00:00+00:00,743178071.499612229582774531000000000000000000
2021-07-02T12:00:00+00:00,743140864.902164283675376531000000000000000000
2021-07-02T13:00:00+00:00,743280455.410884661965156131000000000000000000
2021-07-02T14:00:00+00:00,743270518.990884661965156131000000000000000000
2021-07-02T15:00:00+00:00,743290618.997601291321876131000000000000000000
2021-07-02T16:00:00+00:00,743304688.902731113060841131000000000000000000
2021-07-02T17:00:00+00:00,743305932.949409797883902731000000000000000000
2021-07-02T18:00:00+00:00,743313972.951685366614695731000000000000000000
2021-07-02T19:00:00+00:00,743318392.952775727325067731000000000000000000
2021-07-02T20:00:00+00:00,744082705.236387564337253931000000000000000000
2021-07-02T21:00:00+00:00,744074899.676363321836326731000000000000000000
2021-07-02T22:00:00+00:00,744781593.064295048523873431000000000000000000
2021-07-02T23:00:00+00:00,744777875.328733707360242831000000000000000000
2021-07-03T01:00:00+00:00,745322864.164737768737464511000000000000000000
2021-07-03T02:00:00+00:00,745715573.759553890906916611000000000000000000
2021-07-03T03:00:00+00:00,747225031.217919767248950811000000000000000000
2021-07-03T04:00:00+00:00,747736588.755914408899495411000000000000000000
2021-07-03T05:00:00+00:00,748648901.930078853020525811000000000000000000
2021-07-03T06:00:00+00:00,748672855.252760413748584611000000000000000000
2021-07-03T07:00:00+00:00,748789411.820808901797656311000000000000000000
2021-07-03T08:00:00+00:00,748890111.619953476712788611000000000000000000
2021-07-03T10:00:00+00:00,749081056.974171451336474611000000000000000000
2021-07-03T11:00:00+00:00,749237625.865982381763393711000000000000000000
2021-07-03T12:00:00+00:00,749360433.423999342536318211000000000000000000
2021-07-03T13:00:00+00:00,749367544.148089334165772011000000000000000000
2021-07-03T14:00:00+00:00,749373997.778198500483796111000000000000000000
2021-07-03T15:00:00+00:00,750378973.219230562918269211000000000000000000
2021-07-03T16:00:00+00:00,750404398.700261533023324911000000000000000000
2021-07-03T18:00:00+00:00,750406207.655966063733062611000000000000000000
2021-07-03T19:00:00+00:00,750406207.655966063733062611000000000000000000
2021-07-03T20:00:00+00:00,750435553.284736091634079211000000000000000000
2021-07-03T22:00:00+00:00,750577412.765738465868963411000000000000000000
2021-07-03T23:00:00+00:00,750677919.417513820590871411000000000000000000
2021-07-04T00:00:00+00:00,750784022.177453124788902711000000000000000000
2021-07-04T01:00:00+00:00,750784022.177453124788902711000000000000000000
2021-07-04T02:00:00+00:00,750814171.469140206249308711000000000000000000
2021-07-04T03:00:00+00:00,750889159.806404442547315411000000000000000000
2021-07-04T04:00:00+00:00,750899220.598177924651605711000000000000000000
2021-07-04T05:00:00+00:00,750909711.001529682638677311000000000000000000
2021-07-04T06:00:00+00:00,750911720.953658670651245211000000000000000000
2021-07-04T07:00:00+00:00,750920564.742601666825010111000000000000000000
2021-07-04T08:00:00+00:00,751336308.305619271887474911000000000000000000
2021-07-04T09:00:00+00:00,751349696.804682850123561311000000000000000000
2021-07-04T10:00:00+00:00,751411502.821656989245118211000000000000000000
2021-07-04T11:00:00+00:00,751496443.211362953073144611000000000000000000
2021-07-04T12:00:00+00:00,751496845.201676317925253511000000000000000000
2021-07-04T13:00:00+00:00,751695586.778170006087258511000000000000000000
2021-07-04T14:00:00+00:00,751921058.662527663618953311000000000000000000
2021-07-04T15:00:00+00:00,752245371.299790847647859011000000000000000000
2021-07-04T16:00:00+00:00,752568963.573641805299540511000000000000000000
2021-07-04T17:00:00+00:00,752590720.811220836095050011000000000000000000
2021-07-04T18:00:00+00:00,752654544.781004440261229011000000000000000000
2021-07-04T19:00:00+00:00,754986295.654125778788835011000000000000000000
2021-07-04T20:00:00+00:00,755015824.953021154914933511000000000000000000
2021-07-04T21:00:00+00:00,755627055.522590998649102311000000000000000000
2021-07-04T22:00:00+00:00,755750769.069755392285428611000000000000000000
2021-07-04T23:00:00+00:00,755746370.757311718510439211000000000000000000
2021-07-05T00:00:00+00:00,755791149.648882953786619211000000000000000000
2021-07-05T01:00:00+00:00,755710547.688552815091374011000000000000000000
2021-07-05T02:00:00+00:00,755581425.186201420979374011000000000000000000
2021-07-05T03:00:00+00:00,755003549.925394126710549011000000000000000000
2021-07-05T04:00:00+00:00,756008750.222801170603549011000000000000000000
2021-07-05T05:00:00+00:00,756019499.715714857717239411000000000000000000
2021-07-05T06:00:00+00:00,757029499.984967648231301811000000000000000000
2021-07-05T07:00:00+00:00,757070954.179840874808350311000000000000000000
2021-07-05T08:00:00+00:00,757032191.028325400670951811000000000000000000
2021-07-05T09:00:00+00:00,757065897.424115909608394511000000000000000000
2021-07-05T10:00:00+00:00,757059601.890657319259067911000000000000000000
2021-07-05T11:00:00+00:00,757059609.010860001127535011000000000000000000
2021-07-05T13:00:00+00:00,757133373.992769490692753311000000000000000000
2021-07-05T14:00:00+00:00,757222465.042677484407148711000000000000000000
2021-07-05T15:00:00+00:00,757318179.000176522679136311000000000000000000
2021-07-05T16:00:00+00:00,757323203.876550988847650111000000000000000000
2021-07-05T17:00:00+00:00,757298933.876550988847650111000000000000000000
2021-07-05T18:00:00+00:00,757102356.329075054268642011000000000000000000
2021-07-05T19:00:00+00:00,757110484.720106995143313111000000000000000000
2021-07-05T22:00:00+00:00,757135179.221098073767778211000000000000000000
2021-07-05T23:00:00+00:00,757279596.623288085140665311000000000000000000
2021-07-06T00:00:00+00:00,757266779.881288960435567311000000000000000000
2021-07-06T01:00:00+00:00,757260903.881288960435567311000000000000000000
2021-07-06T02:00:00+00:00,757802309.063937436936141911000000000000000000
2021-07-06T03:00:00+00:00,757703137.162908768504383411000000000000000000
2021-07-06T04:00:00+00:00,757712837.161331478490461911000000000000000000
2021-07-06T05:00:00+00:00,757751009.132068924997503711000000000000000000
2021-07-06T06:00:00+00:00,757761058.880357022324286011000000000000000000
2021-07-06T07:00:00+00:00,757972103.672947798137608011000000000000000000
2021-07-06T09:00:00+00:00,757978333.673295124088242011000000000000000000
2021-07-06T10:00:00+00:00,757896193.811542315268424011000000000000000000
2021-07-06T11:00:00+00:00,757996691.325283433894732011000000000000000000
2021-07-06T12:00:00+00:00,758036890.334601232605307211000000000000000000
2021-07-06T13:00:00+00:00,758054293.693583178115777011000000000000000000
2021-07-06T15:00:00+00:00,758054293.693583178115777011000000000000000000
2021-07-06T16:00:00+00:00,758086443.694709243193537011000000000000000000
2021-07-06T17:00:00+00:00,758107748.322318423063740411000000000000000000
2021-07-06T18:00:00+00:00,758141915.575140324123249511000000000000000000
2021-07-06T19:00:00+00:00,758175981.218025849861114311000000000000000000
2021-07-06T20:00:00+00:00,758234129.989011467049470311000000000000000000
2021-07-06T21:00:00+00:00,758237144.914466926186755811000000000000000000
2021-07-07T00:00:00+00:00,758237357.862971216473299611000000000000000000
2021-07-07T01:00:00+00:00,758237357.862971216473299611000000000000000000
2021-07-07T02:00:00+00:00,758241377.763551913086559711000000000000000000
2021-07-07T03:00:00+00:00,758251427.514999690803032111000000000000000000
2021-07-07T04:00:00+00:00,758266827.516724989008752111000000000000000000
2021-07-07T05:00:00+00:00,758275288.596474193834560711000000000000000000
2021-07-07T06:00:00+00:00,758289055.096699643765156511000000000000000000
2021-07-07T07:00:00+00:00,756621766.111035458376364011000000000000000000
2021-07-07T08:00:00+00:00,756639856.667428353995216711000000000000000000
2021-07-07T09:00:00+00:00,756434662.983926717127120311000000000000000000
2021-07-07T10:00:00+00:00,756464067.421126507397162511000000000000000000
2021-07-07T11:00:00+00:00,756500903.693882493797876511000000000000000000
2021-07-07T12:00:00+00:00,756502568.125823554537132811000000000000000000
2021-07-07T14:00:00+00:00,755507417.789892728850041811000000000000000000
2021-07-07T16:00:00+00:00,755507417.789892728850041811000000000000000000
2021-07-07T17:00:00+00:00,755518772.247329852147891811000000000000000000
2021-07-07T18:00:00+00:00,755567601.326846360314154911000000000000000000
2021-07-07T19:00:00+00:00,755568904.556570479442656211000000000000000000
2021-07-07T20:00:00+00:00,755536805.816461631663665411000000000000000000
2021-07-07T21:00:00+00:00,755540410.146548065495383811000000000000000000
2021-07-07T22:00:00+00:00,755547560.860092958785115411000000000000000000
2021-07-07T23:00:00+00:00,755609807.099109823027525611000000000000000000
2021-07-08T00:00:00+00:00,755710310.646601892331805111000000000000000000
2021-07-08T01:00:00+00:00,755473202.301571132617256311000000000000000000
2021-07-08T02:00:00+00:00,755545262.202543367883661911000000000000000000
2021-07-08T03:00:00+00:00,755545262.202543367883661911000000000000000000
2021-07-08T04:00:00+00:00,755545262.202543367883661911000000000000000000
2021-07-08T05:00:00+00:00,749948825.202033442215654211000000000000000000
2021-07-08T06:00:00+00:00,750681934.946024142573231411000000000000000000
2021-07-08T07:00:00+00:00,748748115.328330990179184311000000000000000000
2021-07-08T08:00:00+00:00,748740939.805256627217447711000000000000000000
2021-07-08T09:00:00+00:00,748740807.725256627217447711000000000000000000
2021-07-08T10:00:00+00:00,748822423.761724182390779711000000000000000000
2021-07-08T12:00:00+00:00,748824410.690040634003016511000000000000000000
2021-07-08T13:00:00+00:00,748826371.149886344734650211000000000000000000
2021-07-08T14:00:00+00:00,749337754.788598646750974411000000000000000000
2021-07-08T15:00:00+00:00,750344965.496490185717831711000000000000000000
